dim,n,K,rep,n_t,n_c,W_true,V_true,W_hat,W_se,V_hat,V_se,eps_band,n_band,share_pos,V_loo,W_dev,V_dev,n_varV,W_cover,V_cover
5,500,25,40,275,225,0.3628114154831657,0.5751953125,0.48623357810305756,0.07375291825352963,0.638427734375,0.04557615218191231,0.009136770432484247,20,0.638427734375,,0.12342216261989186,0.063232421875,1.0385928238544153,1.0,1.0
5,500,25,41,277,223,0.3628114154831657,0.5751953125,0.3299915602795841,0.05977522522059519,0.477294921875,0.07776423370251251,0.00949522479473931,41,0.477294921875,,-0.032819855203581605,-0.097900390625,3.023638021669491,1.0,1.0
5,500,25,42,251,249,0.3628114154831657,0.5751953125,0.48649225369710225,0.0787311578226545,0.62744140625,0.06478940295610293,0.008401137890332422,25,0.62744140625,,0.12368083821393655,0.05224609375,2.098833367704139,1.0,1.0
5,500,25,43,243,257,0.3628114154831657,0.5751953125,0.40380993954958566,0.0760212760208647,0.586181640625,0.0592076288158002,0.007773744745166946,23,0.586181640625,,0.04099852406641996,0.010986328125,1.7527716549947874,1.0,1.0
5,500,25,44,251,249,0.3628114154831657,0.5751953125,0.5486032392542219,0.08020769869737829,0.654296875,0.0516687596266569,0.008352666012278456,21,0.654296875,,0.18579182377105624,0.0791015625,1.3348303606786251,0.0,1.0
5,500,25,45,249,251,0.3628114154831657,0.5751953125,0.6448568729947217,0.08790587791258221,0.6728515625,0.05666730038792215,0.0104063023702018,32,0.6728515625,,0.282045457511556,0.09765625,1.6055914666275009,0.0,1.0
5,500,25,46,255,245,0.3628114154831657,0.5751953125,0.5434654698442314,0.07938837774658057,0.631591796875,0.05379830851376925,0.008950399371633956,28,0.631591796875,,0.18065405436106569,0.056396484375,1.4471289994713485,0.0,1.0
5,500,25,47,256,244,0.3628114154831657,0.5751953125,0.4362502655218423,0.07879896259150271,0.58251953125,0.05862344323249208,0.010558322873906862,34,0.58251953125,,0.07343885003867662,0.00732421875,1.7183540482166106,1.0,1.0
5,500,25,48,244,256,0.3628114154831657,0.5751953125,0.44528842712508226,0.08963084577384817,0.567138671875,0.07343137869432723,0.010384905723264419,39,0.567138671875,,0.08247701164191656,-0.008056640625,2.696083688474847,1.0,1.0
5,500,25,49,255,245,0.3628114154831657,0.5751953125,0.31744104514723287,0.06684865885616006,0.5400390625,0.09978197661815483,0.006850284156681667,42,0.5400390625,,-0.04537037033593283,-0.03515625,4.978221428912999,1.0,1.0
5,500,50,0,257,243,0.3628114154831657,0.5751953125,0.514314580821665,0.07145442339624639,0.58935546875,0.06674044631925552,0.010885254374024031,34,0.58935546875,,0.15150316533849933,0.01416015625,2.227143587446714,0.0,1.0
5,500,50,1,271,229,0.3628114154831657,0.5751953125,0.48110385581205994,0.06289543355330818,0.491455078125,0.06458574315295154,0.012758580272675764,51,0.491455078125,,0.11829244032889424,-0.083740234375,2.0856591093095136,1.0,1.0
5,500,50,2,261,239,0.3628114154831657,0.5751953125,0.4653220422532555,0.07566511084927798,0.5615234375,0.07244983722533928,0.011593288844439139,38,0.5615234375,,0.10251062677008982,-0.013671875,2.624489456989078,1.0,1.0
5,500,50,3,244,256,0.3628114154831657,0.5751953125,0.5449441577285787,0.07566353149428479,0.5244140625,0.05593872753043805,0.012562612650451428,38,0.5244140625,,0.18213274224541304,-0.05078125,1.5645706188622939,0.0,1.0
5,500,50,4,253,247,0.3628114154831657,0.5751953125,0.49070832606943393,0.06315055542759081,0.564208984375,0.06378945313089876,0.009875378715616405,33,0.564208984375,,0.12789691058626823,-0.010986328125,2.0345471653695646,0.0,1.0
5,500,50,5,244,256,0.3628114154831657,0.5751953125,0.5773626906629173,0.06648252470135166,0.5693359375,0.049543734635840726,0.011856884867453944,33,0.5693359375,,0.21455127517975164,-0.005859375,1.227290820833302,0.0,1.0
5,500,50,6,240,260,0.3628114154831657,0.5751953125,0.4946779394130413,0.07339039448404733,0.540771484375,0.06535480690198477,0.011711756243200894,43,0.540771484375,,0.13186652392987558,-0.034423828125,2.135625392597858,1.0,1.0
5,500,50,7,250,250,0.3628114154831657,0.5751953125,0.44085064826539555,0.06701260773519735,0.48486328125,0.047156994627773875,0.010854747856362219,31,0.48486328125,,0.07803923278222985,-0.09033203125,1.111891071161947,1.0,1.0
5,500,50,8,260,240,0.3628114154831657,0.5751953125,0.5726253447885454,0.06732587255869017,0.595458984375,0.05529271682046846,0.011462115470569523,33,0.595458984375,,0.20981392930537973,0.020263671875,1.528642266694258,0.0,1.0
5,500,50,9,254,246,0.3628114154831657,0.5751953125,0.47914252276634056,0.06215021984210192,0.554443359375,0.0504483624243248,0.011744851895427108,32,0.554443359375,,0.11633110728317486,-0.020751953125,1.2725186356480132,1.0,1.0
5,500,50,10,234,266,0.3628114154831657,0.5751953125,0.48280199552583203,0.06803893509854145,0.57568359375,0.04793042421632915,0.011052434737980326,34,0.57568359375,,0.11999058004266633,0.00048828125,1.148662782778636,1.0,1.0
5,500,50,11,246,254,0.3628114154831657,0.5751953125,0.4986850733312983,0.07983790714449848,0.54150390625,0.0615816149835895,0.011345978990815494,33,0.54150390625,,0.1358736578481326,-0.03369140625,1.8961476519935274,1.0,1.0
5,500,50,12,247,253,0.3628114154831657,0.5751953125,0.4864001183766579,0.06306929492619136,0.532470703125,0.07356895504409176,0.010931665206981765,51,0.532470703125,,0.12358870289349222,-0.042724609375,2.7061955731397975,1.0,1.0
5,500,50,13,249,251,0.3628114154831657,0.5751953125,0.5074936110761021,0.06958436397327843,0.510986328125,0.0722310280289527,0.012131296082652746,37,0.510986328125,,0.14468219559293644,-0.064208984375,2.6086607050596755,0.0,1.0
5,500,50,14,260,240,0.3628114154831657,0.5751953125,0.4860897624832337,0.06479566315482035,0.572265625,0.06356663803928642,0.010196653077432205,35,0.572265625,,0.12327834700006801,-0.0029296875,2.0203587358088275,1.0,1.0
5,500,50,15,258,242,0.3628114154831657,0.5751953125,0.5307351468660915,0.07118825381386053,0.56005859375,0.06175453954181382,0.011834833836110555,37,0.56005859375,,0.16792373138292577,-0.01513671875,1.9068115770107232,0.0,1.0
5,500,50,16,244,256,0.3628114154831657,0.5751953125,0.5193364463632032,0.07243310518659031,0.626953125,0.06709030688425292,0.011302521477269354,37,0.626953125,,0.1565250308800375,0.0517578125,2.2505546389116176,0.0,1.0
5,500,50,17,257,243,0.3628114154831657,0.5751953125,0.5305596107067891,0.06469135687193547,0.532958984375,0.055128028769540156,0.012193710387102737,36,0.532958984375,,0.16774819522362344,-0.042236328125,1.5195497780076237,0.0,1.0
5,500,50,18,249,251,0.3628114154831657,0.5751953125,0.5850710253126115,0.07138451385450795,0.61328125,0.0483714354321814,0.010791453962969395,30,0.61328125,,0.22225960982944576,0.0380859375,1.169897882884847,0.0,1.0
5,500,50,19,267,233,0.3628114154831657,0.5751953125,0.43214448240368664,0.079982920703816,0.534912109375,0.05697103296748281,0.011081516669897134,31,0.534912109375,,0.06933306692052094,-0.040283203125,1.6228492986910064,1.0,1.0
5,500,50,20,253,247,0.3628114154831657,0.5751953125,0.48695624353877776,0.0694494226649137,0.579345703125,0.07531994191167805,0.011430647228446143,42,0.579345703125,,0.12414482805561206,0.004150390625,2.8365468247892784,1.0,1.0
5,500,50,21,260,240,0.3628114154831657,0.5751953125,0.5145309360116339,0.07140470102791441,0.562744140625,0.06672966385350398,0.009839042921215608,28,0.562744140625,,0.1517195205284682,-0.012451171875,2.226424019000818,0.0,1.0
5,500,50,22,265,235,0.3628114154831657,0.5751953125,0.5012123150308475,0.06357135668031486,0.58837890625,0.05679216572065398,0.00939089207402908,30,0.58837890625,,0.1384008995476818,0.01318359375,1.6126750436211124,0.0,1.0
5,500,50,23,254,246,0.3628114154831657,0.5751953125,0.5092741291584146,0.06932759158885511,0.59619140625,0.08154400601447766,0.009895313996569163,44,0.59619140625,,0.14646271367524893,0.02099609375,3.324712458444584,0.0,1.0
5,500,50,24,245,255,0.3628114154831657,0.5751953125,0.4897167168376876,0.06403905618729408,0.526611328125,0.06853863763116487,0.010825353536178644,38,0.526611328125,,0.12690530135452188,-0.048583984375,2.3487724241680645,0.0,1.0
5,500,50,25,249,251,0.3628114154831657,0.5751953125,0.5112887200705178,0.07819727996194265,0.576171875,0.0636146894818995,0.01081844320593559,38,0.576171875,,0.14847730458735214,0.0009765625,2.023414358939247,1.0,1.0
5,500,50,26,259,241,0.3628114154831657,0.5751953125,0.5056864846201943,0.06714920286874392,0.613525390625,0.046056584658905525,0.012110256374426372,32,0.613525390625,,0.14287506913702858,0.038330078125,1.060604495221466,0.0,1.0
5,500,50,27,240,260,0.3628114154831657,0.5751953125,0.41280811118435057,0.06530282871186711,0.48681640625,0.058695691342852435,0.00996872669930315,31,0.48681640625,,0.04999669570118487,-0.08837890625,1.7225920911077013,1.0,1.0
5,500,50,28,246,254,0.3628114154831657,0.5751953125,0.5614650423649163,0.06287997543412725,0.589111328125,0.04901643911633002,0.01072871021878827,30,0.589111328125,,0.19865362688175064,0.013916015625,1.2013056518224436,0.0,1.0
5,500,50,29,226,274,0.3628114154831657,0.5751953125,0.35916867278863346,0.06411156106690638,0.484375,0.05653363870931943,0.009835864582284257,30,0.484375,,-0.0036427426945322416,-0.0908203125,1.5980261528579298,1.0,1.0
5,500,50,30,237,263,0.3628114154831657,0.5751953125,0.4099217901915219,0.07060738070057214,0.564453125,0.06265920929093272,0.011048311350192415,39,0.564453125,,0.04711037470835622,-0.0107421875,1.9630882544824542,1.0,1.0
5,500,50,31,248,252,0.3628114154831657,0.5751953125,0.4301107414687195,0.0692687463776265,0.58349609375,0.059561625088511296,0.00998459804733107,33,0.58349609375,,0.06729932598555383,0.00830078125,1.7737935915921892,1.0,1.0
5,500,50,32,255,245,0.3628114154831657,0.5751953125,0.4677082874006726,0.07707663237757703,0.551513671875,0.055370460474035425,0.010089855137653527,25,0.551513671875,,0.1048968719175069,-0.023681640625,1.5329439465533596,1.0,1.0
5,500,50,33,235,265,0.3628114154831657,0.5751953125,0.34057348318168446,0.06565232685268439,0.531494140625,0.06484587555408021,0.0085253558699421,28,0.531494140625,,-0.022237932301481245,-0.043701171875,2.102493788187629,1.0,1.0
5,500,50,34,246,254,0.3628114154831657,0.5751953125,0.4233649454260123,0.06141857086174593,0.538818359375,0.0682346121316828,0.010682795813359439,34,0.538818359375,,0.06055352994284657,-0.036376953125,2.3279811463805973,1.0,1.0
5,500,50,35,236,264,0.3628114154831657,0.5751953125,0.4704380602467183,0.07635304742053778,0.567626953125,0.04591436358804457,0.011844941627411103,24,0.567626953125,,0.1076266447635526,-0.007568359375,1.0540643918475765,1.0,1.0
5,500,50,36,238,262,0.3628114154831657,0.5751953125,0.304330616425293,0.058786773006816395,0.455078125,0.05952438376935524,0.00947876523888691,28,0.455078125,,-0.05848079905787268,-0.1201171875,1.7715761315607408,1.0,0.0
5,500,50,37,252,248,0.3628114154831657,0.5751953125,0.39912984341692026,0.06524500387748214,0.530517578125,0.08168771928717157,0.00986322965877818,43,0.530517578125,,0.03631842793375456,-0.044677734375,3.336441741169871,1.0,1.0
5,500,50,38,258,242,0.3628114154831657,0.5751953125,0.4445523444028608,0.06300024526596752,0.54833984375,0.05782009951811427,0.009460235090671202,24,0.54833984375,,0.08174092891969509,-0.02685546875,1.671581954142319,1.0,1.0
5,500,50,39,263,237,0.3628114154831657,0.5751953125,0.4613895128271848,0.06848225575730582,0.538330078125,0.06920135876692243,0.010438554204312148,33,0.538330078125,,0.09857809734401912,-0.036865234375,2.394414027594156,1.0,1.0
5,500,50,40,246,254,0.3628114154831657,0.5751953125,0.5101355423012992,0.06447908678419614,0.59033203125,0.036016766108209496,0.010253593977026982,17,0.59033203125,,0.1473241268181335,0.01513671875,0.6486037204467341,0.0,1.0
5,500,50,41,240,260,0.3628114154831657,0.5751953125,0.5879401770499899,0.08214633796667019,0.73583984375,0.057166079228698125,0.010245239049968847,26,0.73583984375,,0.2251287615668242,0.16064453125,1.6339803071908956,0.0,0.0
5,500,50,42,256,244,0.3628114154831657,0.5751953125,0.5514256968587476,0.07840329773520456,0.5908203125,0.07437963488977777,0.0108393584360353,31,0.5908203125,,0.18861428137558195,0.015625,2.7661650431683227,0.0,1.0
5,500,50,43,255,245,0.3628114154831657,0.5751953125,0.5323620899734516,0.07324602181410961,0.594482421875,0.07110285108021908,0.01133714929088256,40,0.594482421875,,0.16955067449028588,0.019287109375,2.5278077158679055,0.0,1.0
5,500,50,44,254,246,0.3628114154831657,0.5751953125,0.4314996794169883,0.05918648589204665,0.5166015625,0.055601802478445886,0.011812710849395542,34,0.5166015625,,0.0686882639338226,-0.05859375,1.5457802194260555,1.0,1.0
5,500,50,45,244,256,0.3628114154831657,0.5751953125,0.6760409680010163,0.09117862764167729,0.6884765625,0.041171866503978756,0.011352629215118523,25,0.6884765625,,0.3132295525178506,0.11328125,0.8475612957107239,0.0,0.0
5,500,50,46,241,259,0.3628114154831657,0.5751953125,0.40395763541550367,0.06820244773032354,0.5146484375,0.07219616787835303,0.010513140818603535,32,0.5146484375,,0.04114621993233797,-0.060546875,2.6061433281596673,1.0,1.0
5,500,50,47,254,246,0.3628114154831657,0.5751953125,0.29729780617345725,0.05675276395571373,0.44140625,0.05651773014631472,0.0094778159146877,30,0.44140625,,-0.06551360930970845,-0.1337890625,1.5971269104458259,1.0,0.0
5,500,50,48,228,272,0.3628114154831657,0.5751953125,0.47937524110766094,0.06994125095783268,0.59033203125,0.0736429971435067,0.010268257307375605,35,0.59033203125,,0.11656382562449524,0.01513671875,2.7116455141392675,1.0,1.0
5,500,50,49,270,230,0.3628114154831657,0.5751953125,0.3707410194666124,0.062218362914072976,0.5478515625,0.08991485127166053,0.009062710939884233,45,0.5478515625,,0.00792960398344672,-0.02734375,4.042340239602417,1.0,1.0
5,1000,25,0,504,496,0.3628114154831657,0.5751953125,0.40976501887882094,0.05498778024696266,0.571533203125,0.07884298636643094,0.008286316352995178,48,0.571533203125,,0.04695360339565524,-0.003662109375,6.216216499177216,1.0,1.0
5,1000,25,1,478,522,0.3628114154831657,0.5751953125,0.32046059797909243,0.05690235945886121,0.58251953125,0.05582523522775951,0.006743430769755871,31,0.58251953125,,-0.04235081750407327,0.00732421875,3.1164568882346817,1.0,1.0
5,1000,25,2,516,484,0.3628114154831657,0.5751953125,0.3806361340675677,0.05704042775496813,0.620361328125,0.06001332760086104,0.008710930607324096,42,0.620361328125,,0.01782471858440199,0.045166015625,3.6015994897282697,1.0,1.0
5,1000,25,3,486,514,0.3628114154831657,0.5751953125,0.38309583802348457,0.04959701549133025,0.59130859375,0.04982609610278682,0.007517215597444185,27,0.59130859375,,0.02028442254031887,0.01611328125,2.482639852844148,1.0,1.0
5,1000,25,4,527,473,0.3628114154831657,0.5751953125,0.37272160536074,0.05548255720845696,0.5595703125,0.06984339371830708,0.008236374390682666,39,0.5595703125,,0.009910189877574305,-0.015625,4.878099646090457,1.0,1.0
5,1000,25,5,508,492,0.3628114154831657,0.5751953125,0.34243396910976204,0.05441757015291336,0.52685546875,0.04759768892994134,0.008438776945415637,32,0.52685546875,,-0.020377446373403663,-0.04833984375,2.26553999147146,1.0,1.0
5,1000,25,6,505,495,0.3628114154831657,0.5751953125,0.35990891855768087,0.05208008985655457,0.541259765625,0.05445111908739851,0.008178981195682439,38,0.541259765625,,-0.002902496925484832,-0.033935546875,2.9649243698700545,1.0,1.0
5,1000,25,7,512,488,0.3628114154831657,0.5751953125,0.3893642255657589,0.05564580416444882,0.570068359375,0.04791770634448173,0.007433987110424558,25,0.570068359375,,0.026552810082593192,-0.005126953125,2.296106581315985,1.0,1.0
5,1000,25,8,480,520,0.3628114154831657,0.5751953125,0.4329351377476468,0.055928446206005046,0.642333984375,0.05198532170645578,0.007444287332919381,28,0.642333984375,,0.0701237222644811,0.067138671875,2.702473672923702,1.0,1.0
5,1000,25,9,533,467,0.3628114154831657,0.5751953125,0.3935055850298134,0.04470550905872955,0.52197265625,0.038854238845527314,0.009074820212990985,27,0.52197265625,,0.03069416954664772,-0.05322265625,1.5096518762652837,1.0,1.0
5,1000,25,10,495,505,0.3628114154831657,0.5751953125,0.39169703015984914,0.05322795946958274,0.53955078125,0.048885826936090095,0.008353120760112177,30,0.53955078125,,0.028885614676683435,-0.03564453125,2.389824075225352,1.0,1.0
5,1000,25,11,513,487,0.3628114154831657,0.5751953125,0.4129038821192264,0.05911750810750824,0.65576171875,0.04755736240086652,0.008380426723948255,26,0.65576171875,,0.050092466636060706,0.08056640625,2.261702718527353,1.0,1.0
5,1000,25,12,496,504,0.3628114154831657,0.5751953125,0.37148109915242344,0.05045464050835901,0.551025390625,0.0516236227872853,0.008027216531383798,34,0.551025390625,,0.008669683669257744,-0.024169921875,2.664998429683922,1.0,1.0
5,1000,25,13,523,477,0.3628114154831657,0.5751953125,0.415443474997164,0.055077560484118,0.613525390625,0.05081188995197615,0.007924195169458947,32,0.613525390625,,0.0526320595139983,0.038330078125,2.581848160491735,1.0,1.0
5,1000,25,14,504,496,0.3628114154831657,0.5751953125,0.3613655830273136,0.05455378469077267,0.591552734375,0.04954143359488382,0.007299630734266089,28,0.591552734375,,-0.001445832455852114,0.016357421875,2.454353642636283,1.0,1.0
5,1000,25,15,497,503,0.3628114154831657,0.5751953125,0.38090936987105084,0.051385847091987714,0.61669921875,0.04538999740373048,0.007771902003192117,34,0.61669921875,,0.01809795438788514,0.04150390625,2.06025186431066,1.0,1.0
5,1000,25,16,510,490,0.3628114154831657,0.5751953125,0.3275053561019246,0.05002792880751412,0.5556640625,0.04745990056802677,0.00726401234868831,26,0.5556640625,,-0.035306059381241095,-0.01953125,2.2524421619269877,1.0,1.0
5,1000,25,17,474,526,0.3628114154831657,0.5751953125,0.422548782143634,0.05275414934667694,0.607666015625,0.04406589622385419,0.007947861978992192,28,0.607666015625,,0.059737366660468305,0.032470703125,1.941803210011487,1.0,1.0
5,1000,25,18,480,520,0.3628114154831657,0.5751953125,0.4520522363863685,0.05712687678278645,0.611083984375,0.05822664747812989,0.008658486846731856,40,0.611083984375,,0.08924082090320279,0.035888671875,3.39034247654241,1.0,1.0
5,1000,25,19,491,509,0.3628114154831657,0.5751953125,0.4634809248078292,0.05216587525068532,0.60546875,0.03554803385684023,0.00852815091881541,25,0.60546875,,0.10066950932466351,0.0302734375,1.2636627110870593,1.0,1.0
5,1000,25,20,490,510,0.3628114154831657,0.5751953125,0.3673832626438963,0.05419345299412561,0.593505859375,0.03704712247263755,0.007375316687220921,19,0.593505859375,,0.004571847160730613,0.018310546875,1.3724892835026061,1.0,1.0
5,1000,25,21,491,509,0.3628114154831657,0.5751953125,0.3929571033409981,0.05855439330470384,0.654052734375,0.06701100528053451,0.006831675934548482,31,0.654052734375,,0.030145687857832393,0.078857421875,4.490474828707824,1.0,1.0
5,1000,25,22,506,494,0.3628114154831657,0.5751953125,0.3999744906532502,0.053227942795520754,0.580322265625,0.029685988182285013,0.00868555452352219,19,0.580322265625,,0.03716307517008449,0.005126953125,0.8812578943587656,1.0,1.0
5,1000,25,23,507,493,0.3628114154831657,0.5751953125,0.2953348700611843,0.05369376286075508,0.565673828125,0.05112071183594927,0.0068556023064866205,28,0.565673828125,,-0.0674765454219814,-0.009521484375,2.6133271786141634,1.0,1.0
5,1000,25,24,490,510,0.3628114154831657,0.5751953125,0.41102918452443793,0.0499358099502261,0.59375,0.04705993957472521,0.008191314683315522,31,0.59375,,0.04821776904127223,0.0185546875,2.2146379127767877,1.0,1.0
5,1000,25,25,482,518,0.3628114154831657,0.5751953125,0.3954235874410439,0.05479094309015074,0.5927734375,0.06433225639231978,0.008149228235122728,35,0.5927734375,,0.03261217195787819,0.017578125,4.138639212527169,1.0,1.0
5,1000,25,26,507,493,0.3628114154831657,0.5751953125,0.4084884308571026,0.05561138621237076,0.571044921875,0.051077638378388704,0.009412086862583881,28,0.571044921875,,0.045677015373936924,-0.004150390625,2.608925142313447,1.0,1.0
5,1000,25,27,506,494,0.3628114154831657,0.5751953125,0.41984667810223286,0.05540545554786963,0.66259765625,0.04932173628661906,0.006635547893415014,21,0.66259765625,,0.05703526261906716,0.08740234375,2.4326336703267954,1.0,1.0
5,1000,25,28,481,519,0.3628114154831657,0.5751953125,0.45809477025625245,0.05185125268464217,0.60009765625,0.03139703251716614,0.008990447483610449,22,0.60009765625,,0.09528335477308675,0.02490234375,0.985773650883988,1.0,1.0
5,1000,25,29,482,518,0.3628114154831657,0.5751953125,0.4070120933616151,0.047804053712344516,0.55078125,0.050429389198666234,0.008637707630612439,36,0.55078125,,0.04420067787844939,-0.0244140625,2.5431232949505547,1.0,1.0
5,1000,25,30,500,500,0.3628114154831657,0.5751953125,0.3646652018813421,0.04957738771286323,0.582763671875,0.05295463977922037,0.00767588903436651,33,0.582763671875,,0.0018537863981764047,0.007568359375,2.804193874146988,1.0,1.0
5,1000,25,31,491,509,0.3628114154831657,0.5751953125,0.39153165999033346,0.055091795390500915,0.623779296875,0.05110242623861851,0.007961763804563421,32,0.623779296875,,0.028720244507167758,0.048583984375,2.611457967473446,1.0,1.0
5,1000,25,32,479,521,0.3628114154831657,0.5751953125,0.4050746738065184,0.06163956198929524,0.640625,0.03912488665727914,0.009317644636259267,25,0.640625,,0.042263258323352704,0.0654296875,1.530756755944939,1.0,1.0
5,1000,25,33,489,511,0.3628114154831657,0.5751953125,0.3888495580870668,0.05332751485648576,0.58349609375,0.048071039395077376,0.008060381127505841,24,0.58349609375,,0.026038142603901082,0.00830078125,2.3108248285230815,1.0,1.0
5,1000,25,34,485,515,0.3628114154831657,0.5751953125,0.2976256306272802,0.05724904691851192,0.5859375,0.06277908557344339,0.006811577608406182,28,0.5859375,,-0.0651857848558855,0.0107421875,3.9412135854377275,1.0,1.0
5,1000,25,35,512,488,0.3628114154831657,0.5751953125,0.41975597367368217,0.05571633948684544,0.587646484375,0.04501240672463818,0.008038629977645565,29,0.587646484375,,0.05694455819051647,0.012451171875,2.0261167591442524,1.0,1.0
5,1000,25,36,487,513,0.3628114154831657,0.5751953125,0.27837895145584884,0.049096178098195414,0.54052734375,0.07464471544673233,0.006277038236612108,32,0.54052734375,,-0.08443246402731686,-0.03466796875,5.57183354412364,1.0,1.0
5,1000,25,37,524,476,0.3628114154831657,0.5751953125,0.36158658395880183,0.04518403562152646,0.521728515625,0.05515290374746119,0.008652532963779234,36,0.521728515625,,-0.0012248315243638674,-0.053466796875,3.041842791776719,1.0,1.0
5,1000,25,38,514,486,0.3628114154831657,0.5751953125,0.43173760210946943,0.0619105182032961,0.68994140625,0.05122798355491928,0.007364819870830476,24,0.68994140625,,0.06892618662630373,0.11474609375,2.6243062991030803,1.0,0.0
5,1000,25,39,539,461,0.3628114154831657,0.5751953125,0.336568864164812,0.052158240321356276,0.56201171875,0.07321596920153214,0.0071117252580272,43,0.56201171875,,-0.02624255131835368,-0.01318359375,5.360578146119703,1.0,1.0
5,1000,25,40,482,518,0.3628114154831657,0.5751953125,0.3755920093579918,0.04929463146939129,0.5908203125,0.03816487662252303,0.008069325072965513,25,0.5908203125,,0.012780593874826107,0.015625,1.4565578076124046,1.0,1.0
5,1000,25,41,526,474,0.3628114154831657,0.5751953125,0.43759819118152743,0.05104918342217854,0.602294921875,0.04890002763331081,0.0077233679120710195,29,0.602294921875,,0.07478677569836173,0.027099609375,2.391212702538561,1.0,1.0
5,1000,25,42,503,497,0.3628114154831657,0.5751953125,0.45539105315311135,0.058634789009639345,0.60498046875,0.06735046446160607,0.008166472108463491,38,0.60498046875,,0.09257963766994565,0.02978515625,4.536085063194062,1.0,1.0
5,1000,25,43,470,530,0.3628114154831657,0.5751953125,0.34410338314986033,0.05120279665965489,0.582275390625,0.0436768046357728,0.008324187095036432,32,0.582275390625,,-0.01870803233330537,0.007080078125,1.9076632631914645,1.0,1.0
5,1000,25,44,493,507,0.3628114154831657,0.5751953125,0.45415523608568076,0.051831514238611605,0.598388671875,0.05258160349877277,0.009368094889597164,35,0.598388671875,,0.09134382060251506,0.023193359375,2.7648250265021526,1.0,1.0
5,1000,25,45,510,490,0.3628114154831657,0.5751953125,0.3839265873947998,0.059612857032192046,0.60595703125,0.06371392704080257,0.007391942453457313,38,0.60595703125,,0.02111517191163409,0.03076171875,4.059464498960714,1.0,1.0
5,1000,25,46,511,489,0.3628114154831657,0.5751953125,0.4148836042010574,0.06387242435692939,0.693603515625,0.062198538283945,0.006549319868306065,29,0.693603515625,,0.05207218871789171,0.118408203125,3.8686581646593714,1.0,1.0
5,1000,25,47,505,495,0.3628114154831657,0.5751953125,0.46353048941380526,0.05176742704683943,0.646240234375,0.04006842145907792,0.008062703300236654,27,0.646240234375,,0.10071907393063956,0.071044921875,1.605478398222296,1.0,1.0
5,1000,25,48,501,499,0.3628114154831657,0.5751953125,0.42478814663858483,0.05172897166341558,0.572998046875,0.057522137213768205,0.00846980839611783,36,0.572998046875,,0.06197673115541913,-0.002197265625,3.308796269639577,1.0,1.0
5,1000,25,49,506,494,0.3628114154831657,0.5751953125,0.3621901054790769,0.050179562014313735,0.551513671875,0.040934396352429285,0.008656897999288324,31,0.551513671875,,-0.0006213100040888264,-0.023681640625,1.675624804737776,1.0,1.0
5,1000,50,0,504,496,0.3628114154831657,0.5751953125,0.4675295358975824,0.049409329648166314,0.57861328125,0.04698826330339058,0.009317764865375187,32,0.57861328125,,0.1047181204144167,0.00341796875,2.207896888268762,0.0,1.0
5,1000,50,1,480,520,0.3628114154831657,0.5751953125,0.44293430169228953,0.04783158933018225,0.594482421875,0.0418566043361204,0.009615666119722923,23,0.594482421875,,0.08012288620912383,0.019287109375,1.7519753265505331,1.0,1.0
5,1000,50,2,496,504,0.3628114154831657,0.5751953125,0.3889060726565101,0.047646144171167915,0.520263671875,0.059638017713245735,0.008526969894693391,35,0.520263671875,,0.026094657173344415,-0.054931640625,3.556693156765412,1.0,1.0
5,1000,50,3,495,505,0.3628114154831657,0.5751953125,0.3694459038886143,0.04716925518767168,0.637939453125,0.054527979661201785,0.007161062352175941,31,0.637939453125,,0.006634488405448613,0.062744140625,2.973300565932435,1.0,1.0
5,1000,50,4,498,502,0.3628114154831657,0.5751953125,0.4007901905602934,0.04260765268673306,0.506103515625,0.057521855511352436,0.009424898100956503,35,0.506103515625,,0.03797877507712771,-0.069091796875,3.3087638614689068,1.0,1.0
5,1000,50,5,508,492,0.3628114154831657,0.5751953125,0.4069570511532722,0.05368905436057664,0.599365234375,0.05043315654018629,0.008262396990509648,26,0.599365234375,,0.04414563567010649,0.024169921875,2.543503278606935,1.0,1.0
5,1000,50,6,514,486,0.3628114154831657,0.5751953125,0.4411477512002777,0.04771747032661746,0.590576171875,0.04302452447597835,0.009609800364439909,30,0.590576171875,,0.07833633571711202,0.015380859375,1.85110970638406,1.0,1.0
5,1000,50,7,512,488,0.3628114154831657,0.5751953125,0.47164472642081595,0.050856875836546356,0.611328125,0.06596313034827338,0.008567095203758604,39,0.611328125,,0.10883331093765025,0.0361328125,4.351134565343304,0.0,1.0
5,1000,50,8,506,494,0.3628114154831657,0.5751953125,0.4022683320776189,0.0465718426595135,0.538818359375,0.05769560155902965,0.009694248343966858,43,0.538818359375,,0.03945691659445322,-0.036376953125,3.3287824392583043,1.0,1.0
5,1000,50,9,493,507,0.3628114154831657,0.5751953125,0.4571705574905619,0.05359320210347946,0.612548828125,0.06286600147476652,0.009685123249526938,39,0.612548828125,,0.0943591420073962,0.037353515625,3.9521341414253466,1.0,1.0
5,1000,50,10,484,516,0.3628114154831657,0.5751953125,0.37187005527888073,0.04447376449113598,0.546875,0.0537277961617744,0.008612822091112594,35,0.546875,,0.009058639795715029,-0.0283203125,2.88667608040118,1.0,1.0
