cell,rep,W_true,V_true,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,V_hat_dev,V_hat_cover,W_hat_dev,W_hat_cover
F1_cubic,125,0.04687213902070653,0.5,0.30386196213327415,0.1371563927471891,0.52392578125,0.022954728793922248,0.003368846242671072,55,0.05419730298035355,0.02392578125,1.0,0.09028425372648258,0.0
F1_cubic,126,0.04687213902070653,0.5,0.38003701561849684,0.14718043727111735,0.5084228515625,0.023148006158924157,0.0038210241661496874,62,0.05556360546889492,0.0084228515625,1.0,0.10030829825041082,0.0
F1_cubic,127,0.04687213902070653,0.5,0.4029112659547127,0.16231075654087398,0.512451171875,0.02224502802024786,0.003996580122997909,47,0.04761232848453671,0.012451171875,1.0,0.11543861752016746,0.0
F1_cubic,128,0.04687213902070653,0.5,0.31902400804358794,0.1322961553961609,0.521728515625,0.02280403833083005,0.003382669038259134,55,0.06029014484354318,0.021728515625,1.0,0.08542401637545438,0.0
F1_cubic,129,0.04687213902070653,0.5,0.3804349047750249,0.17944643208149086,0.558349609375,0.02374429697311962,0.003974119188869077,75,0.06178954929477234,0.058349609375,1.0,0.13257429306078433,0.0
F1_cubic,130,0.04687213902070653,0.5,0.3317896467897284,0.1357637425246674,0.5208740234375,0.022845047543252985,0.003500211032687692,73,0.06964828047430402,0.0208740234375,1.0,0.08889160350396089,0.0
F1_cubic,131,0.04687213902070653,0.5,0.3903382601097745,0.18203875787586665,0.573486328125,0.024332697669767006,0.003866362271878684,82,0.06727258444354996,0.073486328125,1.0,0.13516661885516013,0.0
F1_cubic,132,0.04687213902070653,0.5,0.3687738676572021,0.1304416055706928,0.4473876953125,0.020866495873862315,0.0039333955275852196,72,0.0628402383222048,-0.0526123046875,1.0,0.08356946654998626,0.0
F1_cubic,133,0.04687213902070653,0.5,0.36433746944914275,0.163344682296701,0.5328369140625,0.023189485764489343,0.003827180531877821,66,0.05462952247886614,0.0328369140625,1.0,0.11647254327599446,0.0
F1_cubic,134,0.04687213902070653,0.5,0.3727859562720937,0.14961496957320397,0.4927978515625,0.022746393526620938,0.003992876207442589,67,0.05243934402523374,-0.0072021484375,1.0,0.10274283055249744,0.0
F1_cubic,135,0.04687213902070653,0.5,0.37697900179659355,0.1561865150259812,0.526123046875,0.023632155971456226,0.004046232742096536,66,0.056295284127666004,0.026123046875,1.0,0.10931437600527466,0.0
F1_cubic,136,0.04687213902070653,0.5,0.4000540454107667,0.15955976601337282,0.47314453125,0.02230201187705037,0.004069573432052777,67,0.05685336211060757,-0.02685546875,1.0,0.1126876269926663,0.0
F1_cubic,137,0.04687213902070653,0.5,0.35145932570189115,0.10551149502806474,0.4434814453125,0.021241511883833743,0.003345996900981592,70,0.07144407128724896,-0.0565185546875,1.0,0.058639356007358215,0.0
F1_cubic,138,0.04687213902070653,0.5,0.39399474063968654,0.1455553684702735,0.5001220703125,0.022100801127329903,0.0038724572002328374,68,0.059486001831428055,0.0001220703125,1.0,0.09868322944956698,0.0
F1_cubic,139,0.04687213902070653,0.5,0.35179514901423775,0.173835271008311,0.598388671875,0.025194176751347653,0.0033973014283254135,66,0.06804370642795197,0.098388671875,1.0,0.12696313198760448,0.0
F1_cubic,140,0.04687213902070653,0.5,0.39133808243880197,0.15982545898087103,0.49951171875,0.023007832904890033,0.004028122688405232,71,0.06403410746503058,-0.00048828125,1.0,0.1129533199601645,0.0
F1_cubic,141,0.04687213902070653,0.5,0.3313772218834143,0.1258987333219782,0.47607421875,0.021680569052641922,0.0034901932954055303,61,0.05715842001834545,-0.02392578125,1.0,0.07902659430127168,0.0
F1_cubic,142,0.04687213902070653,0.5,0.41890655740393073,0.19719828356730415,0.5555419921875,0.02475716189946662,0.0044331434753390655,60,0.04661907162088665,0.0555419921875,1.0,0.15032614454659762,0.0
F1_cubic,143,0.04687213902070653,0.5,0.3585648742111333,0.13390633064954305,0.4517822265625,0.021239441670952347,0.003794624062162813,81,0.06981021053732245,-0.0482177734375,1.0,0.08703419162883652,0.0
F1_cubic,144,0.04687213902070653,0.5,0.413553848335911,0.19058574823356295,0.547607421875,0.024460539727671916,0.004319364514269701,73,0.06123670570575326,0.047607421875,1.0,0.14371360921285642,0.0
F1_cubic,145,0.04687213902070653,0.5,0.3747699726471225,0.1422299956984024,0.4832763671875,0.02194791661035119,0.004005427806942144,68,0.053824006258842906,-0.0167236328125,1.0,0.09535785667769586,0.0
F1_cubic,146,0.04687213902070653,0.5,0.371122291593656,0.14756330559405498,0.488037109375,0.02185781704374883,0.003969586101480344,71,0.060359745292973374,-0.011962890625,1.0,0.10069116657334845,0.0
F1_cubic,147,0.04687213902070653,0.5,0.3583048884744987,0.14179442308885273,0.5013427734375,0.02314817368629134,0.003718983751870648,62,0.05120041646931942,0.0013427734375,1.0,0.0949222840681462,0.0
F1_cubic,148,0.04687213902070653,0.5,0.36183461777756193,0.1423233172570626,0.4710693359375,0.02129350309525041,0.003745534436494962,68,0.060082978884321965,-0.0289306640625,1.0,0.09545117823635607,0.0
F1_cubic,149,0.04687213902070653,0.5,0.3440720200181358,0.13101888825950003,0.4910888671875,0.022050187967629597,0.0032986126628805033,73,0.07318325133978068,-0.0089111328125,1.0,0.0841467492387935,0.0
F2_screen_miss,0,0.35782136051034885,0.5697479248046875,0.3236079032358859,0.41512784759488075,0.563232421875,0.03042300328028728,0.006154844209507289,34,0.027071418330406362,-0.0065155029296875,1.0,0.0573064870845319,1.0
F2_screen_miss,1,0.35782136051034885,0.5697479248046875,0.32671223918209874,0.31811951361137847,0.5230712890625,0.030006003135653336,0.005197846675078091,34,0.03276324589368583,-0.0466766357421875,1.0,-0.03970184689897038,1.0
F2_screen_miss,2,0.35782136051034885,0.5697479248046875,0.3246863360714262,0.38624075328718066,0.6395263671875,0.032455022428217455,0.005946617969518444,59,0.05434611556505617,0.0697784423828125,1.0,0.02841939277683181,1.0
F2_screen_miss,3,0.35782136051034885,0.5697479248046875,0.33016187762163,0.42233855805689746,0.661865234375,0.032049817413776105,0.0060031643808525,49,0.040000476799312644,0.0921173095703125,0.0,0.06451719754654861,0.0
F2_screen_miss,4,0.35782136051034885,0.5697479248046875,0.3006905223859533,0.3587822153687428,0.6141357421875,0.031230150388479493,0.00590232958644658,38,0.03387055935659792,0.0443878173828125,1.0,0.0009608548583939225,1.0
F2_screen_miss,5,0.35782136051034885,0.5697479248046875,0.3384747377283975,0.42144765817668817,0.57568359375,0.031050393684666538,0.006015912222901089,36,0.03161411432848617,0.0059356689453125,1.0,0.06362629766633932,0.0
F2_screen_miss,6,0.35782136051034885,0.5697479248046875,0.3260284715111985,0.4143417662689917,0.625732421875,0.033973410992848285,0.005765418676397966,35,0.032195717950390355,0.0559844970703125,1.0,0.05652040575864287,1.0
F2_screen_miss,7,0.35782136051034885,0.5697479248046875,0.3162669182638671,0.398788267374108,0.5731201171875,0.031525985436317044,0.006144378803403905,44,0.036741170958699824,0.0033721923828125,1.0,0.040966906863759145,1.0
F2_screen_miss,8,0.35782136051034885,0.5697479248046875,0.3004736006019454,0.33693448327359293,0.543212890625,0.029938679184869386,0.005577697902884608,40,0.03499208090825636,-0.0265350341796875,1.0,-0.02088687723675592,1.0
F2_screen_miss,9,0.35782136051034885,0.5697479248046875,0.31497305622670135,0.36414591308574484,0.6453857421875,0.03231355186484814,0.00610840467493573,40,0.034944212236321916,0.0756378173828125,0.0,0.006324552575395992,1.0
F2_screen_miss,10,0.35782136051034885,0.5697479248046875,0.3359851200290738,0.413677099194653,0.543701171875,0.02912193878030438,0.006153683656361372,37,0.029348199236986665,-0.0260467529296875,1.0,0.05585573868430416,1.0
F2_screen_miss,11,0.35782136051034885,0.5697479248046875,0.3057643527372355,0.342695075297883,0.5845947265625,0.030794322735869826,0.005891350380345257,37,0.03237607038809044,0.0148468017578125,1.0,-0.01512628521246584,1.0
F2_screen_miss,12,0.35782136051034885,0.5697479248046875,0.3278063596440006,0.3711487290888743,0.65185546875,0.0321578873355898,0.004976824392695443,40,0.043456584469380305,0.0821075439453125,1.0,0.013327368578525456,1.0
F2_screen_miss,13,0.35782136051034885,0.5697479248046875,0.3055974160581008,0.3773124583764315,0.5821533203125,0.0319412681024666,0.006185895076116328,52,0.04415276140721219,0.0124053955078125,1.0,0.019491097866082663,1.0
F2_screen_miss,14,0.35782136051034885,0.5697479248046875,0.30886578762607053,0.37352994686257296,0.5478515625,0.029276216613607013,0.006203182951069203,41,0.03328466661976351,-0.0218963623046875,1.0,0.015708586352224108,1.0
F2_screen_miss,15,0.35782136051034885,0.5697479248046875,0.3460605404913365,0.401208244064574,0.5880126953125,0.031597576286231575,0.005342110865219228,30,0.029691978857585278,0.0182647705078125,1.0,0.04338688355422515,1.0
F2_screen_miss,16,0.35782136051034885,0.5697479248046875,0.3079382299009602,0.3401874170954661,0.610107421875,0.032191775628469824,0.005317604610385531,34,0.032694571701723574,0.0403594970703125,1.0,-0.017633943414882725,1.0
F2_screen_miss,17,0.35782136051034885,0.5697479248046875,0.3094580970301747,0.38354241099325376,0.5745849609375,0.03055405705582486,0.005805365643545771,34,0.029454042871968938,0.0048370361328125,1.0,0.025721050482904906,1.0
F2_screen_miss,18,0.35782136051034885,0.5697479248046875,0.30727102903995684,0.36141582963417634,0.5723876953125,0.029857897570489747,0.005730751226435338,53,0.048052545882944914,0.0026397705078125,1.0,0.003594469123827493,1.0
F2_screen_miss,19,0.35782136051034885,0.5697479248046875,0.32193621345340107,0.34785469156235194,0.6370849609375,0.03282063013921047,0.005874273999103672,35,0.031101360898159614,0.0673370361328125,0.0,-0.009966668947996915,1.0
F2_screen_miss,20,0.35782136051034885,0.5697479248046875,0.31225152975275866,0.39029702043473835,0.557861328125,0.03024385942009885,0.00617247954306561,35,0.028197187839839294,-0.0118865966796875,1.0,0.0324756599243895,1.0
F2_screen_miss,21,0.35782136051034885,0.5697479248046875,0.33273896459877683,0.3919826740652457,0.6298828125,0.0319602986459568,0.0052571711433310395,34,0.03383126092907367,0.0601348876953125,1.0,0.03416131355489682,1.0
F2_screen_miss,22,0.35782136051034885,0.5697479248046875,0.3160870703150338,0.31555792121695414,0.627685546875,0.03299280260878438,0.0059800809116750675,77,0.0694469383858599,0.0579376220703125,1.0,-0.04226343929339471,1.0
F2_screen_miss,23,0.35782136051034885,0.5697479248046875,0.32122591509769366,0.38152603468648255,0.622802734375,0.031997642015922936,0.00544261824045451,39,0.037720267784883674,0.0530548095703125,1.0,0.0237046741761337,1.0
F2_screen_miss,24,0.35782136051034885,0.5697479248046875,0.3180135339896287,0.3935955272168456,0.58447265625,0.03176188831122214,0.006491050096356231,38,0.0297826983262999,0.0147247314453125,1.0,0.035774166706496746,1.0
F2_screen_miss,25,0.35782136051034885,0.5697479248046875,0.32325459510399207,0.4133276877053816,0.6409912109375,0.03194067877217542,0.006071868273768764,36,0.031839037701152394,0.0712432861328125,0.0,0.055506327195032734,1.0
F2_screen_miss,26,0.35782136051034885,0.5697479248046875,0.31887622939848487,0.39004474652482174,0.6220703125,0.03260585298774229,0.0059829422037361805,71,0.06341462435754215,0.0523223876953125,1.0,0.03222338601447289,1.0
F2_screen_miss,27,0.35782136051034885,0.5697479248046875,0.32148719427376826,0.354018322209889,0.5904541015625,0.03025684928341072,0.005196211194907139,42,0.0425264983518784,0.0207061767578125,1.0,-0.00380303830045986,1.0
F2_screen_miss,28,0.35782136051034885,0.5697479248046875,0.33715251801719054,0.3532859213687821,0.5877685546875,0.030440015856423547,0.005001258678341955,52,0.05437785844112358,0.0180206298828125,1.0,-0.004535439141566733,1.0
F2_screen_miss,29,0.35782136051034885,0.5697479248046875,0.3200300897757929,0.4218246274424084,0.611572265625,0.030793167934828544,0.006846381978936151,43,0.032243309422515395,0.0418243408203125,1.0,0.06400326693205954,0.0
F2_screen_miss,30,0.35782136051034885,0.5697479248046875,0.32615524146346525,0.3845288634383148,0.618896484375,0.03216019842608851,0.0053996123593765075,35,0.03528687140158415,0.0491485595703125,1.0,0.026707502927965976,1.0
F2_screen_miss,31,0.35782136051034885,0.5697479248046875,0.3216321684493638,0.4110300087889889,0.6380615234375,0.03237546305706623,0.005754376883646079,41,0.03803059172639374,0.0683135986328125,1.0,0.053208648278640025,1.0
F2_screen_miss,32,0.35782136051034885,0.5697479248046875,0.3423606379801821,0.41449983128360773,0.6214599609375,0.032022644814849066,0.005457570518805897,39,0.03878630675674265,0.0517120361328125,1.0,0.05667847077325888,1.0
F2_screen_miss,33,0.35782136051034885,0.5697479248046875,0.33169688142572884,0.36881392174155225,0.5654296875,0.030265709320380606,0.006698332613733318,54,0.040885502217566136,-0.0043182373046875,1.0,0.010992561231203402,1.0
F2_screen_miss,34,0.35782136051034885,0.5697479248046875,0.31484673678295616,0.39187172734509007,0.59375,0.03198642784367799,0.006000984343432369,49,0.04327492285851682,0.0240020751953125,1.0,0.03405036683474122,1.0
F2_screen_miss,35,0.35782136051034885,0.5697479248046875,0.31590912407624755,0.39571747220485837,0.5697021484375,0.030929345345800868,0.006340667688138344,54,0.042852381765602326,-4.57763671875e-05,1.0,0.037896111694509516,1.0
F2_screen_miss,36,0.35782136051034885,0.5697479248046875,0.3045564088420585,0.30075619408072674,0.536865234375,0.029062008062427102,0.0053390132147673195,34,0.030346469651068395,-0.0328826904296875,1.0,-0.057065166429622116,0.0
F2_screen_miss,37,0.35782136051034885,0.5697479248046875,0.3047097777428653,0.33441592279035587,0.60498046875,0.031665864981978854,0.005772765427625245,62,0.055759044833472035,0.0352325439453125,1.0,-0.023405437719992983,1.0
F2_screen_miss,38,0.35782136051034885,0.5697479248046875,0.31386339191554097,0.3713080892456369,0.5631103515625,0.03018870404719513,0.00590777321362207,28,0.023990737580418715,-0.0066375732421875,1.0,0.013486728735288056,1.0
F2_screen_miss,39,0.35782136051034885,0.5697479248046875,0.3140571036742971,0.37375666450885875,0.6610107421875,0.033536319813557126,0.0059278914202255785,40,0.035451498349165896,0.0912628173828125,0.0,0.015935303998509898,1.0
F2_screen_miss,40,0.35782136051034885,0.5697479248046875,0.3122002942845232,0.3682663683343508,0.5804443359375,0.030781113248806783,0.005589912763559034,37,0.03432172674435671,0.0106964111328125,1.0,0.010445007824001928,1.0
F2_screen_miss,41,0.35782136051034885,0.5697479248046875,0.32787447051561985,0.3809465734121056,0.6298828125,0.032496169721105715,0.005679358966626826,38,0.03554831634406037,0.0601348876953125,1.0,0.02312521290175673,1.0
F2_screen_miss,42,0.35782136051034885,0.5697479248046875,0.3183850753934685,0.36975966697544616,0.57568359375,0.030646661282106896,0.0061000235198496846,48,0.03971571629234844,0.0059356689453125,1.0,0.011938306465097304,1.0
F2_screen_miss,43,0.35782136051034885,0.5697479248046875,0.3283985070298799,0.40782396876223126,0.66845703125,0.03308438689565811,0.005943358257409983,28,0.023969230923056146,0.0987091064453125,0.0,0.05000260825188241,1.0
F2_screen_miss,44,0.35782136051034885,0.5697479248046875,0.29693805305248305,0.34661782111272993,0.5804443359375,0.030999196478390726,0.005730595650598434,36,0.03138923733558234,0.0106964111328125,1.0,-0.011203539397618922,1.0
F2_screen_miss,45,0.35782136051034885,0.5697479248046875,0.3128846207806357,0.3859570399697416,0.5911865234375,0.030902206671811858,0.005649851167494486,42,0.03963387771573611,0.0214385986328125,1.0,0.02813567945939277,1.0
F2_screen_miss,46,0.35782136051034885,0.5697479248046875,0.3008334498698679,0.342006130022079,0.552001953125,0.03036840260408069,0.006382144480487549,44,0.03437183283373936,-0.0177459716796875,1.0,-0.015815230488269827,1.0
F2_screen_miss,47,0.35782136051034885,0.5697479248046875,0.32602656615347775,0.4240991658115565,0.657470703125,0.03262493539630814,0.006268384977600539,47,0.040707555365008995,0.0877227783203125,0.0,0.06627780530120764,0.0
F2_screen_miss,48,0.35782136051034885,0.5697479248046875,0.3410798798136212,0.41029320188071544,0.682861328125,0.03391076948927994,0.005386037061815823,40,0.03850806918398346,0.1131134033203125,0.0,0.05247184137036659,1.0
F2_screen_miss,49,0.35782136051034885,0.5697479248046875,0.3473469989348096,0.44292918342448356,0.58935546875,0.0309364248799992,0.006368251243659035,51,0.03975115243538197,0.0196075439453125,1.0,0.08510782291413471,0.0
F2_screen_miss,50,0.35782136051034885,0.5697479248046875,0.31063641901843814,0.38446549559091275,0.5809326171875,0.0307716819886487,0.005777136262494015,35,0.030526782178623254,0.0111846923828125,1.0,0.026644135080563902,1.0
F2_screen_miss,51,0.35782136051034885,0.5697479248046875,0.31133585123180507,0.40004891929082176,0.5819091796875,0.03135167567399864,0.005998715277771267,35,0.02884541324499365,0.0121612548828125,1.0,0.04222755878047291,1.0
F2_screen_miss,52,0.35782136051034885,0.5697479248046875,0.340343484831566,0.3960314647568685,0.5982666015625,0.03171602686638803,0.005588687555999851,66,0.05963021601949994,0.0285186767578125,1.0,0.03821010424651966,1.0
F2_screen_miss,53,0.35782136051034885,0.5697479248046875,0.31068096498837233,0.39810067355707895,0.5908203125,0.03069316542179715,0.00607807028518242,45,0.037213246312216355,0.0210723876953125,1.0,0.0402793130467301,1.0
F2_screen_miss,54,0.35782136051034885,0.5697479248046875,0.3140818857598727,0.3784354980960339,0.575439453125,0.0306700922562754,0.006347438277972888,67,0.054572017709969514,0.0056915283203125,1.0,0.020614137585685033,1.0
F2_screen_miss,55,0.35782136051034885,0.5697479248046875,0.3026255850135354,0.3285479223056139,0.569580078125,0.030839525322838558,0.00609894302039271,69,0.057882359783408846,-0.0001678466796875,1.0,-0.029273438204734936,1.0
F2_screen_miss,56,0.35782136051034885,0.5697479248046875,0.3494672222524353,0.4696662516464743,0.658203125,0.03350330744804005,0.006358707934309597,41,0.034651173608127146,0.0884552001953125,0.0,0.11184489113612545,0.0
F2_screen_miss,57,0.35782136051034885,0.5697479248046875,0.30427512178725213,0.3695649069493488,0.56640625,0.030963742886992957,0.005818197072992883,44,0.036811181441952265,-0.0033416748046875,1.0,0.011743546438999941,1.0
F2_screen_miss,58,0.35782136051034885,0.5697479248046875,0.3223809119868359,0.42442287308506754,0.590576171875,0.031386457834694424,0.006589822521015149,52,0.04058274237158374,0.0208282470703125,1.0,0.06660151257471869,0.0
F2_screen_miss,59,0.35782136051034885,0.5697479248046875,0.3140827029950258,0.4064346358037966,0.5947265625,0.030222787129281455,0.0062362061971453836,34,0.027589975631526705,0.0249786376953125,1.0,0.04861327529344772,1.0
F2_screen_miss,60,0.35782136051034885,0.5697479248046875,0.3072446798281279,0.397181434132679,0.5789794921875,0.030637710556856053,0.006214135812560218,38,0.03189133956477026,0.0092315673828125,1.0,0.03936007362233013,1.0
F2_screen_miss,61,0.35782136051034885,0.5697479248046875,0.3084962482277548,0.3836718657192643,0.6077880859375,0.031476608274190604,0.006325040351402593,34,0.028278214185829938,0.0380401611328125,1.0,0.025850505208915464,1.0
F2_screen_miss,62,0.35782136051034885,0.5697479248046875,0.3095426431619868,0.3976478004829971,0.58837890625,0.030564034488186623,0.006296401455422968,48,0.039140927423915686,0.0186309814453125,1.0,0.03982643997264823,1.0
F2_screen_miss,63,0.35782136051034885,0.5697479248046875,0.3150739050237601,0.4077830425232956,0.6134033203125,0.0322467466449452,0.006151168873092541,34,0.029184222089883662,0.0436553955078125,1.0,0.04996168201294676,1.0
F2_screen_miss,64,0.35782136051034885,0.5697479248046875,0.32173538544882774,0.3567954931371412,0.570068359375,0.030885258588181717,0.005828080080540634,74,0.06405277127505717,0.0003204345703125,1.0,-0.001025867373207645,1.0
F2_screen_miss,65,0.35782136051034885,0.5697479248046875,0.3460754886547761,0.4538875257692051,0.6229248046875,0.031721586559504626,0.0067541863934158656,36,0.02828154271505019,0.0531768798828125,1.0,0.09606616525885625,0.0
F2_screen_miss,66,0.35782136051034885,0.5697479248046875,0.30474319194121524,0.38605279821779825,0.5828857421875,0.03059114837115377,0.006215399480939892,45,0.03752447179083921,0.0131378173828125,1.0,0.028231437707449403,1.0
F2_screen_miss,67,0.35782136051034885,0.5697479248046875,0.3082097007267106,0.342118586710117,0.5897216796875,0.031985578853104046,0.005790775977106351,47,0.042329757775535895,0.0199737548828125,1.0,-0.01570277380023183,1.0
F2_screen_miss,68,0.35782136051034885,0.5697479248046875,0.32876457011228527,0.40723601704123724,0.6181640625,0.03211703519069201,0.006571644394838858,57,0.046548357058693514,0.0484161376953125,1.0,0.04941465653088839,1.0
F2_screen_miss,69,0.35782136051034885,0.5697479248046875,0.3337788220685731,0.33334783154716674,0.53564453125,0.029056618225968507,0.005259625044343792,71,0.06605560460664557,-0.0341033935546875,1.0,-0.024473528963182112,1.0
F2_screen_miss,70,0.35782136051034885,0.5697479248046875,0.34362549651750046,0.4578402360972972,0.57666015625,0.03130593522227269,0.007178180272503322,36,0.026691130353157913,0.0069122314453125,1.0,0.10001887558694833,0.0
F2_screen_miss,71,0.35782136051034885,0.5697479248046875,0.32392169334009774,0.4093270322965624,0.617431640625,0.03184010053585938,0.005700284006476917,43,0.039205194075121755,0.0476837158203125,1.0,0.05150567178621357,1.0
F2_screen_miss,72,0.35782136051034885,0.5697479248046875,0.31149212296727835,0.4066783420222603,0.6273193359375,0.03275710393907938,0.006183472344806087,37,0.03211246615558342,0.0575714111328125,1.0,0.048856981511911424,1.0
F2_screen_miss,73,0.35782136051034885,0.5697479248046875,0.333247465123715,0.44016557086963587,0.610107421875,0.03168809308187391,0.0063522794741936285,46,0.03836087074206982,0.0403594970703125,1.0,0.08234421035928702,0.0
F2_screen_miss,74,0.35782136051034885,0.5697479248046875,0.3428639662015086,0.37081825219216336,0.530029296875,0.030007332909998387,0.005845578183056092,26,0.021425914379588476,-0.0397186279296875,1.0,0.012996891681814504,1.0
F2_screen_miss,75,0.35782136051034885,0.5697479248046875,0.3132094774254594,0.40030642435979835,0.5782470703125,0.032014351410049394,0.006183898371925446,44,0.03739395113682642,0.0084991455078125,1.0,0.0424850638494495,1.0
F2_screen_miss,76,0.35782136051034885,0.5697479248046875,0.3126777618889351,0.3886435574783447,0.63134765625,0.03215032366402121,0.006438077691552946,36,0.028558340553244573,0.0615997314453125,0.0,0.030822196967995874,1.0
F2_screen_miss,77,0.35782136051034885,0.5697479248046875,0.31137169841137524,0.3864354526227415,0.6041259765625,0.031518907172972226,0.006209438081231514,45,0.03775662981275384,0.0343780517578125,1.0,0.02861409211239263,1.0
F2_screen_miss,78,0.35782136051034885,0.5697479248046875,0.31161969386131927,0.35277700880883034,0.5966796875,0.0312342958873853,0.0056598118912515585,36,0.033005453665390795,0.0269317626953125,1.0,-0.005044351701518512,1.0
F2_screen_miss,79,0.35782136051034885,0.5697479248046875,0.3152247505148054,0.3926958907129572,0.5758056640625,0.030614720524712858,0.005942203538279355,42,0.03568798934857984,0.0060577392578125,1.0,0.034874530202608334,1.0
F2_screen_miss,80,0.35782136051034885,0.5697479248046875,0.3203422450565494,0.3730513776506441,0.61767578125,0.031197139393730117,0.005603143185113068,41,0.039314296105517614,0.0479278564453125,1.0,0.01523001714029526,1.0
F2_screen_miss,81,0.35782136051034885,0.5697479248046875,0.32360399795741396,0.3817790794907362,0.5753173828125,0.032183272330403,0.005545993965392035,39,0.036324550953805046,0.0055694580078125,1.0,0.023957718980387344,1.0
F2_screen_miss,82,0.35782136051034885,0.5697479248046875,0.3155389053258814,0.34642538063973605,0.611328125,0.03052882160729376,0.005798190268740595,102,0.08962549974198562,0.0415802001953125,1.0,-0.011395979870612805,1.0
F2_screen_miss,83,0.35782136051034885,0.5697479248046875,0.3496340084367733,0.4399503955753782,0.682373046875,0.032992026201402624,0.006052102788755224,44,0.03822673230318879,0.1126251220703125,0.0,0.08212903506502933,0.0
F2_screen_miss,84,0.35782136051034885,0.5697479248046875,0.3132235109885373,0.34538634650586664,0.606201171875,0.03236892810442605,0.005586502565898594,54,0.049969441770167364,0.0364532470703125,1.0,-0.012435014004482214,1.0
F2_screen_miss,85,0.35782136051034885,0.5697479248046875,0.32844878476229245,0.3506434745692092,0.5355224609375,0.030358316555676234,0.005313380315964295,35,0.03236497957534208,-0.0342254638671875,1.0,-0.007177885941139661,1.0
F2_screen_miss,86,0.35782136051034885,0.5697479248046875,0.32334794869634426,0.3727547293261065,0.5782470703125,0.03040004956152545,0.005565006709644694,29,0.02628342840940376,0.0084991455078125,1.0,0.01493336881575763,1.0
F2_screen_miss,87,0.35782136051034885,0.5697479248046875,0.32353650254475086,0.3908397398488496,0.596435546875,0.030750258217408174,0.005648964916015198,50,0.04658555097227014,0.0266876220703125,1.0,0.03301837933850077,1.0
F2_screen_miss,88,0.35782136051034885,0.5697479248046875,0.3382845215507427,0.36316781908255535,0.666748046875,0.03342423326087973,0.005069855727755193,29,0.03137737200561765,0.0970001220703125,0.0,0.005346458572206503,1.0
F2_screen_miss,89,0.35782136051034885,0.5697479248046875,0.3122485711867828,0.3811673735468394,0.58203125,0.030464967974900312,0.005804029583814827,30,0.02694635360518892,0.0122833251953125,1.0,0.02334601303649053,1.0
F2_screen_miss,90,0.35782136051034885,0.5697479248046875,0.32320453437506574,0.4065754304119029,0.6651611328125,0.03314881073662601,0.006204379345447994,37,0.031373272081377634,0.0954132080078125,0.0,0.048754069901554065,1.0
F2_screen_miss,91,0.35782136051034885,0.5697479248046875,0.31655159269092875,0.3990350337468179,0.57421875,0.030145652553613643,0.005959085676292767,39,0.03424303043761522,0.0044708251953125,1.0,0.04121367323646907,1.0
F2_screen_miss,92,0.35782136051034885,0.5697479248046875,0.31046323689825506,0.39138487333966215,0.545166015625,0.029508374246733887,0.006366590508657118,39,0.03069490393740517,-0.0245819091796875,1.0,0.0335635128293133,1.0
F2_screen_miss,93,0.35782136051034885,0.5697479248046875,0.30459874445817003,0.35825628683790667,0.6043701171875,0.03243065467801934,0.0056137790542399105,46,0.04100270911752291,0.0346221923828125,1.0,0.00043492632755781635,1.0
F2_screen_miss,94,0.35782136051034885,0.5697479248046875,0.33304340165052887,0.4125728825069867,0.630859375,0.03227263732536531,0.005954204258333036,30,0.02725599636181775,0.0611114501953125,0.0,0.05475152199663785,1.0
F2_screen_miss,95,0.35782136051034885,0.5697479248046875,0.3423129891410414,0.42994969828092877,0.694580078125,0.03395448367000034,0.00581660727458049,41,0.03591618771893673,0.1248321533203125,0.0,0.07212833777057992,0.0
F2_screen_miss,96,0.35782136051034885,0.5697479248046875,0.32634581219621805,0.41387554149112604,0.565673828125,0.030141906671018237,0.006254900779182013,32,0.02630840624372123,-0.0040740966796875,1.0,0.05605418098077719,1.0
F2_screen_miss,97,0.35782136051034885,0.5697479248046875,0.34148807301960493,0.3532724642480321,0.69970703125,0.03389799423314922,0.005444676620049854,66,0.06382328592597454,0.1299591064453125,0.0,-0.004548896262316748,1.0
F2_screen_miss,98,0.35782136051034885,0.5697479248046875,0.31285340969935715,0.3936396078668321,0.5596923828125,0.02958404993713464,0.006099566092270783,42,0.033847795570490176,-0.0100555419921875,1.0,0.03581824735648326,1.0
F2_screen_miss,99,0.35782136051034885,0.5697479248046875,0.3345373207566637,0.4339514476974684,0.6646728515625,0.033081135657267814,0.0063567524863242676,38,0.03270141809893639,0.0949249267578125,0.0,0.07613008718711956,0.0
F2_screen_miss,100,0.35782136051034885,0.5697479248046875,0.34538119794360794,0.4405628717104491,0.66552734375,0.03360581054453133,0.00619866620830017,32,0.028008442358420888,0.0957794189453125,0.0,0.08274151120010026,0.0
F2_screen_miss,101,0.35782136051034885,0.5697479248046875,0.326552515771526,0.34908276187584675,0.5533447265625,0.029949010598463163,0.005621592806447044,81,0.07185825614132543,-0.0164031982421875,1.0,-0.008738598634502104,1.0
F2_screen_miss,102,0.35782136051034885,0.5697479248046875,0.33101580090941823,0.4404319277846497,0.60595703125,0.03174939446127196,0.006309110228520053,45,0.038084028543498766,0.0362091064453125,1.0,0.08261056727430083,0.0
