variant,n,rep,S_size,S_hit,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_dev,W_cover,V_dev,V_cover
screen_full,4000,4,6,1.0,0.23609647649044507,0.3417655843542713,0.552978515625,0.024434405208979038,0.007117343599137779,52,0.02702466023391237,-0.01605577615607756,1.0,-0.0167694091796875,1.0
screen_split,4000,4,4,1.0,0.3121484935002463,0.3322457317650354,0.5074462890625,0.031189324091938742,0.007546253799182076,56,0.033004929165608474,-0.02557562874531344,1.0,-0.0623016357421875,1.0
oracle,4000,4,2,1.0,0.12988817760517457,0.33628518479494535,0.56298828125,0.023164795800632132,0.00688587402686444,53,0.02851408689124047,-0.021536175715403505,1.0,-0.0067596435546875,1.0
dense_K200,4000,5,50,1.0,0.6262760508253211,0.48669958068617253,0.6279296875,0.029565873418574074,0.00818980072221691,76,0.044134572295543906,0.12887822017582368,0.0,0.0581817626953125,1.0
screen_full,4000,5,8,1.0,0.28800185444706144,0.40118991270866516,0.6151123046875,0.025616406695572396,0.006990258968684278,70,0.031635785213243804,0.04336855219831631,1.0,0.0453643798828125,1.0
screen_split,4000,5,10,1.0,0.3679444559075127,0.43007680594221415,0.5948486328125,0.03629961886398743,0.007833033166803328,59,0.03429651660594729,0.0722554454318653,0.0,0.0251007080078125,1.0
oracle,4000,5,2,1.0,0.15678731933277743,0.40022719593900935,0.6207275390625,0.024484838413308143,0.007101062665900941,50,0.026539422241661698,0.0424058354286605,1.0,0.0509796142578125,1.0
dense_K200,4000,6,50,1.0,0.6191966505596884,0.47445674415011907,0.6318359375,0.028332531684403018,0.0079276297468365,58,0.03535489281479409,0.11663538363977022,0.0,0.0620880126953125,1.0
screen_full,4000,6,6,1.0,0.23183698142161085,0.385266241609294,0.592041015625,0.025234640556906867,0.006771111759511133,53,0.027062910350440814,0.027444881098945162,1.0,0.0222930908203125,1.0
screen_split,4000,6,10,1.0,0.4727172654210611,0.4225517322457076,0.6322021484375,0.03699831447299691,0.007135161676950358,58,0.03758008848708817,0.06473037173535873,1.0,0.0624542236328125,1.0
oracle,4000,6,2,1.0,0.21067672825971587,0.3760546008056743,0.5281982421875,0.022684605085190327,0.006787471791926256,42,0.022029524291676098,0.01823324029532547,1.0,-0.0415496826171875,1.0
dense_K200,4000,7,50,1.0,0.6556075387605867,0.45565444966582114,0.602783203125,0.028451473951140453,0.008231394414102788,61,0.03683149483287736,0.09783308915547229,0.0,0.0330352783203125,1.0
screen_full,4000,7,10,1.0,0.31534467241806324,0.3903358241138356,0.593017578125,0.026836218923132146,0.007084395565340874,57,0.027009550263643267,0.032514463603486754,1.0,0.0232696533203125,1.0
screen_split,4000,7,10,1.0,0.3897340043892636,0.3852085281498152,0.5989990234375,0.0400789410943653,0.007012873981106254,59,0.034282808142997404,0.02738716763946636,1.0,0.0292510986328125,1.0
oracle,4000,7,2,1.0,0.1540847406982988,0.34000762800917605,0.54345703125,0.023385786229016534,0.00657984354765945,65,0.03471065505536646,-0.017813732501172796,1.0,-0.0262908935546875,1.0
dense_K200,4000,8,50,1.0,0.6115019004295202,0.4181085221827522,0.55078125,0.025868330350151843,0.0088296864661466,64,0.03185448521061596,0.06028716167240333,0.0,-0.0189666748046875,1.0
screen_full,4000,8,10,1.0,0.26953652843647663,0.3538687589948413,0.5325927734375,0.02450640182054824,0.007147787481209893,48,0.02316988367368165,-0.003952601515507526,1.0,-0.0371551513671875,1.0
screen_split,4000,8,9,1.0,0.33692738383542997,0.3535003188122579,0.5263671875,0.03604823792910155,0.007632021778760694,57,0.03246344929998589,-0.004321041698090944,1.0,-0.0433807373046875,1.0
oracle,4000,8,2,1.0,0.16224767674524163,0.358659903535418,0.5797119140625,0.02361055294335193,0.0071142768080474485,47,0.0252912644787134,0.0008385430250691384,1.0,0.0099639892578125,1.0
dense_K200,4000,9,50,1.0,0.5727259393644817,0.43720185068827494,0.568115234375,0.025562036008600245,0.008712947969415663,59,0.033030259188281105,0.07938049017792609,0.0,-0.0016326904296875,1.0
screen_full,4000,9,5,1.0,0.22275231655043748,0.35621785627242186,0.5577392578125,0.02335136925480938,0.006979340052468306,52,0.024894913505312623,-0.0016035042379269893,1.0,-0.0120086669921875,1.0
screen_split,4000,9,5,1.0,0.300196109066077,0.4040317714645251,0.5789794921875,0.0340357962572112,0.007813054385247518,43,0.027607113785148327,0.04621041095417627,1.0,0.0092315673828125,1.0
oracle,4000,9,2,1.0,0.1415681309683691,0.3479921330261849,0.601318359375,0.024251246600722465,0.0067250267985219814,39,0.023170814939717996,-0.009829227484163927,1.0,0.0315704345703125,1.0
dense_K200,4000,10,50,1.0,0.5529962187562774,0.4185821696369192,0.5738525390625,0.026161819217578527,0.008166159488284754,82,0.04274826396862331,0.060760809126570337,0.0,0.0041046142578125,1.0
screen_full,4000,10,10,1.0,0.31126421821708095,0.3924499018968457,0.55908203125,0.024646527267627397,0.007729535525844305,44,0.01905092932718561,0.03462854138649685,1.0,-0.0106658935546875,1.0
screen_split,4000,10,10,1.0,0.4606891030545359,0.36516207812658824,0.565185546875,0.03704874180953933,0.006991259991900417,56,0.033611606107854526,0.0073407176162393895,1.0,-0.0045623779296875,1.0
oracle,4000,10,2,1.0,0.22755059967996166,0.35259925286870497,0.5401611328125,0.02273150870029091,0.007173343756283521,70,0.037377367835049524,-0.0052221076416438805,1.0,-0.0295867919921875,1.0
dense_K200,4000,11,50,1.0,0.5888791291903908,0.43441287769458203,0.5592041015625,0.025981090629656627,0.008734596909063192,71,0.03588909046953853,0.07659151718423318,0.0,-0.0105438232421875,1.0
screen_full,4000,11,8,1.0,0.28018362060514806,0.3638813001590717,0.556640625,0.02466215380428044,0.0072776361887577036,58,0.02491624320450949,0.006059939648722867,1.0,-0.0131072998046875,1.0
screen_split,4000,11,10,1.0,0.41440095572363717,0.38357223326955037,0.5806884765625,0.03649552132636756,0.007193283938348983,59,0.0382288769757047,0.025750872759201515,1.0,0.0109405517578125,1.0
oracle,4000,11,2,1.0,0.1809724927855986,0.3378910889085922,0.5589599609375,0.02287736473495092,0.006931398044490773,83,0.042321343358115195,-0.019930271601756644,1.0,-0.0107879638671875,1.0
dense_K200,4000,12,50,1.0,0.6013434841466492,0.4232195031757273,0.5732421875,0.026534347219550797,0.008385917817073985,79,0.04161168070364332,0.06539814266537847,0.0,0.0034942626953125,1.0
screen_full,4000,12,10,1.0,0.30593562041210687,0.3842179549843432,0.57958984375,0.02586392431352243,0.007039465186180302,60,0.026251500580418696,0.02639659447399434,1.0,0.0098419189453125,1.0
screen_split,4000,12,10,1.0,0.4266336493224403,0.40487478165277985,0.566650390625,0.036281195566338756,0.008148037664805909,55,0.030117967314218598,0.047053421142430996,1.0,-0.0030975341796875,1.0
oracle,4000,12,2,1.0,0.13746080916363912,0.3445129947631591,0.5435791015625,0.023304702238960282,0.0067217330153673364,36,0.02135326279832874,-0.013308365747189743,1.0,-0.0261688232421875,1.0
dense_K200,4000,13,50,1.0,0.6249454724016166,0.4439324002170064,0.57861328125,0.026334633462342563,0.008516491267881685,64,0.034873204439774416,0.08611103970665757,0.0,0.0088653564453125,1.0
screen_full,4000,13,10,1.0,0.34617172382666694,0.39669526863218835,0.5869140625,0.025536035031770203,0.0073949860149001906,64,0.03078330420063156,0.038873908121839496,1.0,0.0171661376953125,1.0
screen_split,4000,13,10,1.0,0.37633378607582424,0.42287869843854764,0.60595703125,0.03679420226281697,0.00742698278640905,49,0.034168419036797175,0.06505733792819879,1.0,0.0362091064453125,1.0
oracle,4000,13,2,1.0,0.1725635677587691,0.37193112732386124,0.572021484375,0.02333349087970431,0.006856616969208049,41,0.02178948424530518,0.014109766813512392,1.0,0.0022735595703125,1.0
dense_K200,4000,14,50,1.0,0.5846657184814447,0.44363263217208415,0.6036376953125,0.02801430154223807,0.008089968623569544,50,0.03304195461254542,0.0858112716617353,0.0,0.0338897705078125,1.0
screen_full,4000,14,5,1.0,0.2850581541316974,0.3738947530346157,0.5770263671875,0.024532510729789427,0.0070128836612666345,66,0.03238721114373705,0.016073392524266872,1.0,0.0072784423828125,1.0
screen_split,4000,14,10,1.0,0.4061316969351789,0.3961784177944109,0.5751953125,0.037994311255326034,0.007586671272267532,66,0.03938390013079277,0.038357057284062024,1.0,0.0054473876953125,1.0
oracle,4000,14,2,1.0,0.19460497262096957,0.3753945797382334,0.5654296875,0.023337626871037645,0.0067698773492197665,55,0.029509593147869752,0.017573219227884573,1.0,-0.0043182373046875,1.0
dense_K200,4000,15,50,1.0,0.6398541751576071,0.46972027826184537,0.599853515625,0.027262857812255306,0.008676894217518667,50,0.030972890439598694,0.11189891775149652,0.0,0.0301055908203125,1.0
screen_full,4000,15,10,1.0,0.35629216343256437,0.4100418282445407,0.6085205078125,0.02615306096202542,0.00703030490636369,55,0.026992531345510846,0.05222046773419187,0.0,0.0387725830078125,1.0
screen_split,4000,15,10,1.0,0.3541494351517223,0.3879681670249776,0.5540771484375,0.035530790844546654,0.007503529427702161,56,0.03650781242532408,0.030146806514628754,1.0,-0.0156707763671875,1.0
oracle,4000,15,2,1.0,0.19148602692365135,0.38803700352644355,0.5692138671875,0.023442807649926907,0.0067825738673245855,47,0.02720282689060899,0.030215643016094695,1.0,-0.0005340576171875,1.0
dense_K200,4000,16,50,1.0,0.6105954076304477,0.46724349491957295,0.5924072265625,0.02790169481826297,0.008716859928025343,62,0.035034850218331096,0.1094221344092241,0.0,0.0226593017578125,1.0
screen_full,4000,16,10,1.0,0.31524614686741853,0.3878551683803043,0.581787109375,0.0258328651770523,0.007212872660097111,52,0.024268036760799482,0.030033807869955464,1.0,0.0120391845703125,1.0
screen_split,4000,16,5,1.0,0.37113440702993816,0.40847952962141076,0.568359375,0.03659172759245656,0.007493976856030445,64,0.040282468504226315,0.05065816911106191,1.0,-0.0013885498046875,1.0
oracle,4000,16,2,1.0,0.16383063237376527,0.36425177371234807,0.5523681640625,0.02358102129056442,0.006706217702621781,40,0.020946239008547717,0.006430413201999219,1.0,-0.0173797607421875,1.0
dense_K200,4000,17,50,1.0,0.6046504963174636,0.4449412281631876,0.6011962890625,0.02804511466918346,0.008066710324066091,64,0.03866209608074113,0.08711986765283875,0.0,0.0314483642578125,1.0
screen_full,4000,17,10,1.0,0.3132556810455888,0.3883315778718856,0.5928955078125,0.02605628283292967,0.006807184976929466,55,0.030385891465552234,0.03051021736153675,1.0,0.0231475830078125,1.0
screen_split,4000,17,8,1.0,0.3214671860269,0.3850837164150098,0.5794677734375,0.038054072648738654,0.0069033555984935055,53,0.04479597674549411,0.027262355904660973,1.0,0.0097198486328125,1.0
oracle,4000,17,2,1.0,0.15858625121666958,0.35136113274340597,0.5609130859375,0.02388438993523962,0.006726703391130144,61,0.031519726650972156,-0.006460227766942883,1.0,-0.0088348388671875,1.0
dense_K200,4000,18,50,1.0,0.6520105136330854,0.49626264565419687,0.59716796875,0.02773326598785061,0.009129634516189304,61,0.029967540762982026,0.13844128514384801,0.0,0.0274200439453125,1.0
screen_full,4000,18,10,1.0,0.31950311233121587,0.4212717784469128,0.6015625,0.026412715777158997,0.007362208460623238,56,0.024402368793686142,0.06345041793656397,0.0,0.0318145751953125,1.0
screen_split,4000,18,10,1.0,0.4103348844260722,0.47390030462665983,0.6207275390625,0.036782802022206185,0.008230673711130667,43,0.023677826334700947,0.11607894411631098,0.0,0.0509796142578125,0.0
oracle,4000,18,2,1.0,0.16716196435696873,0.3873926166965421,0.552734375,0.02306722662788087,0.007334589753945487,58,0.031046368377270685,0.029571256186193273,1.0,-0.0170135498046875,1.0
dense_K200,4000,19,50,1.0,0.5832006241972962,0.42229644089178425,0.607666015625,0.026589650247550382,0.007744052551076548,71,0.03983906514984576,0.0644750803814354,0.0,0.0379180908203125,1.0
screen_full,4000,19,10,1.0,0.27443393607953703,0.35628552043256007,0.613525390625,0.02602450660855347,0.006040455842282944,67,0.03506404931549148,-0.001535840077788786,1.0,0.0437774658203125,1.0
screen_split,4000,19,10,1.0,0.37814307421383336,0.412302260397437,0.611083984375,0.03774146183369302,0.00734742849882124,56,0.03474763150680201,0.05448089988708815,1.0,0.0413360595703125,1.0
oracle,4000,19,2,1.0,0.19480524544832795,0.33848733598943986,0.583984375,0.023694711975706332,0.005949029760119886,38,0.02258420734302846,-0.019334024520908988,1.0,0.0142364501953125,1.0
dense_K200,4000,20,50,1.0,0.5729456193798301,0.4519489425725751,0.60205078125,0.026396241163495242,0.008244624264255946,54,0.033359255299401265,0.09412758206222627,0.0,0.0323028564453125,1.0
screen_full,4000,20,10,1.0,0.3134816871942005,0.3805536245857396,0.590087890625,0.02521680480922251,0.0070319526358023675,62,0.027400786926476153,0.02273226407539075,1.0,0.0203399658203125,1.0
screen_split,4000,20,7,1.0,0.3707204540898163,0.38901743443770076,0.6165771484375,0.0363932628865449,0.006481629831950243,57,0.03837914113387854,0.03119607392735191,1.0,0.0468292236328125,1.0
oracle,4000,20,2,1.0,0.19899614977745111,0.35673605049441626,0.55126953125,0.02254685161424064,0.006846618056936594,51,0.027895014602172235,-0.0010853100159325946,1.0,-0.0184783935546875,1.0
dense_K200,4000,21,50,1.0,0.6432788706977038,0.49338265295544687,0.5999755859375,0.02698320424954082,0.009043230510577496,79,0.038009131067837605,0.13556129244509801,0.0,0.0302276611328125,1.0
screen_full,4000,21,10,1.0,0.3060951283580468,0.3872719566123233,0.578125,0.024944806831243733,0.007067269170483458,48,0.02190244827029328,0.029450596101974424,1.0,0.0083770751953125,1.0
screen_split,4000,21,10,1.0,0.43164688086655034,0.3672940353408246,0.5242919921875,0.033994630619794006,0.008100619130748637,71,0.04231393816800695,0.009472674830475758,1.0,-0.0454559326171875,1.0
oracle,4000,21,2,1.0,0.14854399420737704,0.40111844926643353,0.5731201171875,0.023826313191483282,0.006924461408839828,58,0.031550472912282065,0.04329708875608468,1.0,0.0033721923828125,1.0
dense_K200,4000,22,50,1.0,0.6323055951796822,0.47144256011543534,0.58544921875,0.026606034937545937,0.008726761996566251,60,0.03407496444710793,0.11362119960508649,0.0,0.0157012939453125,1.0
screen_full,4000,22,9,1.0,0.3383024778973989,0.386484881509657,0.5565185546875,0.024615647385929043,0.0075149074795266444,61,0.027406826985889494,0.028663520999308134,1.0,-0.0132293701171875,1.0
screen_split,4000,22,10,1.0,0.4438450628852661,0.4530307015535191,0.600830078125,0.0349170216419664,0.00761686752273393,70,0.0373149658230177,0.09520934104317025,0.0,0.0310821533203125,1.0
oracle,4000,22,2,1.0,0.24294180127323559,0.3935928658875902,0.5634765625,0.023185437510057118,0.007416543707087505,62,0.027621049303132326,0.03577150537724133,1.0,-0.0062713623046875,1.0
dense_K200,4000,23,50,1.0,0.5892209492622266,0.4405162192110569,0.6119384765625,0.027058889693103175,0.007843575025214268,62,0.037530088213524805,0.08269485870070803,0.0,0.0421905517578125,1.0
screen_full,4000,23,7,1.0,0.2419326827123509,0.3678934414081354,0.6065673828125,0.02593841651778675,0.006291068382872235,51,0.026190967918607685,0.01007208089778655,1.0,0.0368194580078125,1.0
screen_split,4000,23,10,1.0,0.4275208338062909,0.36328879608806974,0.58544921875,0.03554795869626781,0.006823294863726669,70,0.04389210087965621,0.005467435577720892,1.0,0.0157012939453125,1.0
oracle,4000,23,2,1.0,0.18233430695481348,0.3610258292396761,0.6234130859375,0.024216583635290362,0.0061095334387799355,56,0.03982974381242109,0.0032044687293272256,1.0,0.0536651611328125,1.0
dense_K200,4000,24,50,1.0,0.6050934395564512,0.4556777625346566,0.614990234375,0.02875378118540103,0.008134463514290471,63,0.039266044808412205,0.09785640202430773,0.0,0.0452423095703125,1.0
screen_full,4000,24,9,1.0,0.2526858759931865,0.38254022867468945,0.5928955078125,0.026455844903289928,0.006754336147592917,66,0.02773739578470673,0.0247188681643406,1.0,0.0231475830078125,1.0
screen_split,4000,24,3,1.0,0.4443534522142852,0.42828594888854254,0.617431640625,0.036412680865073606,0.00758908176172767,59,0.042401846341676534,0.0704645883781937,1.0,0.0476837158203125,1.0
oracle,4000,24,2,1.0,0.1493375724759465,0.3663662781557745,0.6029052734375,0.02488482647619564,0.006251297837032673,51,0.030076656979347166,0.008544917645425643,1.0,0.0331573486328125,1.0
dense_K200,4000,25,50,1.0,0.6414717865420265,0.4816837641222594,0.5865478515625,0.026613349827529945,0.0092672471211285,64,0.0330486196291825,0.12386240361191053,0.0,0.0167999267578125,1.0
screen_full,4000,25,10,1.0,0.3193424284349237,0.41349848972912173,0.5792236328125,0.024886764858736005,0.007439599187071071,53,0.025130590695626565,0.05567712921877288,0.0,0.0094757080078125,1.0
screen_split,4000,25,10,1.0,0.48293241398655623,0.4335909246722139,0.5863037109375,0.03520015118756062,0.008163052248777539,59,0.03226095516564041,0.07576956416186503,0.0,0.0165557861328125,1.0
oracle,4000,25,2,1.0,0.19570001256540423,0.40119192819441163,0.5528564453125,0.022386050429144263,0.007319914193875381,46,0.022887982891253284,0.04337056768406278,1.0,-0.0168914794921875,1.0
dense_K200,4000,26,50,1.0,0.5479743296282772,0.43865427388131467,0.5946044921875,0.026795547171438158,0.008053040185621295,67,0.04001778374791312,0.08083291337096582,0.0,0.0248565673828125,1.0
screen_full,4000,26,10,1.0,0.3061739833786848,0.38331144304724546,0.6090087890625,0.02657297407434286,0.006541486671273223,64,0.03159550954017309,0.025490082536896608,1.0,0.0392608642578125,1.0
screen_split,4000,26,10,1.0,0.4535705476822943,0.4348265726631634,0.5948486328125,0.03712583670225092,0.0077920960757064785,53,0.03391925045117704,0.07700521215281453,0.0,0.0251007080078125,1.0
oracle,4000,26,2,1.0,0.15133789719579188,0.3509798910965318,0.545654296875,0.02287541627687492,0.006493698354473403,72,0.03852933804694511,-0.006841469413817025,1.0,-0.0240936279296875,1.0
dense_K200,4000,27,50,1.0,0.564233455321983,0.48882107477303044,0.603759765625,0.027873887204133932,0.008726042764172994,57,0.031504620721328334,0.1309997142626816,0.0,0.0340118408203125,1.0
screen_full,4000,27,10,1.0,0.27815757766654803,0.41453325384125034,0.5965576171875,0.025533286522748406,0.0074430417382352525,47,0.021002739276573798,0.056711893330901486,0.0,0.0268096923828125,1.0
screen_split,4000,27,10,1.0,0.5008296671453757,0.4194307892858765,0.5548095703125,0.034604294043485154,0.008605080049793283,70,0.03373854220522361,0.061609428775527664,1.0,-0.0149383544921875,1.0
oracle,4000,27,2,1.0,0.13882502859876072,0.3840268540972485,0.607666015625,0.023907590311698052,0.0069428252934815105,48,0.026105979204390735,0.026205493586899664,1.0,0.0379180908203125,1.0
dense_K200,4000,28,50,1.0,0.6549970455571896,0.42479601163147124,0.5511474609375,0.026741587768021245,0.008916320977437593,65,0.03317647972848398,0.06697465112112239,0.0,-0.0186004638671875,1.0
screen_full,4000,28,10,1.0,0.38522318693024704,0.36376183729937805,0.54541015625,0.024852266614738824,0.007322118797273164,63,0.028412847928575687,0.005940476789029203,1.0,-0.0243377685546875,1.0
screen_split,4000,28,10,1.0,0.36415816200518386,0.3376623707606503,0.5482177734375,0.0338235134300955,0.00668850941463689,52,0.0426267183727165,-0.02015898974969854,1.0,-0.0215301513671875,1.0
oracle,4000,28,2,1.0,0.15485549726356726,0.36697136268645414,0.5582275390625,0.023924802412205043,0.006987769316582515,58,0.034095766623965705,0.009150002176105287,1.0,-0.0115203857421875,1.0
dense_K200,4000,29,50,1.0,0.6030135389493486,0.45001392406821134,0.5892333984375,0.026489442925913497,0.008373851776316834,77,0.039456753476874364,0.09219256355786248,0.0,0.0194854736328125,1.0
screen_full,4000,29,7,1.0,0.3002247389444715,0.363017510948318,0.595458984375,0.025353123663015988,0.006686708444975419,71,0.03633241193371055,0.005196150437969171,1.0,0.0257110595703125,1.0
screen_split,4000,29,10,1.0,0.37656050930227997,0.3487980847068911,0.55908203125,0.035209881396564585,0.006590724707043812,59,0.038847363843946665,-0.009023275803457742,1.0,-0.0106658935546875,1.0
oracle,4000,29,2,1.0,0.16881191343543583,0.33759239449950273,0.601318359375,0.02406873128311783,0.006132495509673656,51,0.02805086903392728,-0.020228966010846117,1.0,0.0315704345703125,1.0
dense_K200,4000,30,50,1.0,0.6466705920182787,0.4484206980861212,0.558349609375,0.026501463568327145,0.009229599537150338,74,0.036055507733078175,0.09059933757577238,0.0,-0.0113983154296875,1.0
screen_full,4000,30,8,1.0,0.3094953956259059,0.3828049383367318,0.5743408203125,0.02532189935798506,0.007370639617815818,43,0.020431910095380635,0.02498357782638294,1.0,0.0045928955078125,1.0
screen_split,4000,30,4,1.0,0.32406579254358997,0.42444037608094604,0.587646484375,0.033941426122550744,0.007805113843101741,51,0.029906832048197968,0.06661901557059718,0.0,0.0178985595703125,1.0
oracle,4000,30,2,1.0,0.15062054457511045,0.3761139213905924,0.57421875,0.023584541341669076,0.006955309148952982,44,0.023760517277942952,0.018292560880243558,1.0,0.0044708251953125,1.0
dense_K200,4000,31,50,1.0,0.5710119991267242,0.47349172622566094,0.5950927734375,0.02660157455847992,0.008736723189394113,77,0.03855866338225862,0.11567036571531208,0.0,0.0253448486328125,1.0
screen_full,4000,31,10,1.0,0.32244640358480475,0.41674455198232363,0.5938720703125,0.026254965607096382,0.007564110000334353,47,0.018467328251722686,0.05892319147197478,0.0,0.0241241455078125,1.0
screen_split,4000,31,10,1.0,0.3958584842242704,0.4171117963059028,0.5672607421875,0.03587007225356499,0.007836665705491155,65,0.03398054901223898,0.05929043579555393,1.0,-0.0024871826171875,1.0
oracle,4000,31,2,1.0,0.16291130517529412,0.400069873144648,0.5888671875,0.024366855937663495,0.007440052787899451,45,0.02339142759682668,0.04224851263429913,1.0,0.0191192626953125,1.0
dense_K200,4000,32,50,1.0,0.68503320823014,0.4728906270788701,0.595458984375,0.02800861147627464,0.008773045151834327,54,0.031116908500024177,0.11506926656852123,0.0,0.0257110595703125,1.0
screen_full,4000,32,10,1.0,0.33643893802777697,0.38333759016868807,0.6005859375,0.02702033437344862,0.007024141212540248,51,0.025076275086156445,0.025516229658339218,1.0,0.0308380126953125,1.0
screen_split,4000,32,10,1.0,0.36151461760498504,0.4111635263983425,0.58544921875,0.0380462332406456,0.007433400887220913,62,0.04101663847055612,0.053342165887993676,1.0,0.0157012939453125,1.0
oracle,4000,32,2,1.0,0.163844396977174,0.3711743337592181,0.55712890625,0.023597047931995616,0.006966309780963777,48,0.026471493527295917,0.013352973248869249,1.0,-0.0126190185546875,1.0
dense_K200,4000,33,50,1.0,0.6280676329091266,0.48175782667802103,0.6053466796875,0.027170807076483543,0.008747641754930466,67,0.036520239931086766,0.12393646616767218,0.0,0.0355987548828125,1.0
screen_full,4000,33,10,1.0,0.27518458990018607,0.3878266301499358,0.6005859375,0.026411884044486068,0.0068438716138221126,59,0.0299452941386046,0.03000526963958694,1.0,0.0308380126953125,1.0
screen_split,4000,33,10,1.0,0.2991616480402188,0.3756304140253211,0.5692138671875,0.036387658509680086,0.007361203607484619,64,0.03355091289259209,0.01780905351497225,1.0,-0.0005340576171875,1.0
oracle,4000,33,2,1.0,0.1712292030782438,0.39601902723189536,0.5821533203125,0.02398046920773788,0.006851725414115254,50,0.027173284859070165,0.03819766672154651,1.0,0.0124053955078125,1.0
dense_K200,4000,34,50,1.0,0.6126442593703342,0.47046396715574335,0.6068115234375,0.02667094779030057,0.008489085811099336,59,0.035028072053724844,0.1126426066453945,0.0,0.0370635986328125,1.0
screen_full,4000,34,10,1.0,0.37083961461331616,0.4310486237099676,0.6019287109375,0.025908442531740142,0.007381473860782571,55,0.024612039074080563,0.07322726319961875,0.0,0.0321807861328125,1.0
screen_split,4000,34,4,1.0,0.3210128604457856,0.3481318277129948,0.5823974609375,0.03198374215780255,0.0070304048271826415,66,0.04100485934868983,-0.009689532797354072,1.0,0.0126495361328125,1.0
oracle,4000,34,2,1.0,0.12150318499527336,0.3792087915425687,0.602294921875,0.02353343225370528,0.006953741060781705,83,0.04784559571692995,0.02138743103221985,1.0,0.0325469970703125,1.0
dense_K200,4000,35,50,1.0,0.6530631586874882,0.4988595851749939,0.614501953125,0.028575755198639034,0.008737636359062906,57,0.03271493791593463,0.14103822466464505,0.0,0.0447540283203125,1.0
screen_full,4000,35,10,1.0,0.294835952872092,0.406982629196351,0.59033203125,0.026880588472760425,0.006752495968069735,58,0.029211054200590815,0.049161268686002124,1.0,0.0205841064453125,1.0
screen_split,4000,35,10,1.0,0.36403141782745196,0.411945208260701,0.616455078125,0.03858394248758393,0.00709943920199875,60,0.03862741309564769,0.05412384775035217,1.0,0.0467071533203125,1.0
oracle,4000,35,2,1.0,0.12438522757130092,0.38622300776647717,0.5821533203125,0.024339604393533165,0.00686320359395824,58,0.03140284455407714,0.028401647256128315,1.0,0.0124053955078125,1.0
dense_K200,4000,36,50,1.0,0.5980377307361321,0.42352862366534794,0.5625,0.02527579828626023,0.008709051724763875,52,0.02924282180276508,0.06570726315499908,0.0,-0.0072479248046875,1.0
screen_full,4000,36,10,1.0,0.34923899596448843,0.3725940636444959,0.5745849609375,0.02607278219042191,0.0071877863722530745,42,0.019853611419920626,0.014772703134147025,1.0,0.0048370361328125,1.0
screen_split,4000,36,7,1.0,0.3422216098306677,0.392086288302212,0.565673828125,0.03576780446000678,0.007566600543190446,57,0.03550237050286042,0.03426492779186313,1.0,-0.0040740966796875,1.0
oracle,4000,36,2,1.0,0.1315898288340905,0.3545014607790866,0.5692138671875,0.023035044418304704,0.006826065559051665,62,0.03132257853877692,-0.0033198997312622325,1.0,-0.0005340576171875,1.0
dense_K200,4000,37,50,1.0,0.6501962215103947,0.4510051219680906,0.569580078125,0.026072321533662023,0.009028483838086776,61,0.03482721416640005,0.09318376145774176,0.0,-0.0001678466796875,1.0
screen_full,4000,37,2,1.0,0.12791627728224247,0.33747345345154145,0.587158203125,0.02356930320074932,0.006487560799523101,42,0.023384180943180986,-0.020347907058807402,1.0,0.0174102783203125,1.0
screen_split,4000,37,10,1.0,0.4091237011915045,0.36383482229474645,0.57373046875,0.03555331343115074,0.00684908565496366,55,0.03424767198638979,0.0060134617843976,1.0,0.0039825439453125,1.0
oracle,4000,37,2,1.0,0.12802592033008278,0.33670606798656344,0.586181640625,0.02352682496762219,0.006493438025806752,51,0.028743045420991525,-0.02111529252378541,1.0,0.0164337158203125,1.0
dense_K200,4000,38,50,1.0,0.6328563819523108,0.5016945977469033,0.6148681640625,0.027831220272409838,0.008773176049132537,48,0.029793485321978574,0.14387323723655443,0.0,0.0451202392578125,1.0
screen_full,4000,38,10,1.0,0.33365641548823466,0.4088699323401578,0.59375,0.026334214516636357,0.007231678875576368,65,0.02682161594987144,0.05104857182980893,1.0,0.0240020751953125,1.0
screen_split,4000,38,10,1.0,0.4083511081386018,0.43772184488009813,0.6383056640625,0.03739841509684899,0.006902497585011583,47,0.03332650268415995,0.07990048436974928,0.0,0.0685577392578125,0.0
oracle,4000,38,2,1.0,0.10794039946233724,0.37428816528922854,0.585693359375,0.0239651309883016,0.006674354326022534,59,0.033123663517052926,0.016466804778879685,1.0,0.0159454345703125,1.0
dense_K200,4000,39,50,1.0,0.6146307312527913,0.4171888262614164,0.5828857421875,0.027633680726148892,0.008125240199476701,72,0.04299373166359398,0.05936746575106755,0.0,0.0131378173828125,1.0
screen_full,4000,39,10,1.0,0.32282467304351126,0.3742274390161728,0.5853271484375,0.026529759437870743,0.006860636464304004,48,0.023645899719339586,0.01640607850582393,1.0,0.0155792236328125,1.0
screen_split,4000,39,10,1.0,0.4371483035190739,0.372414335870491,0.5753173828125,0.038504667345761474,0.007294414064223534,71,0.043770001110587334,0.014592975360142146,1.0,0.0055694580078125,1.0
oracle,4000,39,2,1.0,0.18093158187327196,0.3680845451365802,0.595947265625,0.024737903680941656,0.006555259023803652,55,0.03054668866826265,0.010263184626231325,1.0,0.0261993408203125,1.0
