dim,rep,V_true,V_rf,V_se,h_rmse_rf,h_rmse_gbm,V_gbm,V_dml,corr,V_rf_dev,V_rf_cover,V_gbm_dev,V_gbm_cover,V_dml_dev,V_dml_cover
50,20,0.58599853515625,0.5745849609375,0.03718679675083615,0.5913071668010117,0.6283776946600296,0.6925048828125,0.6720912894380806,-0.02041359337441942,-0.01141357421875,1.0,0.10650634765625,0.0,0.08609275428183061,0.0
50,21,0.58599853515625,0.563232421875,0.04021110243749701,0.5958864860405906,0.6030144535504633,0.658447265625,0.6914216280196018,0.03297436239460188,-0.02276611328125,1.0,0.07244873046875,1.0,0.10542309286335183,0.0
50,22,0.58599853515625,0.5830078125,0.03282719757302407,0.6106208492876549,0.6228177546758344,0.7042236328125,0.5890648987953672,-0.11515873401713286,-0.00299072265625,1.0,0.11822509765625,0.0,0.0030663636391171645,1.0
50,23,0.58599853515625,0.57080078125,0.03884729018963859,0.5450901660051537,0.6116940492701606,0.647216796875,0.630904871442957,-0.016311925432042917,-0.01519775390625,1.0,0.06121826171875,1.0,0.04490633628670704,1.0
50,24,0.58599853515625,0.573486328125,0.03889555727921246,0.544186674155333,0.593816537607453,0.6387939453125,0.6734269219122512,0.034632976599751196,-0.01251220703125,1.0,0.05279541015625,1.0,0.08742838675600118,0.0
50,25,0.58599853515625,0.5703125,0.03515878057683108,0.5806267888667849,0.5689351405217893,0.6767578125,0.6217349612529199,-0.055022851247080055,-0.01568603515625,1.0,0.09075927734375,0.0,0.03573642609666994,1.0
50,26,0.58599853515625,0.5738525390625,0.03674544850237387,0.5918896997553384,0.5918248378534833,0.6502685546875,0.5999753111431384,-0.05029324354436163,-0.01214599609375,1.0,0.06427001953125,1.0,0.013976775986888401,1.0
50,27,0.58599853515625,0.551025390625,0.03436240097121257,0.5836867738312556,0.5990936961145675,0.6265869140625,0.6233986268282083,-0.003188287234291605,-0.03497314453125,1.0,0.04058837890625,1.0,0.037400091671958346,1.0
50,28,0.58599853515625,0.522705078125,0.029700599623221077,0.616312643894667,0.6117640812076826,0.6480712890625,0.5260015511386753,-0.12206973792382464,-0.06329345703125,0.0,0.06207275390625,0.0,-0.059996984017574695,0.0
50,29,0.58599853515625,0.5784912109375,0.038147730202021175,0.6310741439309663,0.6037986423627116,0.6572265625,0.6593339694468952,0.0021074069468951812,-0.00750732421875,1.0,0.07122802734375,1.0,0.07333543429064515,1.0
50,30,0.58599853515625,0.5594482421875,0.032786493466539716,0.6176497564012565,0.6074780615256298,0.6895751953125,0.7001948384635429,0.010619643151042892,-0.02655029296875,1.0,0.10357666015625,0.0,0.11419630330729291,0.0
50,31,0.58599853515625,0.618896484375,0.03767550165733839,0.6122199327843687,0.6255304590876263,0.730712890625,0.7012916323233099,-0.029421258301690116,0.03289794921875,1.0,0.14471435546875,0.0,0.11529309716705993,0.0
50,32,0.58599853515625,0.5933837890625,0.030642089177553542,0.624599305911191,0.6559285401558198,0.7064208984375,0.6992349004002884,-0.007185998037211622,0.00738525390625,1.0,0.12042236328125,0.0,0.11323636524403835,0.0
50,33,0.58599853515625,0.5782470703125,0.03788801149494672,0.6181113819574209,0.6050353185349034,0.6424560546875,0.6679130942433039,0.025457039555803865,-0.00775146484375,1.0,0.05645751953125,1.0,0.08191455908705392,0.0
50,34,0.58599853515625,0.5894775390625,0.03303988474184042,0.5989747850693339,0.6091736866329001,0.6827392578125,0.6747679765933154,-0.00797128121918451,0.00347900390625,1.0,0.09674072265625,0.0,0.08876944143706544,0.0
50,35,0.58599853515625,0.556396484375,0.03427999334139062,0.6166892882239448,0.6115673352826806,0.6336669921875,0.5038091081466474,-0.1298578840408526,-0.02960205078125,1.0,0.04766845703125,1.0,-0.08218942700960263,0.0
50,36,0.58599853515625,0.5865478515625,0.0367162852772977,0.581624683005237,0.6154387946946005,0.6905517578125,0.5828928627620807,-0.10765889505041926,0.00054931640625,1.0,0.10455322265625,0.0,-0.0031056723941692566,1.0
50,37,0.58599853515625,0.59130859375,0.038223906384507164,0.6105409892378254,0.6305866114817156,0.68115234375,0.5643137434376377,-0.11683860031236223,0.00531005859375,1.0,0.09515380859375,0.0,-0.021684791718612262,1.0
50,38,0.58599853515625,0.603271484375,0.03280913455279806,0.6173613763393434,0.6172848796689543,0.7137451171875,0.5557935631938925,-0.15795155399360747,0.01727294921875,1.0,0.12774658203125,0.0,-0.030204971962357496,1.0
50,39,0.58599853515625,0.5816650390625,0.030817542195379015,0.6027539496792053,0.6026680971873531,0.6910400390625,0.5551196887219161,-0.13592035034058395,-0.00433349609375,1.0,0.10504150390625,0.0,-0.030878846434333918,1.0
50,40,0.58599853515625,0.5386962890625,0.03717441230949356,0.5572843299005021,0.6272632798786032,0.6409912109375,0.5976569748587861,-0.04333423607871389,-0.04730224609375,1.0,0.05499267578125,1.0,0.011658439702536105,1.0
50,41,0.58599853515625,0.569580078125,0.037165875793665794,0.5549216548409128,0.5680252974168387,0.645751953125,0.6124049623108161,-0.03334699081418391,-0.01641845703125,1.0,0.05975341796875,1.0,0.026406427154566092,1.0
50,42,0.58599853515625,0.54931640625,0.03775157151142009,0.617595425381536,0.6213875524081011,0.64111328125,0.4760913907037569,-0.1650218905462431,-0.03668212890625,1.0,0.05511474609375,1.0,-0.10990714445249311,0.0
50,43,0.58599853515625,0.5997314453125,0.030268553445921484,0.610502620012046,0.6120974981792036,0.7066650390625,0.6155372685995947,-0.0911277704629053,0.01373291015625,1.0,0.12066650390625,0.0,0.029538733443344678,1.0
50,44,0.58599853515625,0.6025390625,0.039903900515652346,0.6268909028205352,0.6206043654809128,0.6961669921875,0.7292594666824593,0.03309247449495937,0.01654052734375,1.0,0.11016845703125,0.0,0.14326093152620933,0.0
50,45,0.58599853515625,0.5921630859375,0.038493426552659644,0.6125581914091498,0.6356250835386892,0.6976318359375,0.5284456783559042,-0.16918615758159578,0.00616455078125,1.0,0.11163330078125,0.0,-0.05755285680034583,1.0
50,46,0.58599853515625,0.574462890625,0.03543891106661911,0.63540955691162,0.6000654893728943,0.64453125,0.6021025614436093,-0.04242868855639066,-0.01153564453125,1.0,0.05853271484375,1.0,0.016104026287359297,1.0
50,47,0.58599853515625,0.5662841796875,0.035540458797678906,0.6006716904086034,0.6148348216611976,0.64892578125,0.4898727025072235,-0.1590530787427765,-0.01971435546875,1.0,0.06292724609375,1.0,-0.09612583264902652,0.0
50,48,0.58599853515625,0.54736328125,0.03870302581822999,0.5981900522855058,0.5862142941442446,0.643798828125,0.6418139939562556,-0.001984834168744426,-0.03863525390625,1.0,0.05780029296875,1.0,0.0558154588000056,1.0
50,49,0.58599853515625,0.56201171875,0.03739655645422303,0.5974607371267837,0.6043501723689694,0.6390380859375,0.5394621047389453,-0.09957598119855467,-0.02398681640625,1.0,0.05303955078125,1.0,-0.04653643041730471,1.0
50,50,0.58599853515625,0.5889892578125,0.03438397825073656,0.6198310626589463,0.619556802735039,0.6790771484375,0.6465519995899335,-0.032525148847566486,0.00299072265625,1.0,0.09307861328125,0.0,0.06055346443368348,1.0
50,51,0.58599853515625,0.58740234375,0.036520774019349174,0.5557331691895826,0.6048856437317782,0.68359375,0.7176722124411252,0.03407846244112521,0.00140380859375,1.0,0.09759521484375,0.0,0.13167367728487522,0.0
50,52,0.58599853515625,0.5853271484375,0.03815850112127576,0.5711599619793887,0.6012829857595033,0.683349609375,0.5852211752460188,-0.09812843412898126,-0.00067138671875,1.0,0.09735107421875,0.0,-0.0007773599102312012,1.0
50,53,0.58599853515625,0.5631103515625,0.0343912060502895,0.6097295787961445,0.6055633157367124,0.654541015625,0.5077655225572433,-0.1467754930677567,-0.02288818359375,1.0,0.06854248046875,0.0,-0.07823301259900672,0.0
50,54,0.58599853515625,0.5938720703125,0.041387425426116044,0.576585533967125,0.6254632979984239,0.695556640625,0.6147622884057061,-0.0807943522192939,0.00787353515625,1.0,0.10955810546875,0.0,0.028763753249456125,1.0
50,55,0.58599853515625,0.563232421875,0.030894629108206173,0.6496478198428003,0.6054116346644035,0.6776123046875,0.7228014187939288,0.04518911410642874,-0.02276611328125,1.0,0.09161376953125,0.0,0.13680288363767878,0.0
50,56,0.58599853515625,0.6082763671875,0.035628911682753665,0.6005746730313429,0.6244773597428384,0.7158203125,0.5878361139235133,-0.12798419857648663,0.02227783203125,1.0,0.12982177734375,0.0,0.0018375787672633148,1.0
50,57,0.58599853515625,0.5477294921875,0.02842817401343825,0.6394252882040908,0.5964508055170434,0.6195068359375,0.49507694408137787,-0.12442989185612215,-0.03826904296875,1.0,0.03350830078125,1.0,-0.09092159107487213,0.0
50,58,0.58599853515625,0.591796875,0.034730368734706085,0.6450015262853898,0.6002164049571386,0.676513671875,0.5170686109352522,-0.1594450609397478,0.00579833984375,1.0,0.09051513671875,0.0,-0.06892992422099775,0.0
50,59,0.58599853515625,0.597900390625,0.038778314562419085,0.602682803212098,0.6128970636313374,0.6939697265625,0.6729427915303628,-0.02102693503213711,0.01190185546875,1.0,0.10797119140625,0.0,0.08694425637411285,0.0
50,60,0.58599853515625,0.5865478515625,0.038949937813702394,0.5830280177684984,0.613985171853845,0.645263671875,0.7015855100892897,0.056321838214289696,0.00054931640625,1.0,0.05926513671875,1.0,0.11558697493303971,0.0
50,61,0.58599853515625,0.566650390625,0.03820873337599707,0.589354018226566,0.6108517784601303,0.65380859375,0.5768219229474456,-0.07698667080255438,-0.01934814453125,1.0,0.06781005859375,1.0,-0.009176612208804391,1.0
50,62,0.58599853515625,0.5777587890625,0.03551513190398282,0.5974629046184957,0.5929101699355592,0.6412353515625,0.6106199538580726,-0.030615397704427498,-0.00823974609375,1.0,0.05523681640625,1.0,0.02462141870182255,1.0
50,63,0.58599853515625,0.5625,0.03598742659749313,0.5992686738701202,0.6054925440849684,0.655517578125,0.5825533944892888,-0.07296418363571121,-0.02349853515625,1.0,0.06951904296875,1.0,-0.0034451406669612217,1.0
50,64,0.58599853515625,0.60888671875,0.032954475109669236,0.5944193131852168,0.6206772510840376,0.69873046875,0.7026432615560813,0.003912792806081297,0.02288818359375,1.0,0.11273193359375,0.0,0.11664472639983126,0.0
50,65,0.58599853515625,0.5814208984375,0.035248087287991774,0.5889323349956321,0.6379178616641529,0.6796875,0.5989245517457328,-0.08076294825426719,-0.00457763671875,1.0,0.09368896484375,0.0,0.01292601658948278,1.0
50,66,0.58599853515625,0.5765380859375,0.03665954116332642,0.6082494800684087,0.6184956328757453,0.674072265625,0.6291980356614622,-0.04487422996353779,-0.00946044921875,1.0,0.08807373046875,0.0,0.04319950050521215,1.0
50,67,0.58599853515625,0.5650634765625,0.03784416805786057,0.583140982793274,0.5748979459155812,0.677978515625,0.5827893218077114,-0.09518919381728858,-0.02093505859375,1.0,0.09197998046875,0.0,-0.003209213348538631,1.0
50,68,0.58599853515625,0.577392578125,0.03633705126767582,0.6417865516311141,0.5940058623320295,0.697021484375,0.5590860842102672,-0.13793540016473288,-0.00860595703125,1.0,0.11102294921875,0.0,-0.026912450945982824,1.0
50,69,0.58599853515625,0.5968017578125,0.03473235016026472,0.5950512569131281,0.6201054180758342,0.6900634765625,0.5092836045428062,-0.18077987201969387,0.01080322265625,1.0,0.10406494140625,0.0,-0.07671493061344381,0.0
50,70,0.58599853515625,0.5814208984375,0.029112842579799465,0.635794536724709,0.5957941866218126,0.6683349609375,0.5103507675456775,-0.15798419339182246,-0.00457763671875,1.0,0.08233642578125,0.0,-0.07564776761057246,0.0
50,71,0.58599853515625,0.5997314453125,0.03581178019477984,0.5757021914141246,0.5913312300664907,0.669677734375,0.6295395696551402,-0.04013816471985976,0.01373291015625,1.0,0.08367919921875,0.0,0.04354103449889024,1.0
50,72,0.58599853515625,0.53955078125,0.03378285610262911,0.5895932887123406,0.5930730485505505,0.6263427734375,0.6456101665646656,0.01926739312716565,-0.04644775390625,1.0,0.04034423828125,1.0,0.05961163140841563,1.0
50,73,0.58599853515625,0.577392578125,0.03684016531417057,0.54262078518324,0.6096853880532148,0.6470947265625,0.801071253426559,0.15397652686405908,-0.00860595703125,1.0,0.06109619140625,1.0,0.21507271827030905,0.0
50,74,0.58599853515625,0.560791015625,0.03609154380662511,0.5951246702865057,0.591264739385331,0.65234375,0.5503575029166662,-0.1019862470833338,-0.02520751953125,1.0,0.06634521484375,1.0,-0.035641032239583814,1.0
50,75,0.58599853515625,0.5828857421875,0.0312653771976668,0.6418288231694657,0.6249572806147814,0.697021484375,0.4961438279421896,-0.20087765643281044,-0.00311279296875,1.0,0.11102294921875,0.0,-0.08985470721406041,0.0
50,76,0.58599853515625,0.5960693359375,0.04177688849469326,0.6229906958114593,0.6609407631478547,0.69091796875,0.6079207400802804,-0.0829972286697196,0.01007080078125,1.0,0.10491943359375,0.0,0.02192220492403041,1.0
50,77,0.58599853515625,0.5892333984375,0.035356349346805455,0.5924540092914129,0.6152457945538587,0.70068359375,0.581298209158993,-0.119385384591007,0.00323486328125,1.0,0.11468505859375,0.0,-0.004700325997257004,1.0
50,78,0.58599853515625,0.5679931640625,0.03614253235104522,0.5698846667239672,0.6255244205863182,0.70458984375,0.7718111963067142,0.06722135255671426,-0.01800537109375,1.0,0.11859130859375,0.0,0.18581266115046424,0.0
50,79,0.58599853515625,0.6153564453125,0.03668397365159131,0.609154586126684,0.637090858342914,0.705322265625,0.5805857050857914,-0.12473656053920852,0.02935791015625,1.0,0.11932373046875,0.0,-0.005412830070458563,1.0
50,80,0.58599853515625,0.608642578125,0.04289097597597513,0.5868090092247595,0.6001285379034508,0.70166015625,0.6875822483064358,-0.014077907943564182,0.02264404296875,1.0,0.11566162109375,0.0,0.10158371315018577,0.0
50,81,0.58599853515625,0.5472412109375,0.040886266982468285,0.6630516172023866,0.620384324832695,0.6217041015625,0.6931040089330402,0.0713999073705403,-0.03875732421875,1.0,0.03570556640625,1.0,0.10710547377679025,0.0
50,82,0.58599853515625,0.5675048828125,0.03525912253449774,0.571444950695104,0.604580619045411,0.66455078125,0.6593499053080156,-0.005200875941984345,-0.01849365234375,1.0,0.07855224609375,0.0,0.07335137015176563,0.0
50,83,0.58599853515625,0.604248046875,0.03823814752561871,0.5892371156285683,0.6200673300576092,0.7032470703125,0.598311709826924,-0.10493536048557592,0.01824951171875,1.0,0.11724853515625,0.0,0.012313174670674054,1.0
50,84,0.58599853515625,0.572021484375,0.03403683776975438,0.5341388192080921,0.5912949509983383,0.631591796875,0.5651338689507105,-0.06645792792428948,-0.01397705078125,1.0,0.04559326171875,1.0,-0.020864666205539506,1.0
50,85,0.58599853515625,0.564208984375,0.03448625288645,0.6049135657552217,0.6125056072893289,0.6434326171875,0.6196128949954054,-0.02381972219209457,-0.02178955078125,1.0,0.05743408203125,1.0,0.033614359839155394,1.0
50,86,0.58599853515625,0.58056640625,0.03614676443929699,0.5511085962491143,0.5985079595836064,0.660400390625,0.6667221842596325,0.006321793634632446,-0.00543212890625,1.0,0.07440185546875,0.0,0.08072364910338248,0.0
50,87,0.58599853515625,0.5567626953125,0.03885923736486849,0.6213332222496158,0.6263638309131955,0.6513671875,0.5074824049686864,-0.1438847825313137,-0.02923583984375,1.0,0.06536865234375,1.0,-0.07851613018756365,0.0
50,88,0.58599853515625,0.602294921875,0.037560732533307425,0.6134596893261287,0.5953965584059303,0.697998046875,0.6073086292295954,-0.09068941764540464,0.01629638671875,1.0,0.11199951171875,0.0,0.021310094073345387,1.0
50,89,0.58599853515625,0.552490234375,0.03447421310316142,0.5981515598936878,0.5927410709992349,0.6473388671875,0.5939660866516533,-0.05337278053584671,-0.03350830078125,1.0,0.06134033203125,1.0,0.007967551495403291,1.0
50,90,0.58599853515625,0.5980224609375,0.03551539819064615,0.5978233427727214,0.6152922496151477,0.69091796875,0.6170226146081449,-0.07389535414185508,0.01202392578125,1.0,0.10491943359375,0.0,0.031024079451894893,1.0
50,91,0.58599853515625,0.553955078125,0.034673532921156325,0.6028104937906084,0.6080192150809782,0.6387939453125,0.4685301766424819,-0.17026376867001808,-0.03204345703125,1.0,0.05279541015625,1.0,-0.11746835851376808,0.0
50,92,0.58599853515625,0.5989990234375,0.03293622838981649,0.5769666399556813,0.610475461669164,0.6976318359375,0.6225398126864222,-0.07509202325107778,0.01300048828125,1.0,0.11163330078125,0.0,0.03654127753017222,1.0
50,93,0.58599853515625,0.5450439453125,0.03710926025613872,0.6237452430451463,0.6020357940819059,0.624267578125,0.6771795169193092,0.052911938794309235,-0.04095458984375,1.0,0.03826904296875,1.0,0.09118098176305922,0.0
50,94,0.58599853515625,0.5628662109375,0.032868190445122535,0.572129541702229,0.5784797479693105,0.6514892578125,0.46911938785655505,-0.18236986995594498,-0.02313232421875,1.0,0.06549072265625,0.0,-0.11687914729969495,0.0
50,95,0.58599853515625,0.5574951171875,0.029561681410900393,0.6218118089745773,0.5864428787065683,0.6263427734375,0.6430253585722189,0.016682585134718902,-0.02850341796875,1.0,0.04034423828125,1.0,0.057026823415968875,1.0
50,96,0.58599853515625,0.5821533203125,0.03950254393534759,0.5483221286840557,0.6107364008402105,0.6741943359375,0.6606397410753998,-0.013554594862100205,-0.00384521484375,1.0,0.08819580078125,0.0,0.0746412059191498,1.0
50,97,0.58599853515625,0.598388671875,0.03502416026151514,0.5946911517826364,0.6307967574431638,0.682861328125,0.6413702345280018,-0.0414910935969982,0.01239013671875,1.0,0.09686279296875,0.0,0.05537169937175179,1.0
50,98,0.58599853515625,0.6173095703125,0.03412834264894323,0.6316688757868522,0.6188309414235391,0.7352294921875,0.6413222165681292,-0.09390727561937082,0.03131103515625,1.0,0.14923095703125,0.0,0.055323681411879155,1.0
50,99,0.58599853515625,0.5833740234375,0.028527217838868416,0.6154440238796348,0.6204206905295975,0.675537109375,0.6023569750209952,-0.07318013435400489,-0.00262451171875,1.0,0.08953857421875,0.0,0.016358439864745167,1.0
