dgp,dim,n,K,rep,W_true,V_true,W_ss,V_ss,W_loo,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_hat_dev,W_hat_cover,W_ss_dev,W_ss_cover,W_loo_dev,W_loo_cover,V_hat_dev,V_hat_cover,V_ss_dev,V_ss_cover
dense,10,4000,200,143,0.34094618144048716,0.5839996337890625,0.3431847170883395,0.5370190018857344,0.3270211646261343,0.5458497447850624,0.39276045209973715,0.556640625,0.025300677580517926,0.008482474306105079,54,0.030827223185715926,0.051814270659249984,0.0,0.0022385356478523133,1.0,-0.013925016814352875,1.0,-0.0273590087890625,1.0,-0.04698063190332813,1.0
dense,10,4000,200,144,0.34094618144048716,0.5839996337890625,0.3326056932041355,0.5423583984375,0.3143047481261467,0.6114872079119341,0.3822055807472763,0.5699462890625,0.02496591199525499,0.008864334150043512,55,0.026357150210339637,0.041259399306789124,1.0,-0.00834048823635164,1.0,-0.026641433314340435,1.0,-0.0140533447265625,1.0,-0.0416412353515625,1.0
dense,10,4000,200,145,0.34094618144048716,0.5839996337890625,0.34850679104232696,0.6388520830905966,0.32766131672564075,0.5586852896792245,0.4000914181642197,0.59130859375,0.02545330200117555,0.00823371991122865,59,0.032841019213074495,0.059145236723732564,0.0,0.007560609601839796,1.0,-0.013284864714846412,1.0,0.0073089599609375,1.0,0.0548524493015341,1.0
dense,10,4000,200,146,0.34094618144048716,0.5839996337890625,0.3698881847266573,0.6183017440201456,0.3639801682993626,0.5795939786824167,0.43345060017708037,0.593505859375,0.026163670000918474,0.008675208499198044,55,0.028060588907815712,0.09250441873659321,0.0,0.028942003286170137,1.0,0.02303398685887542,1.0,0.0095062255859375,1.0,0.034302110231083094,1.0
dense,10,4000,200,147,0.34094618144048716,0.5839996337890625,0.36523463433597525,0.5941162109375,0.3595050207079381,0.5544254476872703,0.4219910642406944,0.58251953125,0.025086093590484842,0.008584307761357702,51,0.028497570923417696,0.08104488280020722,0.0,0.02428845289548809,1.0,0.018558839267450944,1.0,-0.0014801025390625,1.0,0.0101165771484375,1.0
dense,10,4000,200,148,0.34094618144048716,0.5839996337890625,0.31879696042946043,0.49154684643678814,0.3190669063474206,0.5623380542623092,0.40455495443245165,0.5892333984375,0.026061072723182623,0.008245543814016706,73,0.04032241100438701,0.06360877299196449,0.0,-0.022149221011026732,1.0,-0.021879275093066586,1.0,0.0052337646484375,1.0,-0.09245278735227436,0.0
dense,10,4000,200,149,0.34094618144048716,0.5839996337890625,0.28981767211099296,0.5950699111115142,0.29912025838268413,0.6161657177904614,0.3738981224302916,0.5728759765625,0.025534783079535356,0.008252545359693195,58,0.03093251003806705,0.03295194098980442,1.0,-0.0511285093294942,0.0,-0.04182592305780303,1.0,-0.0111236572265625,1.0,0.011070277322451694,1.0
dense,50,4000,200,0,0.33960013695911856,0.58599853515625,0.3280689262273465,0.5827007862087252,0.3148111269621231,0.6254344089210125,0.409193711250463,0.5704345703125,0.028223255124850313,0.00839331171157456,77,0.04369386805504224,0.06959357429134444,0.0,-0.011531210731772046,1.0,-0.02478900999699546,1.0,-0.01556396484375,1.0,-0.00329774894752477,1.0
dense,50,4000,200,1,0.33960013695911856,0.58599853515625,0.3811308934240034,0.5050087552301232,0.3664636424639858,0.6164892451971856,0.4540490642262111,0.578369140625,0.028240011833771513,0.008913624482222675,54,0.03121565902058563,0.11444892726709255,0.0,0.041530756464884855,1.0,0.026863505504867213,1.0,-0.00762939453125,1.0,-0.08098977992612677,0.0
dense,50,4000,200,2,0.33960013695911856,0.58599853515625,0.39488377296262955,0.6251110220399771,0.3834305966048932,0.6467228339523452,0.47861212900519745,0.616943359375,0.02919991909620962,0.008434295973832374,87,0.0455977782035754,0.1390119920460789,0.0,0.055283636003510994,1.0,0.043830459645774644,1.0,0.03094482421875,1.0,0.03911248688372715,1.0
dense,50,4000,200,3,0.33960013695911856,0.58599853515625,0.34359636493358214,0.5708028165211577,0.3335667365652543,0.6382518122263859,0.41477865081139376,0.573486328125,0.02770345960291411,0.008410557198402892,44,0.030570147480232023,0.0751785138522752,0.0,0.003996227974463584,1.0,-0.006033400393864241,1.0,-0.01251220703125,1.0,-0.015195718635092281,1.0
dense,50,4000,200,4,0.33960013695911856,0.58599853515625,0.3466653127968214,0.690186409314001,0.35786037327561093,0.6733845578404889,0.44444782255683146,0.58251953125,0.028996147220444368,0.008733926820008382,45,0.03006472452456002,0.1048476855977129,0.0,0.007065175837702831,1.0,0.018260236316492373,1.0,-0.00347900390625,1.0,0.10418787415775099,0.0
dense,50,4000,200,5,0.33960013695911856,0.58599853515625,0.3359750141844242,0.5343690047711422,0.3398624133305059,0.6163486605865256,0.4244911935291855,0.578369140625,0.029042750058297435,0.008632324218296473,49,0.031238522980595842,0.08489105657006696,0.0,-0.003625122774694345,1.0,0.0002622763713873155,1.0,-0.00762939453125,1.0,-0.05162953038510776,1.0
dense,50,4000,200,6,0.33960013695911856,0.58599853515625,0.3738495985107314,0.5635598793786816,0.3585580981258276,0.6370706281148022,0.45148458014952175,0.5943603515625,0.029275319988877824,0.008590142718128203,81,0.045023657276631046,0.1118844431904032,0.0,0.03424946155161285,1.0,0.01895796116670906,1.0,0.00836181640625,1.0,-0.022438655777568428,1.0
dense,50,4000,200,7,0.33960013695911856,0.58599853515625,0.36990494271410346,0.573052421012521,0.35232652159013256,0.6800350916626836,0.44483288376240493,0.581298828125,0.028048718787428262,0.00866089402570584,76,0.041721654477837655,0.10523274680328637,0.0,0.030304805754984898,1.0,0.012726384631013998,1.0,-0.00469970703125,1.0,-0.012946114143729037,1.0
dense,50,4000,200,8,0.33960013695911856,0.58599853515625,0.3618848045822171,0.5200800569027249,0.3329163680494176,0.5849461763525273,0.420618320770195,0.580810546875,0.029018512633141487,0.008245630176359714,47,0.030320362858315308,0.08101818381107645,0.0,0.022284667623098553,1.0,-0.00668376890970096,1.0,-0.00518798828125,1.0,-0.06591847825352515,0.0
dense,50,4000,200,9,0.33960013695911856,0.58599853515625,0.3950315802201225,0.7294004147599581,0.3721461288154366,0.6297858927413463,0.46058875151532297,0.606201171875,0.02925596324727533,0.008458751035968685,65,0.03655318573053044,0.12098861455620441,0.0,0.055431443261003965,1.0,0.03254599185631807,1.0,0.02020263671875,1.0,0.1434018796037081,0.0
dense,50,4000,200,10,0.33960013695911856,0.58599853515625,0.35645490527196366,0.47436692296909444,0.32168174336381555,0.6823549435115382,0.4134898686520644,0.5726318359375,0.027510930169025262,0.00849409409172764,71,0.04050156287508916,0.07388973169294583,0.0,0.016854768312845103,1.0,-0.017918393595303006,1.0,-0.01336669921875,1.0,-0.11163161218715556,0.0
dense,50,4000,200,11,0.33960013695911856,0.58599853515625,0.3129838792159926,0.5555935288704473,0.29754041305034784,0.6328928285704594,0.38510317644112846,0.566162109375,0.027035278433058887,0.007976847959637642,52,0.03365723281065937,0.0455030394820099,1.0,-0.02661625774312598,1.0,-0.04205972390877072,1.0,-0.01983642578125,1.0,-0.03040500628580267,1.0
dense,50,4000,200,12,0.33960013695911856,0.58599853515625,0.3574541199962214,0.5857133797289673,0.3373611334430232,0.6090461424495661,0.4341970262772601,0.6007080078125,0.030153759491314252,0.008128838451439614,58,0.0373076168355092,0.09459688931814153,0.0,0.01785398303710284,1.0,-0.0022390035160953503,1.0,0.01470947265625,1.0,-0.0002851554272826906,1.0
dense,50,4000,200,13,0.33960013695911856,0.58599853515625,0.40438121108250963,0.7313152275161467,0.4007892172859624,0.6166800114390784,0.48806583110087653,0.622802734375,0.02983316632378611,0.00875004435731381,72,0.03849313918061534,0.14846569414175798,0.0,0.06478107412339107,0.0,0.06118908032684384,0.0,0.03680419921875,1.0,0.14531669235989675,0.0
dense,50,4000,200,14,0.33960013695911856,0.58599853515625,0.33489794023957914,0.59438500570084,0.3298474930805806,0.6432647425977317,0.4225747160723202,0.555419921875,0.02788095751709046,0.008941128191862557,59,0.03353832120624816,0.08297457911320166,0.0,-0.00470219671953942,1.0,-0.00975264387853797,1.0,-0.03057861328125,1.0,0.008386470544589963,1.0
dense,50,4000,200,15,0.33960013695911856,0.58599853515625,0.37624040548407345,0.5838245705148674,0.3212777008694322,0.5684507090662789,0.42726070569335894,0.5885009765625,0.029379150118073266,0.008178312739160802,79,0.04756334231732256,0.08766056873424038,0.0,0.03664026852495489,1.0,-0.018322436089686367,1.0,0.00250244140625,1.0,-0.002173964641382642,1.0
dense,50,4000,200,16,0.33960013695911856,0.58599853515625,0.34326891151763905,0.5668244543333315,0.3355505072833003,0.59911522263016,0.41855011800632236,0.5732421875,0.02833940886458946,0.008430930470203166,58,0.03547554269593144,0.0789499810472038,0.0,0.0036687745585204934,1.0,-0.004049629675818234,1.0,-0.01275634765625,1.0,-0.019174080822918493,1.0
dense,50,4000,200,17,0.33960013695911856,0.58599853515625,0.4109674169176224,0.6563946036386917,0.3715276443736183,0.6515074345017322,0.4604475205950357,0.6087646484375,0.029277128046115274,0.008504490197245824,74,0.04017152680633293,0.12084738363591713,0.0,0.07136727995850384,0.0,0.031927507414499734,1.0,0.02276611328125,1.0,0.07039606848244173,1.0
dense,50,4000,200,18,0.33960013695911856,0.58599853515625,0.3197339597945046,0.4988684620062655,0.30385631255809575,0.6617326367709438,0.39198896363307634,0.5537109375,0.02745795271800866,0.008344209525745213,71,0.039542819337240666,0.05238882667395778,1.0,-0.019866177164613974,1.0,-0.035743824401022806,1.0,-0.03228759765625,1.0,-0.0871300731499845,0.0
dense,50,4000,200,19,0.33960013695911856,0.58599853515625,0.29775518628381614,0.45219825740713804,0.3081423786473189,0.543995116426406,0.41058880594496755,0.6031494140625,0.029308538952516238,0.007594404370950642,65,0.0425924173475404,0.07098866898584899,0.0,-0.04184495067530242,1.0,-0.031457758311799644,1.0,0.01715087890625,1.0,-0.13380027774911196,0.0
dense,50,4000,200,20,0.33960013695911856,0.58599853515625,0.38470432881336997,0.5613474922995446,0.3590256467521066,0.6942000867094775,0.44560229399558954,0.5675048828125,0.028733309971906547,0.009082446226569086,65,0.03403765195807648,0.10600215703647098,0.0,0.04510419185425141,1.0,0.019425509792988016,1.0,-0.01849365234375,1.0,-0.024651042856705385,1.0
dense,50,4000,200,21,0.33960013695911856,0.58599853515625,0.361049612210937,0.6942012286246433,0.35491351404509586,0.6254104880572012,0.44016004931117014,0.6009521484375,0.02837749499644236,0.00838031073184972,57,0.03436187290998024,0.10055991235205158,0.0,0.02144947525181845,1.0,0.015313377085977298,1.0,0.01495361328125,1.0,0.10820269346839329,0.0
dense,50,4000,200,22,0.33960013695911856,0.58599853515625,0.4058108520953811,0.6970817942988403,0.3911864970604623,0.6477279346664666,0.47951714368056575,0.63623046875,0.030044422603125214,0.008287288754328014,70,0.038153927508073116,0.1399170067214472,0.0,0.06621071513626253,0.0,0.051586360101343764,1.0,0.05023193359375,1.0,0.11108325914259032,0.0
dense,50,4000,200,23,0.33960013695911856,0.58599853515625,0.3462918322483531,0.8149683097527408,0.3531615655547229,0.6412526721162829,0.4468627585837828,0.5958251953125,0.02906228673185649,0.008382162823785292,70,0.043828985447601936,0.10726262162466427,0.0,0.006691695289234523,1.0,0.01356142859560433,1.0,0.00982666015625,1.0,0.22896977459649082,0.0
dense,50,4000,200,24,0.33960013695911856,0.58599853515625,0.40580136669802247,0.6907544149621914,0.38690036420203605,0.6412382349641773,0.46406223801812596,0.6044921875,0.029141654577094042,0.00867283308536481,54,0.033597593115381144,0.1244621010590074,0.0,0.06620122973890391,0.0,0.04730022724291749,1.0,0.01849365234375,1.0,0.10475587980594137,0.0
dense,50,4000,200,25,0.33960013695911856,0.58599853515625,0.43247851693706807,0.6572599004337375,0.4262061044765068,0.6730607394576206,0.502713899652828,0.6199951171875,0.029843077864661956,0.008890433917460468,54,0.029998687977671256,0.16311376269370942,0.0,0.09287837997794951,0.0,0.08660596751738825,0.0,0.03399658203125,1.0,0.0712613652774875,0.0
dense,50,4000,200,26,0.33960013695911856,0.58599853515625,0.35031062293177717,0.5978723171621986,0.32531791499536516,0.6273049709894343,0.42094017930405836,0.5911865234375,0.029387076140174224,0.00795829930238974,58,0.037638792598517545,0.0813400423449398,0.0,0.010710485972658612,1.0,-0.014282221963753394,1.0,0.00518798828125,1.0,0.011873782005948574,1.0
dense,50,4000,200,27,0.33960013695911856,0.58599853515625,0.34009488324156256,0.6256471170451474,0.3490428236762777,0.659282183916779,0.43744041370641423,0.5858154296875,0.028213948147120256,0.008441434292172475,59,0.035875010639836336,0.09784027674729567,0.0,0.000494746282444003,1.0,0.009442686717159143,1.0,-0.00018310546875,1.0,0.039648581888897416,1.0
dense,50,4000,200,28,0.33960013695911856,0.58599853515625,0.39388357783706096,0.6279972165696824,0.41607156674099227,0.6081422788745523,0.4950372843767296,0.6417236328125,0.030417787791834565,0.008269951282916611,47,0.03009187561609289,0.15543714741761105,0.0,0.0542834408779424,1.0,0.07647142978187371,0.0,0.05572509765625,1.0,0.04199868141343244,1.0
dense,50,4000,200,29,0.33960013695911856,0.58599853515625,0.34179656615056675,0.6955300971908069,0.3383864780204541,0.6327517765696012,0.42098190546523473,0.57763671875,0.02856531336613145,0.008305928491440427,57,0.033116862017168895,0.08138176850611617,0.0,0.0021964291914481904,1.0,-0.0012136589386644858,1.0,-0.00836181640625,1.0,0.10953156203455694,0.0
dense,50,4000,200,30,0.33960013695911856,0.58599853515625,0.3564611638521343,0.6229584027043263,0.3564610105552006,0.6302821714927155,0.4495141250258245,0.59619140625,0.03001694723485515,0.008657341586896098,62,0.03603312680847532,0.10991398806670594,0.0,0.016861026893015718,1.0,0.016860873596082016,1.0,0.01019287109375,1.0,0.03695986754807634,1.0
dense,50,4000,200,31,0.33960013695911856,0.58599853515625,0.3920488193398619,0.5566215002666768,0.3687208749084736,0.6795041676974297,0.4516759863353421,0.5758056640625,0.02820971976721698,0.008842092317165538,60,0.0347898842162464,0.11207584937622356,0.0,0.05244868238074335,1.0,0.029120737949355047,1.0,-0.01019287109375,1.0,-0.029377034889573217,1.0
dense,50,4000,200,32,0.33960013695911856,0.58599853515625,0.34328426596152084,0.7014069396465343,0.32278627736134086,0.5808276337955628,0.41089058850587257,0.5794677734375,0.0282237904950799,0.008121054685660314,60,0.03630801385462759,0.07129045154675401,0.0,0.003684129002402281,1.0,-0.016813859597777703,1.0,-0.00653076171875,1.0,0.11540840449028433,0.0
dense,50,4000,200,33,0.33960013695911856,0.58599853515625,0.3405273007021399,0.529205302380294,0.3344160056817659,0.6267850651422814,0.41966607104362486,0.560302734375,0.027570569707443825,0.008856592147897236,72,0.040551148612964764,0.0800659340845063,0.0,0.0009271637430213198,1.0,-0.005184131277352677,1.0,-0.02569580078125,1.0,-0.05679323277595605,1.0
dense,50,4000,200,34,0.33960013695911856,0.58599853515625,0.4094810263736339,0.6486101364746217,0.3667616370126463,0.6527142637686855,0.4684715677573282,0.625,0.02937871498481572,0.008184390058453126,77,0.045014880412114176,0.12887143079820962,0.0,0.06988088941451537,0.0,0.027161500053527743,1.0,0.03900146484375,1.0,0.06261160131837173,1.0
dense,50,4000,200,35,0.33960013695911856,0.58599853515625,0.37873212741981777,0.583740234375,0.3509694661870934,0.6455341528000027,0.4438018660765399,0.5791015625,0.029308578581728882,0.008636815157491057,72,0.040420397622694164,0.10420172911742132,0.0,0.039131990460699206,1.0,0.011369329227974845,1.0,-0.00689697265625,1.0,-0.00225830078125,1.0
dense,50,4000,200,36,0.33960013695911856,0.58599853515625,0.441696746073866,0.7238378873389109,0.4116947447426147,0.6061375715918383,0.4954994305583882,0.634033203125,0.02967145029717342,0.0083180289453821,54,0.03802984564290847,0.15589929359926963,0.0,0.10209660911474744,0.0,0.07209460778349613,0.0,0.04803466796875,1.0,0.13783935218266086,0.0
dense,50,4000,200,37,0.33960013695911856,0.58599853515625,0.35194590093933475,0.549652369904609,0.346175369708468,0.6176755531211702,0.4381569160314841,0.590576171875,0.028561163183663925,0.00836854721332801,70,0.038663578841965085,0.09855677907236554,0.0,0.012345763980216196,1.0,0.006575232749349458,1.0,0.00457763671875,1.0,-0.03634616525164103,1.0
dense,50,4000,200,38,0.33960013695911856,0.58599853515625,0.35305308557127424,0.6147472971630716,0.34778934389351146,0.6872583001343249,0.43721309420879606,0.592041015625,0.028608598001292562,0.008438502573790672,65,0.03963555154112634,0.0976129572496775,0.0,0.01345294861215568,1.0,0.0081892069343929,1.0,0.00604248046875,1.0,0.028748762006821638,1.0
dense,50,4000,200,39,0.33960013695911856,0.58599853515625,0.3757468451616405,0.6646687247240892,0.3551150705925091,0.6274306570661947,0.4373770103274244,0.58251953125,0.02786843889023719,0.008689376262311529,64,0.034227111052109384,0.09777687336830582,0.0,0.036146708202521916,1.0,0.015514933633390515,1.0,-0.00347900390625,1.0,0.07867018956783922,0.0
dense,50,4000,200,40,0.33960013695911856,0.58599853515625,0.3400094330804933,0.6302484422142811,0.3590880388999304,0.6389261691481491,0.43525262617153904,0.59521484375,0.02992168622049154,0.008300548712837608,49,0.03018891589963311,0.09565248921242048,0.0,0.000409296121374747,1.0,0.019487901940811847,1.0,0.00921630859375,1.0,0.04424990705803111,1.0
dense,50,4000,200,41,0.33960013695911856,0.58599853515625,0.3327339051308613,0.6284596407517352,0.32564524024124974,0.6370265633653472,0.4230903630018831,0.5894775390625,0.02880789953729172,0.008080370201678224,63,0.039898818664478114,0.08349022604276451,0.0,-0.006866231828257241,1.0,-0.013954896717868814,1.0,0.00347900390625,1.0,0.042461105595485216,1.0
dense,50,4000,200,42,0.33960013695911856,0.58599853515625,0.3749723874560545,0.5818457375666197,0.3682667068189785,0.6660106636716964,0.44669312173831455,0.58447265625,0.028310875174598016,0.008907253871731495,63,0.03683153448562432,0.10709298477919599,0.0,0.03537225049693593,1.0,0.028666569859859936,1.0,-0.00152587890625,1.0,-0.004152797589630275,1.0
dense,50,4000,200,43,0.33960013695911856,0.58599853515625,0.35389283533231547,0.4649735963923116,0.35238974600216844,0.6714254509029541,0.445924053770429,0.58349609375,0.0296129195611863,0.008979117322767327,58,0.03300299762731471,0.10632391681131043,0.0,0.01429269837319691,1.0,0.012789609043049877,1.0,-0.00250244140625,1.0,-0.12102493876393838,0.0
dense,50,4000,200,44,0.33960013695911856,0.58599853515625,0.41982403321949546,0.5331576439251773,0.4019585781513446,0.6886100323615626,0.4923101169076405,0.5987548828125,0.02999686580535771,0.009279333968579651,77,0.04071292285364804,0.15270997994852192,0.0,0.0802238962603769,0.0,0.062358441192226055,0.0,0.01275634765625,1.0,-0.05284089123107272,1.0
dense,50,4000,200,45,0.33960013695911856,0.58599853515625,0.40446563382541256,0.6217847032750462,0.39604104206723656,0.6607959175027165,0.480579836160289,0.5966796875,0.02920784633875895,0.009121743920694335,76,0.03901570191832023,0.14097969920117043,0.0,0.064865496866294,0.0,0.056440905108118,1.0,0.01068115234375,1.0,0.0357861681187962,1.0
dense,50,4000,200,46,0.33960013695911856,0.58599853515625,0.3874242131919465,0.47237826901935087,0.3547054093442638,0.615699142638042,0.44444515363856757,0.5789794921875,0.028283901550046498,0.008781612615561167,66,0.03642576878085507,0.10484501667944901,0.0,0.04782407623282792,1.0,0.015105272385145252,1.0,-0.00701904296875,1.0,-0.11362026613689913,0.0
dense,50,4000,200,47,0.33960013695911856,0.58599853515625,0.3582849897396485,0.6476374139252552,0.33811102620962136,0.589890031772364,0.4355394136544627,0.5921630859375,0.028453686718844882,0.008482193714702924,78,0.039313273808806885,0.09593927669534413,0.0,0.018684852780529948,1.0,-0.0014891107494972022,1.0,0.00616455078125,1.0,0.0616388787690052,1.0
dense,50,4000,200,48,0.33960013695911856,0.58599853515625,0.36296026340953125,0.5804351149030472,0.36000759581005426,0.6085235703900159,0.4461226697621903,0.5943603515625,0.02942660443645333,0.00851010072607281,68,0.03735202731663258,0.10652253280307172,0.0,0.023360126450412688,1.0,0.0204074588509357,1.0,0.00836181640625,1.0,-0.005563420253202778,1.0
dense,50,4000,200,49,0.33960013695911856,0.58599853515625,0.43373679807951027,0.7902043172314637,0.4144691099232909,0.6404226518033604,0.49626067882655517,0.62158203125,0.030203897455941972,0.00876584217066152,64,0.03766467905963169,0.1566605418674366,0.0,0.09413666112039171,0.0,0.07486897296417233,0.0,0.03558349609375,1.0,0.20420578207521367,0.0
dense,50,4000,200,50,0.33960013695911856,0.58599853515625,0.3292199482969473,0.5341420096482516,0.31478000528622757,0.5957120042025882,0.3975038386824714,0.5523681640625,0.027892915893302117,0.008588146880396387,62,0.033896382471071206,0.05790370172335285,0.0,-0.010380188662171275,1.0,-0.024820131672890988,1.0,-0.03363037109375,1.0,-0.05185652550799835,1.0
dense,50,4000,200,51,0.33960013695911856,0.58599853515625,0.35261246694043,0.5715063523515357,0.3362732000143879,0.6216164300848123,0.4229568349585457,0.5660400390625,0.02699130128039789,0.008667514510462514,64,0.03622881482632364,0.08335669799942713,0.0,0.013012329981311466,1.0,-0.003326936944730685,1.0,-0.01995849609375,1.0,-0.014492182804714315,1.0
dense,50,4000,200,52,0.33960013695911856,0.58599853515625,0.41712510906356987,0.47641471174045336,0.40910007835278406,0.6965047540224035,0.48564603241218723,0.5960693359375,0.02977514099126702,0.00907624198751258,52,0.02885951435421996,0.14604589545306867,0.0,0.0775249721044513,0.0,0.0694999413936655,0.0,0.01007080078125,1.0,-0.10958382341579664,0.0
dense,50,4000,200,53,0.33960013695911856,0.58599853515625,0.34337472988767354,0.6365041051714613,0.331697034057504,0.5979522752278827,0.42565481750142853,0.60546875,0.029654027384293295,0.008015786725755748,63,0.043884854249102004,0.08605468054230997,0.0,0.003774592928554976,1.0,-0.007903102901614556,1.0,0.01947021484375,1.0,0.050505570015211276,1.0
dense,50,4000,200,54,0.33960013695911856,0.58599853515625,0.3130121589454212,0.6996047715741626,0.2795172127987825,0.58529253628376,0.3847940739683524,0.568115234375,0.02880178148594199,0.007916104931761536,67,0.04206688496002844,0.04519393700923385,1.0,-0.026587978013697333,1.0,-0.06008292416033606,0.0,-0.01788330078125,1.0,0.11360623641791256,0.0
dense,50,4000,200,55,0.33960013695911856,0.58599853515625,0.3321833820278161,0.615069551649872,0.3473969815318175,0.6166383583271146,0.43296628794878783,0.5775146484375,0.027523174464262303,0.00859621428939074,66,0.0359043989276647,0.09336615098966927,0.0,-0.0074167549313024494,1.0,0.007796844572698913,1.0,-0.00848388671875,1.0,0.02907101649362198,1.0
dense,50,4000,200,56,0.33960013695911856,0.58599853515625,0.37352188013650534,0.568115234375,0.33446611333645127,0.6092668509181903,0.42157998851976597,0.5657958984375,0.027504868665453094,0.008590551706252681,59,0.03402433131260489,0.08197985156064741,0.0,0.033921743177386776,1.0,-0.005134023622667294,1.0,-0.02020263671875,1.0,-0.01788330078125,1.0
dense,50,4000,200,57,0.33960013695911856,0.58599853515625,0.37115906703650536,0.49637193247037775,0.33193347012107327,0.6361016044627361,0.42698167468483633,0.583740234375,0.03018229124002867,0.008451103096978175,57,0.038654865526646674,0.08738153772571777,0.0,0.031558930077386804,1.0,-0.0076666668380452885,1.0,-0.00225830078125,1.0,-0.08962660268587225,0.0
dense,50,4000,200,58,0.33960013695911856,0.58599853515625,0.36347096366384457,0.5704535544385755,0.3615919808433561,0.6503626022687693,0.4485300107100998,0.580322265625,0.030072376747136358,0.008931101745759049,65,0.034747926947013154,0.10892987375098123,0.0,0.02387082670472601,1.0,0.021991843884237527,1.0,-0.00567626953125,1.0,-0.015544980717674517,1.0
dense,50,4000,200,59,0.33960013695911856,0.58599853515625,0.34801327637739166,0.706555324806928,0.32918196597007215,0.6823213159146959,0.43168651457642665,0.5908203125,0.02986644687791976,0.008397995055741002,74,0.04356777308727049,0.09208637761730809,0.0,0.008413139418273097,1.0,-0.010418170989046405,1.0,0.00482177734375,1.0,0.12055678965067795,0.0
dense,50,4000,200,60,0.33960013695911856,0.58599853515625,0.3550521505415854,0.5911399152662041,0.3531544311301158,0.6310535615689342,0.44469029384341874,0.5816650390625,0.028142606649746035,0.008588887622416866,77,0.04153687827937644,0.10509015688430018,0.0,0.01545201358246684,1.0,0.013554294170997239,1.0,-0.00433349609375,1.0,0.00514138010995413,1.0
dense,50,4000,200,61,0.33960013695911856,0.58599853515625,0.35394946392838855,0.5836181640625,0.3409689165268192,0.7004735171650425,0.43818866305312487,0.590576171875,0.028440767272350325,0.00841065826748066,66,0.038199831724983424,0.09858852609400631,0.0,0.014349326969269993,1.0,0.001368779567700651,1.0,0.00457763671875,1.0,-0.00238037109375,1.0
dense,50,4000,200,62,0.33960013695911856,0.58599853515625,0.38476149324436215,0.6178357070867554,0.37469789305453,0.6212583962055968,0.4596798932941155,0.589599609375,0.02797693453451506,0.008849537390432139,70,0.039362663025504945,0.12007975633499696,0.0,0.04516135628524359,1.0,0.035097756095411436,1.0,0.00360107421875,1.0,0.03183717193050539,1.0
dense,50,4000,200,63,0.33960013695911856,0.58599853515625,0.39866504878856673,0.6831179390038559,0.3755591130731327,0.6487960505464911,0.4668862576054382,0.61279296875,0.029221909158190517,0.008341457650983396,64,0.041226863637422076,0.12728612064631967,0.0,0.059064911829448175,0.0,0.03595897611401416,1.0,0.02679443359375,1.0,0.09711940384760587,0.0
dense,50,4000,200,64,0.33960013695911856,0.58599853515625,0.3961352587119492,0.6796412890524693,0.3867475007762195,0.6963366028245473,0.4759694803631645,0.5931396484375,0.029124412082039253,0.009143477896976716,66,0.03493477904394067,0.13636934340404594,0.0,0.05653512175283065,1.0,0.04714736381710094,1.0,0.00714111328125,1.0,0.09364275389621934,0.0
dense,50,4000,200,65,0.33960013695911856,0.58599853515625,0.38648372080667204,0.6096038069508999,0.36154944745866446,0.6433667022998775,0.45734301141660877,0.607666015625,0.02991732360212722,0.008446195943504998,62,0.03603289550480253,0.11774287445749021,0.0,0.04688358384755348,1.0,0.021949310499545904,1.0,0.02166748046875,1.0,0.023605271794649885,1.0
dense,50,4000,200,66,0.33960013695911856,0.58599853515625,0.35952138777981846,0.6542522936089579,0.3505195673980811,0.6575357877979724,0.43874555665427123,0.5894775390625,0.02866869908273321,0.008565149992247863,61,0.03746067747595038,0.09914541969515267,0.0,0.0199212508206999,1.0,0.01091943043896254,1.0,0.00347900390625,1.0,0.06825375845270787,1.0
dense,50,4000,200,67,0.33960013695911856,0.58599853515625,0.36418898265559535,0.5709219458539576,0.34831115871382345,0.6312688204670331,0.4453213954445328,0.591064453125,0.030250014538537005,0.008536557596103875,76,0.04309513791690732,0.10572125848541425,0.0,0.02458884569647679,1.0,0.008711021754704895,1.0,0.00506591796875,1.0,-0.015076589302292387,1.0
dense,50,4000,200,68,0.33960013695911856,0.58599853515625,0.4338932713321396,0.6171302796852204,0.3930898240028186,0.7024386010035609,0.4785781184707177,0.5909423828125,0.02864752945772445,0.009242890817841966,76,0.03959394045659219,0.13897798151159912,0.0,0.09429313437302106,0.0,0.05348968704370005,1.0,0.00494384765625,1.0,0.031131744528970384,1.0
dense,50,4000,200,69,0.33960013695911856,0.58599853515625,0.3744880849845397,0.48831701077268425,0.3552818854983135,0.6371439349764306,0.44056524690461496,0.582275390625,0.029047337415595818,0.00871237300821046,60,0.03564571652780256,0.1009651099454964,0.0,0.03488794802542117,1.0,0.015681748539194962,1.0,-0.00372314453125,1.0,-0.09768152438356575,0.0
dense,50,4000,200,70,0.33960013695911856,0.58599853515625,0.3759970813444729,0.511704910929416,0.35158493775238886,0.6465669833927602,0.4288350114637718,0.5550537109375,0.028967522565254995,0.00921101180632528,41,0.02893240745786333,0.08923487450465323,0.0,0.036396944385354346,1.0,0.0119848007932703,1.0,-0.03094482421875,1.0,-0.07429362422683405,0.0
