variant,tau_scale,rep,S_size,S_hit,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_loo,W_true,V_true,V_hat_dev,V_hat_cover,W_hat_dev,W_hat_cover,W_loo_dev,W_loo_cover
screen_split,2.0,79,10,1.0,0.44833391083345064,0.3169329916309461,0.5968017578125,0.03597687935888009,0.00590871342778184,73,0.05047169406530034,0.2664244063664106,0.23854757367356588,0.5697479248046875,0.0270538330078125,1.0,0.07838541795738024,0.0,0.027876832692844744,1.0
screen_full,2.0,80,10,1.0,0.30540198534618945,0.2605738013171901,0.5589599609375,0.025073829092310162,0.005089750690474153,72,0.04845857818608573,0.2358586418911435,0.23854757367356588,0.5697479248046875,-0.0107879638671875,1.0,0.02202622764362422,1.0,-0.0026889317824223824,1.0
screen_split,2.0,80,7,1.0,0.35550833309255886,0.2652534135120948,0.5364990234375,0.03411817575313198,0.0055299050127106935,59,0.048191689782871215,0.22065965051134406,0.23854757367356588,0.5697479248046875,-0.0332489013671875,1.0,0.026705839838528922,1.0,-0.01788792316222182,1.0
screen_full,2.0,81,7,1.0,0.2742621222122287,0.2688994665699661,0.554931640625,0.024595495139939593,0.005492616913181468,64,0.03742618873081153,0.24801876925360844,0.23854757367356588,0.5697479248046875,-0.0148162841796875,1.0,0.030351892896400223,1.0,0.009471195580042557,1.0
screen_split,2.0,81,10,1.0,0.4171124335107074,0.3396196041467435,0.583740234375,0.0367102182512449,0.006298099427939414,53,0.03885052549069977,0.30118770990828586,0.23854757367356588,0.5697479248046875,0.0139923095703125,1.0,0.10107203047317764,0.0,0.06264013623471998,1.0
screen_full,2.0,82,4,1.0,0.21744658784510631,0.27513458047916284,0.57080078125,0.024289926852187543,0.005107254517277986,53,0.036369262469667714,0.2578800134374327,0.23854757367356588,0.5697479248046875,0.0010528564453125,1.0,0.036587006805596956,1.0,0.019332439763866838,1.0
screen_split,2.0,82,10,1.0,0.4586092372784932,0.35478694718128306,0.6019287109375,0.03709312500383187,0.0063494166081981595,76,0.0486033848405581,0.30963445097744896,0.23854757367356588,0.5697479248046875,0.0321807861328125,1.0,0.11623937350771718,0.0,0.07108687730388308,1.0
screen_full,2.0,83,10,1.0,0.3207004423121414,0.3105275129750865,0.628173828125,0.02661353369515879,0.005492059609630353,51,0.0309477854029356,0.289919274352885,0.23854757367356588,0.5697479248046875,0.0584259033203125,1.0,0.07197993930152063,0.0,0.05137170067931912,1.0
screen_split,2.0,83,10,1.0,0.35768465776240776,0.341482036655986,0.62939453125,0.0394034821421753,0.005675284390092277,65,0.04947908776376618,0.29616702544699175,0.23854757367356588,0.5697479248046875,0.0596466064453125,1.0,0.1029344629824201,0.0,0.05761945177342587,1.0
screen_full,2.0,84,6,1.0,0.26265062647703946,0.2632512785494425,0.586669921875,0.025352971731141937,0.005279182766205798,72,0.04519986725190945,0.23995754613348771,0.23854757367356588,0.5697479248046875,0.0169219970703125,1.0,0.024703704875876642,1.0,0.0014099724599218322,1.0
screen_split,2.0,84,10,1.0,0.3718552335050089,0.24673052874141124,0.548095703125,0.034920531955406446,0.005345546825251576,63,0.0515258239566078,0.19641920642943797,0.23854757367356588,0.5697479248046875,-0.0216522216796875,1.0,0.00818295506784536,1.0,-0.04212836724412791,1.0
screen_full,2.0,85,8,1.0,0.26237724544956803,0.2626491565412094,0.5994873046875,0.02511121733284383,0.005072460824169857,58,0.03508085670961104,0.24149140884150022,0.23854757367356588,0.5697479248046875,0.0297393798828125,1.0,0.024101582867643523,1.0,0.002943835167934339,1.0
screen_split,2.0,85,10,1.0,0.40857498253683683,0.2749577516353423,0.52978515625,0.032520763177511985,0.005896959834440036,64,0.04712931059231526,0.22947613573832154,0.23854757367356588,0.5697479248046875,-0.0399627685546875,1.0,0.036410177961776424,1.0,-0.009071437935244342,1.0
screen_full,2.0,86,10,1.0,0.33930862834117337,0.3190098921481926,0.6038818359375,0.026358799494099833,0.0054667655574871625,52,0.032322701085247596,0.29549541152099235,0.23854757367356588,0.5697479248046875,0.0341339111328125,1.0,0.0804623184746267,0.0,0.056947837847426463,0.0
screen_split,2.0,86,10,1.0,0.3269575722288987,0.2984987120677411,0.59130859375,0.03720765399261047,0.005741706851860483,47,0.03700225049342024,0.259303447211608,0.23854757367356588,0.5697479248046875,0.0215606689453125,1.0,0.05995113839417521,1.0,0.02075587353804209,1.0
screen_full,2.0,87,10,1.0,0.30703246248229504,0.3058230521414218,0.5968017578125,0.026046391832623736,0.005499096907373408,53,0.03053390599797754,0.28396548072849587,0.23854757367356588,0.5697479248046875,0.0270538330078125,1.0,0.06727547846785592,0.0,0.045417907054929985,1.0
screen_split,2.0,87,8,1.0,0.3651564792028077,0.33125603971499956,0.6043701171875,0.03643983662157622,0.006157734076407909,64,0.05009899717920196,0.2917729957632114,0.23854757367356588,0.5697479248046875,0.0346221923828125,1.0,0.09270846604143368,0.0,0.053225422089645535,1.0
screen_full,2.0,88,10,1.0,0.2922833492329013,0.29021115514668483,0.606201171875,0.025196645360880995,0.004987676820116681,60,0.038919531044781956,0.26560940894249324,0.23854757367356588,0.5697479248046875,0.0364532470703125,1.0,0.05166358147311895,0.0,0.02706183526892736,1.0
screen_split,2.0,88,5,1.0,0.3451721391036625,0.2983639154746095,0.608642578125,0.033570446440451436,0.00532323758281774,82,0.061913032702383526,0.2525298358269047,0.23854757367356588,0.5697479248046875,0.0388946533203125,1.0,0.059816341801043615,1.0,0.01398226215333881,1.0
screen_full,2.0,89,10,1.0,0.27285014203829233,0.24658546150356048,0.5771484375,0.025401493510806745,0.004556204850491619,68,0.04599931656121412,0.21528095972245806,0.23854757367356588,0.5697479248046875,0.0074005126953125,1.0,0.008037887829994594,1.0,-0.023266613951107823,1.0
screen_split,2.0,89,10,1.0,0.38055456242988517,0.32509768081987644,0.6668701171875,0.03863469348339881,0.005042379871636733,54,0.05065851390725522,0.2805446435711766,0.23854757367356588,0.5697479248046875,0.0971221923828125,1.0,0.08655010714631056,0.0,0.041997069897610706,1.0
screen_full,2.0,90,9,1.0,0.3066554039359732,0.2974155871199724,0.6324462890625,0.02597483096564461,0.005103858178552521,54,0.031374001736748564,0.27509541161354395,0.23854757367356588,0.5697479248046875,0.0626983642578125,0.0,0.05886801344640652,0.0,0.03654783793997807,1.0
screen_split,2.0,90,10,1.0,0.42859038820435447,0.3148641927856376,0.6019287109375,0.036795730076984494,0.005801380532087176,62,0.04549071847049424,0.2682119771438593,0.23854757367356588,0.5697479248046875,0.0321807861328125,1.0,0.07631661911207172,0.0,0.02966440347029342,1.0
screen_full,2.0,91,9,1.0,0.262730841470732,0.30178810711096826,0.61328125,0.026046460983125158,0.005227418897413076,57,0.03195010473303044,0.2805121181151774,0.23854757367356588,0.5697479248046875,0.0435333251953125,1.0,0.06324053343740238,0.0,0.04196454444161152,1.0
screen_split,2.0,91,10,1.0,0.43083227695023363,0.36339653371123504,0.6068115234375,0.039228660467675154,0.006351917457877947,55,0.03635909056774865,0.3194702581685612,0.23854757367356588,0.5697479248046875,0.0370635986328125,1.0,0.12484896003766915,0.0,0.08092268449499534,0.0
screen_full,2.0,92,10,1.0,0.29023103824141155,0.20216450346000014,0.5311279296875,0.025182552734774686,0.004633287856453449,56,0.039390225395908945,0.1736280145474445,0.23854757367356588,0.5697479248046875,-0.0386199951171875,1.0,-0.03638307021356574,1.0,-0.06491955912612138,0.0
screen_split,2.0,92,10,1.0,0.41217253308699203,0.19242172600924148,0.4798583984375,0.0330856219641276,0.005307355690522106,68,0.05041755150665583,0.14053297891348793,0.23854757367356588,0.5697479248046875,-0.0898895263671875,1.0,-0.0461258476643244,1.0,-0.09801459476007796,0.0
screen_full,2.0,93,10,1.0,0.26690314478689314,0.24134752418726557,0.595703125,0.027314455770272413,0.0045070215293181075,64,0.04346235658127429,0.21336228078801142,0.23854757367356588,0.5697479248046875,0.0259552001953125,1.0,0.0027999505136996894,1.0,-0.02518529288555446,1.0
screen_split,2.0,93,10,1.0,0.39195532418349205,0.25787645393616815,0.5218505859375,0.037314179154978006,0.005461733237413693,47,0.040997132347986034,0.20598169041944597,0.23854757367356588,0.5697479248046875,-0.0478973388671875,1.0,0.019328880262602266,1.0,-0.03256588325411991,1.0
screen_full,2.0,94,6,1.0,0.27009766049097,0.2722382725329372,0.608154296875,0.025153856724542744,0.005067301669543852,59,0.03998758768291968,0.24906392520370835,0.23854757367356588,0.5697479248046875,0.0384063720703125,1.0,0.033690698859371315,1.0,0.010516351530142465,1.0
screen_split,2.0,94,6,1.0,0.3461407789040718,0.2824971895723878,0.615478515625,0.03686727531582484,0.005016467190001974,73,0.06768479457594395,0.22887913130572454,0.23854757367356588,0.5697479248046875,0.0457305908203125,1.0,0.0439496158988219,1.0,-0.00966844236784134,1.0
screen_full,2.0,95,10,1.0,0.3450803599439479,0.3312195392900231,0.6435546875,0.027826647307897183,0.005380457348632407,49,0.030087900254850163,0.30889941328737947,0.23854757367356588,0.5697479248046875,0.0738067626953125,0.0,0.09267196561645724,0.0,0.07035183961381358,0.0
screen_split,2.0,95,10,1.0,0.3963767729698016,0.31942547820306044,0.6136474609375,0.03818796191363901,0.0060083859037271745,65,0.04818062623527952,0.2680997430136022,0.23854757367356588,0.5697479248046875,0.0438995361328125,1.0,0.08087790452949456,0.0,0.029552169340036294,1.0
screen_full,2.0,96,10,1.0,0.2882653724196849,0.2715739634000626,0.5850830078125,0.025082355293943693,0.0050031081451045135,51,0.03415769345231198,0.2472795756969187,0.23854757367356588,0.5697479248046875,0.0153350830078125,1.0,0.03302638972649674,1.0,0.008732002023352808,1.0
screen_split,2.0,96,6,1.0,0.38553852190857063,0.29495913784832606,0.5657958984375,0.03494325764102349,0.005857493061681158,61,0.04412967346091109,0.2568235863732443,0.23854757367356588,0.5697479248046875,-0.0039520263671875,1.0,0.056411564174760176,1.0,0.018276012699678434,1.0
screen_full,2.0,97,8,1.0,0.3107387297889698,0.3200187701487615,0.626708984375,0.026419038440555865,0.005103178061585523,55,0.032177907233405904,0.29541895255939715,0.23854757367356588,0.5697479248046875,0.0569610595703125,1.0,0.08147119647519563,0.0,0.05687137888583127,0.0
screen_split,2.0,97,9,1.0,0.37421704662619265,0.34847795946720034,0.6201171875,0.03753160160797946,0.005718753094974283,76,0.05284648379460242,0.30046437429280715,0.23854757367356588,0.5697479248046875,0.0503692626953125,1.0,0.10993038579363446,0.0,0.06191680061924126,1.0
screen_full,2.0,98,10,1.0,0.28156518767885674,0.29649671828993746,0.6005859375,0.026220994026053178,0.005123123253251477,68,0.040437206881343744,0.27008066704585076,0.23854757367356588,0.5697479248046875,0.0308380126953125,1.0,0.05794914461637157,0.0,0.03153309337228488,1.0
screen_split,2.0,98,6,1.0,0.4208689788574747,0.31931169663918124,0.5557861328125,0.03606674102445591,0.00608175216999413,74,0.04888075591227332,0.27248422960400104,0.23854757367356588,0.5697479248046875,-0.0139617919921875,1.0,0.08076412296561536,0.0,0.033936655930435156,1.0
screen_full,2.0,99,10,1.0,0.26301487628209075,0.24096695642792815,0.538330078125,0.023512524402334218,0.0051239792037365926,56,0.0332848341355399,0.21806785547359142,0.23854757367356588,0.5697479248046875,-0.0314178466796875,1.0,0.002419382754362265,1.0,-0.02047971819997446,1.0
screen_split,2.0,99,10,1.0,0.41261672317667214,0.28051736275129613,0.5426025390625,0.03371306834417808,0.005906694545683932,55,0.04573963506458756,0.23225468779799394,0.23854757367356588,0.5697479248046875,-0.0271453857421875,1.0,0.041969789077730246,1.0,-0.006292885875571946,1.0
screen_full,2.0,100,6,1.0,0.27994129534568957,0.3091660322447418,0.590087890625,0.02499674093070493,0.005570104095450806,59,0.04058578891807612,0.28746863255507005,0.23854757367356588,0.5697479248046875,0.0203399658203125,1.0,0.07061845857117593,0.0,0.048921058881504165,1.0
screen_split,2.0,100,10,1.0,0.321987893240227,0.2825227924671716,0.576171875,0.033943000204467194,0.005502768927098767,67,0.05697385194351031,0.23182887131190238,0.23854757367356588,0.5697479248046875,0.0064239501953125,1.0,0.04397521879360572,1.0,-0.006718702361663498,1.0
screen_full,2.0,101,10,1.0,0.31638440897560416,0.2979338429472679,0.595703125,0.025178272233077142,0.005404692097987609,49,0.028409179505596235,0.27703252693130587,0.23854757367356588,0.5697479248046875,0.0259552001953125,1.0,0.059386269273702,0.0,0.038484953257739984,1.0
screen_split,2.0,101,4,1.0,0.35530446750695255,0.2713086333053446,0.5328369140625,0.032884536807464206,0.005832697880800063,61,0.04972616525731551,0.23190723568175073,0.23854757367356588,0.5697479248046875,-0.0369110107421875,1.0,0.03276105963177872,1.0,-0.006640337991815154,1.0
screen_full,2.0,102,10,1.0,0.30865456657414314,0.3160428489203809,0.6160888671875,0.02705716753267966,0.005224796013526651,59,0.03987179772847828,0.2908444212274284,0.23854757367356588,0.5697479248046875,0.0463409423828125,1.0,0.07749527524681504,0.0,0.05229684755386249,1.0
screen_split,2.0,102,9,1.0,0.36826230875916716,0.3133250054671943,0.6185302734375,0.037845163731843066,0.005480568704815539,47,0.03603056532619265,0.27069739177412394,0.23854757367356588,0.5697479248046875,0.0487823486328125,1.0,0.07477743179362839,0.0,0.03214981810055806,1.0
screen_full,2.0,103,9,1.0,0.2933530218270524,0.27344460894803596,0.5721435546875,0.02420133106422699,0.005166816337276555,62,0.03700301248025306,0.2514918414401325,0.23854757367356588,0.5697479248046875,0.0023956298828125,1.0,0.03489703527447008,1.0,0.012944267766566597,1.0
screen_split,2.0,103,10,1.0,0.3558421835204926,0.23555679465588036,0.5142822265625,0.034328716053950506,0.005355355365099968,66,0.05271725739402286,0.18089835548432115,0.23854757367356588,0.5697479248046875,-0.0554656982421875,1.0,-0.0029907790176855187,1.0,-0.05764921818924473,1.0
screen_full,2.0,104,7,1.0,0.2873583144306816,0.26958496483785976,0.587158203125,0.025335247354509823,0.005067391603233717,69,0.04209490187567011,0.24634238447029616,0.23854757367356588,0.5697479248046875,0.0174102783203125,1.0,0.03103739116429388,1.0,0.007794810796730278,1.0
screen_split,2.0,104,3,1.0,0.348290354040586,0.23389769320592269,0.5469970703125,0.030252340928850117,0.004922736092573556,99,0.08643712036477709,0.17956882461001017,0.23854757367356588,0.5697479248046875,-0.0227508544921875,1.0,-0.004649880467643197,1.0,-0.05897874906355571,1.0
screen_full,2.0,105,7,1.0,0.2815832236370201,0.25144114179701227,0.5777587890625,0.025939751798538288,0.004933244693758734,60,0.036662599589231286,0.22720042594913725,0.23854757367356588,0.5697479248046875,0.0080108642578125,1.0,0.012893568123446386,1.0,-0.01134714772442863,1.0
screen_split,2.0,105,10,1.0,0.431281134839632,0.27749342741216204,0.57958984375,0.035388152488686486,0.005468452187567439,77,0.060699551958005214,0.22449284280892767,0.23854757367356588,0.5697479248046875,0.0098419189453125,1.0,0.03894585373859616,1.0,-0.01405473086463821,1.0
screen_full,2.0,106,10,1.0,0.30827521581412515,0.2826018948848721,0.6251220703125,0.02684792786243493,0.004914024305236001,51,0.03702612927545597,0.25572698939642247,0.23854757367356588,0.5697479248046875,0.0553741455078125,1.0,0.0440543212113062,1.0,0.017179415722856584,1.0
screen_split,2.0,106,10,1.0,0.36543398607140903,0.2823016773423254,0.6173095703125,0.03693999823721311,0.0049430828818870865,59,0.04965050036447146,0.24021297182028384,0.23854757367356588,0.5697479248046875,0.0475616455078125,1.0,0.043754103668759536,1.0,0.0016653981467179557,1.0
screen_full,2.0,107,10,1.0,0.2814835403337997,0.28014465979290837,0.6519775390625,0.0276746634531438,0.0044329777863216496,60,0.0481782195150225,0.2465003774586235,0.23854757367356588,0.5697479248046875,0.0822296142578125,1.0,0.041597086119342486,1.0,0.00795280378505761,1.0
screen_split,2.0,107,10,1.0,0.3952245109855416,0.30635187323816304,0.634765625,0.038652267063282765,0.005311314144441294,63,0.05101906680263525,0.25966909075743966,0.23854757367356588,0.5697479248046875,0.0650177001953125,1.0,0.06780429956459716,1.0,0.021121517083873775,1.0
screen_full,2.0,108,3,1.0,0.22467045390239665,0.2209559834316695,0.545654296875,0.022477984560083493,0.004406264026193516,63,0.055471070636377885,0.20041409121210618,0.23854757367356588,0.5697479248046875,-0.0240936279296875,1.0,-0.017591590241896382,1.0,-0.0381334824614597,1.0
screen_split,2.0,108,6,1.0,0.4010407471655909,0.26398709936137565,0.5716552734375,0.03446795828204037,0.005432051173960859,76,0.05634346097961457,0.21207381542898648,0.23854757367356588,0.5697479248046875,0.0019073486328125,1.0,0.025439525687809772,1.0,-0.0264737582445794,1.0
screen_full,2.0,109,5,1.0,0.27607203038144107,0.24433220330136865,0.555419921875,0.02330616103864819,0.005060043435518623,47,0.028476359531331086,0.22986109588430576,0.23854757367356588,0.5697479248046875,-0.0143280029296875,1.0,0.005784629627802768,1.0,-0.008686477789260127,1.0
screen_split,2.0,109,10,1.0,0.40737179354587627,0.2548173914889643,0.5584716796875,0.03499566057720734,0.005164695526977239,57,0.04500661922252947,0.20654377091045373,0.23854757367356588,0.5697479248046875,-0.0112762451171875,1.0,0.016269817815398435,1.0,-0.032003802763112155,1.0
screen_full,2.0,110,7,1.0,0.29081515022128046,0.2658871204983172,0.5457763671875,0.023888427993382564,0.005314447694911489,61,0.0352119492619103,0.24582636663574475,0.23854757367356588,0.5697479248046875,-0.0239715576171875,1.0,0.027339546824751315,1.0,0.0072787929621788705,1.0
screen_split,2.0,110,10,1.0,0.37592030525778225,0.26378278829780877,0.560546875,0.03583629720791688,0.005584774848722035,62,0.05228888507197981,0.2138887210096615,0.23854757367356588,0.5697479248046875,-0.0092010498046875,1.0,0.025235214624242885,1.0,-0.024658852663904385,1.0
screen_full,2.0,111,4,1.0,0.22160916367847838,0.2589431124299534,0.57763671875,0.023580272635728705,0.004879846877036325,60,0.03480235258781385,0.2398399009726992,0.23854757367356588,0.5697479248046875,0.0078887939453125,1.0,0.0203955387563875,1.0,0.0012923272991333112,1.0
screen_split,2.0,111,5,1.0,0.3278590392758737,0.29532372983848404,0.5655517578125,0.03433663976562823,0.0058406073847891175,54,0.04539790006990029,0.25709015402111773,0.23854757367356588,0.5697479248046875,-0.0041961669921875,1.0,0.05677615616491816,1.0,0.01854258034755185,1.0
screen_full,2.0,112,5,1.0,0.26586835853815405,0.273791683111301,0.5509033203125,0.02288041803402701,0.005200605281209215,60,0.035499028819775305,0.2516584248142574,0.23854757367356588,0.5697479248046875,-0.0188446044921875,1.0,0.035244109437735094,1.0,0.013110851140691493,1.0
screen_split,2.0,112,8,1.0,0.3752943635795458,0.28656284558297546,0.5511474609375,0.03337757270695192,0.005944320054865518,61,0.04696536138752776,0.24092467003738288,0.23854757367356588,0.5697479248046875,-0.0186004638671875,1.0,0.048015271909409574,1.0,0.0023770963638169995,1.0
screen_full,2.0,113,10,1.0,0.3115893125315065,0.2722587225570686,0.59423828125,0.02528218087560716,0.005305204175794881,61,0.03399222654322776,0.25029057204587535,0.23854757367356588,0.5697479248046875,0.0244903564453125,1.0,0.03371114888350274,1.0,0.011742998372309466,1.0
screen_split,2.0,113,10,1.0,0.3514074022590875,0.2682901310474328,0.5693359375,0.03376524211580751,0.005449558971433806,64,0.05513201452883331,0.2214503711718291,0.23854757367356588,0.5697479248046875,-0.0004119873046875,1.0,0.02974255737386694,1.0,-0.01709720250173677,1.0
screen_full,2.0,114,10,1.0,0.2482376492998996,0.2171588542755431,0.530517578125,0.023876007271051505,0.004599457773607422,66,0.04621922619998631,0.18897395475346399,0.23854757367356588,0.5697479248046875,-0.0392303466796875,1.0,-0.021388719398022782,1.0,-0.0495736189201019,0.0
screen_split,2.0,114,5,1.0,0.39058514176724946,0.2527528888836167,0.5361328125,0.03254580557887545,0.005660333028702721,66,0.05571352392584735,0.20486124697970523,0.23854757367356588,0.5697479248046875,-0.0336151123046875,1.0,0.014205315210050806,1.0,-0.03368632669386065,1.0
screen_full,2.0,115,10,1.0,0.3192342499436807,0.239018621036021,0.5714111328125,0.02498859144696704,0.004800636540490315,53,0.034986260353274026,0.21382341854337364,0.23854757367356588,0.5697479248046875,0.0016632080078125,1.0,0.0004710473624551237,1.0,-0.024724155130192244,1.0
screen_split,2.0,115,7,1.0,0.386771159863711,0.2508684466901562,0.5606689453125,0.035078422656789884,0.005115667056247185,55,0.04671304397305112,0.2057120159361376,0.23854757367356588,0.5697479248046875,-0.0090789794921875,1.0,0.012320873016590295,1.0,-0.03283555773742827,1.0
screen_full,2.0,116,10,1.0,0.3144847636207621,0.28827812299599437,0.58251953125,0.024958865158175077,0.005570638490912233,51,0.029775630096672858,0.2650637863377017,0.23854757367356588,0.5697479248046875,0.0127716064453125,1.0,0.049730549322428486,0.0,0.02651621266413584,1.0
screen_split,2.0,116,10,1.0,0.3885067133524497,0.3574221108971045,0.64794921875,0.0391380359768196,0.005831049465163829,55,0.04142754792753846,0.3122413271957274,0.23854757367356588,0.5697479248046875,0.0782012939453125,1.0,0.11887453722353863,0.0,0.07369375352216151,1.0
screen_full,2.0,117,10,1.0,0.3109633179712947,0.28352473627937547,0.5738525390625,0.02519763528924304,0.005509391280234171,74,0.03933050509988946,0.258354966735331,0.23854757367356588,0.5697479248046875,0.0041046142578125,1.0,0.044977162605809584,1.0,0.0198073930617651,1.0
screen_split,2.0,117,10,1.0,0.39267568918395324,0.3068669709139983,0.5743408203125,0.03562426317724053,0.00611632542035629,71,0.05224094000514921,0.26143144404614155,0.23854757367356588,0.5697479248046875,0.0045928955078125,1.0,0.0683193972404324,1.0,0.022883870372575665,1.0
screen_full,2.0,118,10,1.0,0.26928962115661687,0.29337919105700655,0.595703125,0.02633961708853487,0.005165989131405302,61,0.0359056012206342,0.2701128285216533,0.23854757367356588,0.5697479248046875,0.0259552001953125,1.0,0.05483161738344067,0.0,0.03156525484808742,1.0
screen_split,2.0,118,8,1.0,0.30735924466716386,0.26023939274907965,0.619384765625,0.038761182517875005,0.004836559799490732,50,0.05152092917412961,0.20723397481248246,0.23854757367356588,0.5697479248046875,0.0496368408203125,1.0,0.021691819075513763,1.0,-0.031313598861083425,1.0
screen_full,2.0,119,10,1.0,0.2763383447358297,0.272371025737847,0.6253662109375,0.02544056480972619,0.004512406690763092,46,0.03918786300858454,0.24737521720032152,0.23854757367356588,0.5697479248046875,0.0556182861328125,1.0,0.03382345206428111,1.0,0.008827643526755635,1.0
screen_split,2.0,119,10,1.0,0.4266026592060269,0.2988215988984244,0.592041015625,0.03286165997182213,0.005532572292740392,75,0.05570740741231412,0.24864673397509227,0.23854757367356588,0.5697479248046875,0.0222930908203125,1.0,0.06027402522485853,1.0,0.010099160301526383,1.0
screen_full,2.0,120,9,1.0,0.3035091413758779,0.2257672138674921,0.55126953125,0.024013701550914396,0.004691451045273603,62,0.04125993940352893,0.2008886152600442,0.23854757367356588,0.5697479248046875,-0.0184783935546875,1.0,-0.012780359806073782,1.0,-0.03765895841352168,1.0
screen_split,2.0,120,8,1.0,0.3905190536058937,0.2052991644575417,0.5330810546875,0.03445766567101961,0.004683439226388345,79,0.06980649153132441,0.14502905965012503,0.23854757367356588,0.5697479248046875,-0.0366668701171875,1.0,-0.03324840921602418,1.0,-0.09351851402344086,0.0
screen_full,2.0,121,10,1.0,0.301476595664247,0.30747902646221686,0.616943359375,0.026499615523192608,0.005282406421446502,58,0.03648200216912404,0.28503467476167893,0.23854757367356588,0.5697479248046875,0.0471954345703125,1.0,0.06893145278865098,0.0,0.04648710108811305,1.0
screen_split,2.0,121,10,1.0,0.39432285013071344,0.381314038283991,0.6572265625,0.03798027411690331,0.005759213764766786,66,0.05025759105129579,0.3336681330737612,0.23854757367356588,0.5697479248046875,0.0874786376953125,1.0,0.14276646461042514,0.0,0.09512055940019531,0.0
screen_full,2.0,122,10,1.0,0.3189805021520591,0.2822476865265021,0.5850830078125,0.02558948772309458,0.005350622853471266,51,0.03392554815485625,0.2597155862574726,0.23854757367356588,0.5697479248046875,0.0153350830078125,1.0,0.043700112852936235,1.0,0.021168012583906715,1.0
screen_split,2.0,122,10,1.0,0.37976558832109086,0.22481095382360655,0.501953125,0.034257993412339253,0.005399607595304861,57,0.0470990230331042,0.17846573070788632,0.23854757367356588,0.5697479248046875,-0.0677947998046875,1.0,-0.01373661984995933,1.0,-0.06008184296567956,1.0
screen_full,2.0,123,7,1.0,0.30692132380359843,0.24691329548056218,0.5701904296875,0.02419730530332663,0.005200629058102357,54,0.036171203401436154,0.22215413909140946,0.23854757367356588,0.5697479248046875,0.0004425048828125,1.0,0.008365721806996296,1.0,-0.01639343458215642,1.0
screen_split,2.0,123,10,1.0,0.3714963186455607,0.23173722197028718,0.5413818359375,0.035454088618250154,0.005185136711373493,57,0.04954369297379208,0.17760873875607186,0.23854757367356588,0.5697479248046875,-0.0283660888671875,1.0,-0.006810351703278705,1.0,-0.06093883491749402,1.0
screen_full,2.0,124,10,1.0,0.2990087084230474,0.2942885220614338,0.571533203125,0.024678905086565,0.005556808477427654,67,0.03945713387074899,0.2688362225210865,0.23854757367356588,0.5697479248046875,0.0017852783203125,1.0,0.05574094838786792,0.0,0.03028864884752064,1.0
screen_split,2.0,124,10,1.0,0.42080861626790333,0.3168665684271704,0.5626220703125,0.034495946074826304,0.006192171785317723,60,0.04003475467847395,0.2687190033602307,0.23854757367356588,0.5697479248046875,-0.0071258544921875,1.0,0.07831899475360454,0.0,0.030171429686664808,1.0
screen_full,2.0,125,10,1.0,0.30158958779895395,0.2806416577140071,0.628173828125,0.026526560492817017,0.004696031459292645,59,0.03799364932603117,0.2537339833771758,0.23854757367356588,0.5697479248046875,0.0584259033203125,1.0,0.04209408404044124,1.0,0.015186409703609904,1.0
screen_split,2.0,125,9,1.0,0.43202120376149117,0.29875402207056856,0.5921630859375,0.03733025126751513,0.0059737956326799116,64,0.048487119368452875,0.2506633655253272,0.23854757367356588,0.5697479248046875,0.0224151611328125,1.0,0.060206448397002676,1.0,0.012115791851761315,1.0
screen_full,2.0,126,10,1.0,0.28487371023066854,0.2830070500582568,0.6171875,0.02650398765725485,0.004768850753025847,51,0.03515470041846194,0.2580127817210681,0.23854757367356588,0.5697479248046875,0.0474395751953125,1.0,0.044459476384690944,1.0,0.019465208047502236,1.0
screen_split,2.0,126,10,1.0,0.4295163410224477,0.3081224324625149,0.60595703125,0.038273669306827914,0.005747405040112166,84,0.061367367810862286,0.257353761251157,0.23854757367356588,0.5697479248046875,0.0362091064453125,1.0,0.06957485878894903,1.0,0.018806187577591116,1.0
screen_full,2.0,127,7,1.0,0.24802495989923948,0.24243489567380244,0.507080078125,0.023089220891651316,0.005220128885203428,68,0.04258468694121828,0.22019547921433327,0.23854757367356588,0.5697479248046875,-0.0626678466796875,1.0,0.0038873220002365594,1.0,-0.01835209445923261,1.0
screen_split,2.0,127,8,1.0,0.4273605113432585,0.2843910892926737,0.52783203125,0.03605973594333979,0.006229373563768431,73,0.05108253580803929,0.2325561522173925,0.23854757367356588,0.5697479248046875,-0.0419158935546875,1.0,0.04584351561910782,1.0,-0.005991421456173374,1.0
screen_full,2.0,128,10,1.0,0.3163765345880673,0.29100829950740026,0.595947265625,0.025896045740620575,0.005038572524494602,71,0.04271011017919042,0.2643348401524527,0.23854757367356588,0.5697479248046875,0.0261993408203125,1.0,0.052460725833834376,0.0,0.025787266478886794,1.0
screen_split,2.0,128,10,1.0,0.4212540191442555,0.3233878150647165,0.57763671875,0.03571318938444017,0.006110729468787955,44,0.03238136479419899,0.2798915366479492,0.23854757367356588,0.5697479248046875,0.0078887939453125,1.0,0.0848402413911506,0.0,0.04134396297438331,1.0
screen_full,2.0,129,9,1.0,0.28471319795374406,0.279124780035321,0.5748291015625,0.02484383410422391,0.0055378734437649645,72,0.03962908898250351,0.25481250791780996,0.23854757367356588,0.5697479248046875,0.0050811767578125,1.0,0.0405772063617551,1.0,0.016264934244244078,1.0
