label,n,K,dim,W_hat,W_se,V_hat,V_se,h_rmse,eps_band,n_band,rep,W_true,V_true,dgp,feat_q,gamma,W_dev,V_dev,n_varV,W_cover,V_cover
B_dense_d50_gamma1.5,4000,200,50,0.44511232103960363,0.02849058812342166,0.5927734375,0.03876573678004221,0.602552607475557,0.00864189485545847,77,38,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.10551218408048507,0.00677490234375,6.01112939239807,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4394624903546742,0.02735423465221818,0.589111328125,0.03241413964125373,0.6237935566787651,0.008670884523924182,57,39,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.09986235339555566,0.00311279296875,4.202705794730787,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.49209256545566704,0.02874031502495699,0.614990234375,0.034583257782524246,0.659244497960287,0.00868416056617601,65,40,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.15249242849654848,0.02899169921875,4.784006875410095,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.44796073914002665,0.02941044331507176,0.598388671875,0.034920895003633365,0.5978699644979226,0.008495026818507816,59,41,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.1083606021809081,0.01239013671875,4.877875631419143,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.38689382004567735,0.026715642204712176,0.5638427734375,0.036112701033372434,0.6027412442061921,0.007948524807834697,56,42,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.04729368308655879,-0.02215576171875,5.216508703702954,1.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.39551924205441974,0.027194929013424404,0.569580078125,0.03439129467743701,0.602264414876425,0.00808225363225917,59,43,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.05591910509530118,-0.01641845703125,4.73104459836123,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.37178761061817267,0.026662241985470403,0.5555419921875,0.03905642853349744,0.5453541440580139,0.007815648122722695,66,44,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.03218747365905411,-0.03045654296875,6.101618439168771,1.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.3915628965785811,0.02629733884470044,0.5765380859375,0.04078502441036866,0.6354006224022603,0.007952365238378126,69,45,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.05196275961946256,-0.00946044921875,6.653672864617469,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.45340273720833224,0.02875036685467756,0.6065673828125,0.04666572965750563,0.5822296260292379,0.00849141752409214,83,46,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.11380260024921368,0.02056884765625,8.7107612978696,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4312460192775012,0.028181112086034667,0.5543212890625,0.03395168596766347,0.6458048582286313,0.00912364670486322,68,47,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.09164588231838267,-0.03167724609375,4.610867920187347,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4079044797777406,0.02774883629815706,0.5860595703125,0.03689048594112851,0.5748340368969246,0.007882981057777471,58,48,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.06830434281862202,6.103515625e-05,5.4436318118904,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4146571922933344,0.027141192449828353,0.5531005859375,0.03331393826297183,0.6052139995556589,0.009065513170251097,60,49,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07505705533421586,-0.03289794921875,4.439273930356395,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4326531280341068,0.027140571685464923,0.57275390625,0.03260879811578805,0.6360579882004644,0.008982021382182362,60,50,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.09305299107498827,-0.01324462890625,4.253334858224888,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4107144328303327,0.027309605323407232,0.559814453125,0.0402576699894078,0.6203289404732543,0.008635832891396373,78,51,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07111429587121415,-0.02618408203125,6.482719971904262,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.45877749910576027,0.029371539202984503,0.603759765625,0.03362302006022624,0.5810113721999816,0.008469285884642049,65,52,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.11917736214664171,0.01776123046875,4.5220299118815035,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.46369118782712954,0.027584591917611003,0.5765380859375,0.034656521078059443,0.6111468254842566,0.009218008581286487,67,53,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.12409105086801098,-0.00946044921875,4.804297812935914,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4523496654264064,0.028070259567237063,0.5848388671875,0.034538226056235695,0.611648429094564,0.008889474226600842,67,54,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.11274952846728786,-0.00115966796875,4.771556236446553,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.39890890246296473,0.027765066484680592,0.5855712890625,0.04120742572249029,0.5558478053187057,0.007962878176004873,70,55,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.05930876550384617,-0.00042724609375,6.792207738698217,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4122699953332486,0.02890523057745216,0.59033203125,0.03562542942310132,0.5721313585657078,0.007946223266768321,61,56,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07266985837413004,0.00433349609375,5.076684886321493,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4299186121650292,0.026579928013660728,0.5633544921875,0.03611663600650674,0.6215111369872052,0.008998863244565483,69,57,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.09031847520591063,-0.02264404296875,5.217645585705997,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.42948936168355295,0.02840050726097784,0.5849609375,0.03676469863352621,0.6112674827761423,0.00837408886353376,63,58,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08988922472443439,-0.00103759765625,5.406572262456016,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4053471475057658,0.027629172566615092,0.578857421875,0.03600660729236773,0.5577015018112815,0.007953682714403361,62,59,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.06574701054664722,-0.00714111328125,5.185903074827156,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4352035858029656,0.02749835648881138,0.584228515625,0.04414509227715238,0.6113943325178723,0.008570696165686013,76,60,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.09560344884384703,-0.00177001953125,7.795156688633194,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.44413318629329956,0.02787984301080224,0.5872802734375,0.0341412567894766,0.6106281285564001,0.00870665249963478,58,61,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.104533049334181,0.00128173828125,4.662501660659927,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.41726627540209205,0.02792286238733561,0.580078125,0.03366382790701262,0.5876510639503322,0.008333610446337602,58,62,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07766613844297349,-0.00592041015625,4.533013237411846,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.3806258402014153,0.026979461809530897,0.57958984375,0.041712648461647156,0.5794397167562866,0.00764839113229177,70,63,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.04102570324229676,-0.00640869140625,6.95978016673982,1.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.3674796909171332,0.0264601774988401,0.5462646484375,0.036610689903552866,0.5950755902012446,0.008257726078506725,70,64,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.027879553958014613,-0.03973388671875,5.361370460856431,1.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.44385971994600404,0.028239562741162075,0.5927734375,0.03147519870783852,0.586665398674874,0.00867245292648384,57,65,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.10425958298688548,0.00677490234375,3.9627525347916785,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4260217626961072,0.026921160489990565,0.560791015625,0.03473723976143374,0.623914420758882,0.008955311856381803,73,66,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08642162573698864,-0.02520751953125,4.826703304973332,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4622646128365979,0.026866911366901215,0.5889892578125,0.03639707542141362,0.6229404729980431,0.009010685098850928,74,67,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.12266447587747936,0.00299072265625,5.298988396928285,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.37588037823262044,0.026651717491864263,0.5299072265625,0.037259836375151706,0.5861812512821163,0.00846929897495832,65,68,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.03628024127350188,-0.05609130859375,5.553181626812313,1.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.42294194472632796,0.028709302301062268,0.60546875,0.03868034998628813,0.5820890741769283,0.007841210570365735,60,69,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.0833418077672094,0.01947021484375,5.984677900246961,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.39893388471760893,0.027210132349832453,0.5654296875,0.03245772360015679,0.601639034674866,0.008281526667632492,55,70,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.059333747758490374,-0.02056884765625,4.214015285216701,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.41870568477666825,0.02832484698033522,0.5975341796875,0.038178697423040565,0.5977589455044897,0.007970053974948077,60,71,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07910554781754969,0.01153564453125,5.830451747680337,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.37375144799242627,0.02656601007642395,0.5460205078125,0.033524147015096824,0.5996153477494798,0.00819103484589952,53,72,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.03415131103330771,-0.03997802734375,4.495473732359302,1.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4208655107215106,0.02805192817593095,0.5662841796875,0.03857243638473287,0.6243779273028898,0.008804767819678693,66,73,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08126537376239207,-0.01971435546875,5.951331394617058,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4424577725107416,0.02866594295315369,0.5816650390625,0.02816209025776393,0.6270404681767845,0.008587042521251918,44,74,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.10285763555162303,-0.00433349609375,3.172413310745768,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.41454206013681283,0.027172745627945947,0.56396484375,0.03152554385893696,0.5686948868395493,0.008528982738085299,52,75,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07494192317769427,-0.02203369140625,3.975439662407031,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.386277932781161,0.027526997320192502,0.55712890625,0.03525510246849146,0.5626307072290255,0.008318242633596732,62,76,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.046677795822042456,-0.02886962890625,4.9716890002553304,1.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4324823882854492,0.028122596160499776,0.5682373046875,0.036434461490907295,0.5560972775386824,0.008651309779379869,67,77,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.09288225132633066,-0.01776123046875,5.309879936529627,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4202651189327865,0.027880542688720616,0.5899658203125,0.03663126901421557,0.6347679729384141,0.008076845281485627,60,78,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08066498197366795,0.00396728515625,5.367399478367318,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.3920746968226342,0.026762996850584714,0.5635986328125,0.03607645858569609,0.6046646940170767,0.008145447508318615,61,79,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.052474559863515624,-0.02239990234375,5.20604345634178,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4246922966793456,0.02799752927373496,0.589111328125,0.03705495516142167,0.5908382313503979,0.008238386754334342,70,80,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08509215972022705,0.00311279296875,5.492278808059881,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.38126757661803434,0.026160482004208663,0.544921875,0.03681645317080377,0.5804758970029467,0.008327204080422243,69,81,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.041667439658915784,-0.04107666015625,5.421804896311949,1.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.45404061775557747,0.02893584038408049,0.621826171875,0.03500979418039517,0.5879926411577168,0.007815463272123178,51,82,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.11444048079645891,0.03582763671875,4.902742754214525,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.42219204104916086,0.02680205818223117,0.5775146484375,0.03430639217869464,0.6227307295142566,0.008461633777817666,59,83,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.0825919040900423,-0.00848388671875,4.707714177273603,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.40678341117807093,0.027639357369433497,0.575927734375,0.03517534047963768,0.5572281873562219,0.008206456813241813,60,84,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.06718327421895237,-0.01007080078125,4.949218311433749,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.45660055253984777,0.02796010640173959,0.5853271484375,0.031912233273150896,0.6382391198318652,0.008915835777821743,60,85,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.11700041558072921,-0.00067138671875,4.073562529919997,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4200666514006492,0.027900560638231712,0.60205078125,0.03978403727886789,0.6269425387012741,0.00787803692243136,61,86,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08046651444153063,0.01605224609375,6.3310784888253995,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4235705231430047,0.02833658754295231,0.5615234375,0.02731082847055783,0.5812956780776216,0.008829630971349487,47,87,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08397038618388614,-0.02447509765625,2.983525406992929,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.42876816804713414,0.028154534745701346,0.5850830078125,0.035427423637550325,0.5976218804428419,0.00849897692568617,68,88,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08916803108801558,-0.00091552734375,5.020409382377838,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4131042521630319,0.02637829301855253,0.5687255859375,0.040828015617209584,0.5547732362154296,0.00832068895673758,70,89,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07350411520391337,-0.01727294921875,6.667707436956439,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4002800136021465,0.028008915438239204,0.5689697265625,0.03609508932227049,0.568898270902725,0.008148801250462613,60,90,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.06067987664302793,-0.01702880859375,5.2114218927307405,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.46706794448243416,0.029283171360152238,0.6136474609375,0.03081095275282298,0.5968112818167481,0.008531958232952941,57,91,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.1274678075233156,0.02764892578125,3.79725923814676,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4587199241279081,0.028047189810988683,0.5888671875,0.03537227999096769,0.6369731287986656,0.008987218358976094,70,92,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.11911978716878951,0.00286865234375,5.004792767037652,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.3989734404383802,0.02687830638521964,0.5574951171875,0.03995919911985479,0.6626451065675775,0.00855185940533248,74,93,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.05937330347926162,-0.02850341796875,6.386950377200814,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4160643741529182,0.026369905501887163,0.57470703125,0.03233175389848806,0.5958282995006149,0.008389960998374576,59,94,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07646423719379963,-0.01129150390625,4.181369240609591,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4653489307123545,0.02828076184966273,0.6004638671875,0.03459453859052828,0.6175406111180258,0.008695589176661071,61,95,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.12574879375323594,0.01446533203125,4.787128401166202,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4671203493321387,0.02909622983388155,0.6102294921875,0.030908865879534862,0.5574529739634997,0.00844531026846505,53,96,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.12752021237302014,0.02423095703125,3.821431959836298,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.39915130632609547,0.027258852982259312,0.56298828125,0.04022798059234405,0.6037494165428497,0.008316690929190828,67,97,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.05955116936697691,-0.02301025390625,6.473161690152039,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.41501677272427845,0.028070369111921904,0.5782470703125,0.0402074620208535,0.5758733933496986,0.008360747763410002,74,98,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07541663576515989,-0.00775146484375,6.466560008633506,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4101700351187635,0.02751041478084183,0.5762939453125,0.04209368537403839,0.5789011589869779,0.00827123170209748,78,99,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07056989815964493,-0.00970458984375,7.087513393474134,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4304958836142628,0.028440839648216594,0.61474609375,0.035114362966438904,0.5601888412122975,0.007810319596764944,54,100,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.09089574665514422,0.02874755859375,4.932073946155264,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4091454368050902,0.02786613060361119,0.59130859375,0.039481230428020146,0.605116824977935,0.008075836340185678,56,101,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.06954529984597163,0.00531005859375,6.235070224441696,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4769777335746118,0.029701144520454362,0.602294921875,0.0342454669887761,0.6451277308094449,0.009061989847874572,64,102,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.13737759661549326,0.01629638671875,4.691008037117414,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.3995734511869521,0.02819700290759826,0.57470703125,0.04070853153550053,0.5636120288729302,0.008033816211517745,75,103,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.05997331422783353,-0.01129150390625,6.628738159107365,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4290702253283388,0.026773683798345646,0.5546875,0.03399318558106399,0.6721877321632453,0.009380796201212313,65,104,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08947008836922021,-0.03131103515625,4.622146663794627,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.41024152488051824,0.02711432670551847,0.5809326171875,0.03451355482352661,0.5407072853953752,0.008054271888479472,55,105,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07064138792139968,-0.00506591796875,4.764741866226308,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.44504567468770173,0.028543037329529106,0.5950927734375,0.034935382398040116,0.6130104151810576,0.00857818129343146,63,106,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.10544553772858317,0.00909423828125,4.881923773189165,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.42884175944439773,0.028784761320423347,0.6121826171875,0.042548829921815315,0.5791191694519761,0.007834845199169547,66,107,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08924162248527917,0.02618408203125,7.241611710862265,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.41409800497125304,0.028318816509437194,0.5750732421875,0.03690042430625333,0.5932503049444181,0.008411812340279781,57,108,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07449786801213448,-0.01092529296875,5.446565255926126,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4318426755189013,0.02800947870644671,0.610595703125,0.04027143813641094,0.6083859008647312,0.007838115814766735,73,109,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.09224253855978276,0.02459716796875,6.487154918299093,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.426950760469952,0.0291191845058897,0.615478515625,0.036745180744944726,0.552028914897609,0.007779352025990234,57,110,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08735062351083345,0.02947998046875,5.400833231914627,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.38757821304887974,0.02729157312063372,0.57861328125,0.040226882494974255,0.6025634707862451,0.007780305222322981,65,111,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.04797807608976118,-0.00738525390625,6.4728083010578645,1.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4269852286568615,0.02761282290644814,0.5615234375,0.0324335952719127,0.589003046795438,0.008949751159220922,57,112,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08738509169774294,-0.02447509765625,4.207752409048952,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4121140541650396,0.027361231467903802,0.5648193359375,0.03841761386013627,0.5560488540337686,0.00844063760293124,63,113,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07251391720592104,-0.02117919921875,5.903652218826139,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.3971306034533236,0.02660300557270459,0.5390625,0.033307130912282615,0.5761122775377865,0.008934614235504871,61,114,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.05753046649420507,-0.04693603515625,4.437459878431729,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.46212043342522663,0.028133399624507175,0.6015625,0.031050992602454752,0.6349806138729334,0.008600844768803002,57,115,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.12252029646610807,0.01556396484375,3.856656566390799,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.40803982788454984,0.02819821151260743,0.5931396484375,0.0398796542966173,0.5633064428446275,0.0078085721169062474,69,116,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.06843969092543128,0.00714111328125,6.361547307270827,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4262946110776108,0.02889624677909337,0.607177734375,0.034238687085726555,0.6189268778980618,0.008000196961986134,55,117,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08669447411849224,0.02117919921875,4.689150773417194,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.46898017785673785,0.028581408294321736,0.584228515625,0.030517833551377226,0.6134981479062775,0.008995048871821506,50,118,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.1293800408976193,-0.00177001953125,3.725352658678262,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4256255125061881,0.02793095418663489,0.578857421875,0.039022243255672995,0.5823512126498124,0.008474706416481001,65,119,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08602537554706952,-0.00714111328125,6.090941874819666,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.41620797823054206,0.026328177370438587,0.5614013671875,0.03531020448209583,0.5933087214317242,0.008876101319989232,67,120,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.0766078412714235,-0.02459716796875,4.987242162269682,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.43447185684611656,0.027058946942850375,0.56005859375,0.03171474827352784,0.6369228611860198,0.009200928667660776,60,121,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.094871719886998,-0.02593994140625,4.023301032212949,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4104231291041982,0.027077167916175843,0.570556640625,0.03045340208865009,0.6249218927944875,0.008519277852695835,54,122,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07082299214507964,-0.01544189453125,3.709638795091991,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4026972438788011,0.027898510839311125,0.56396484375,0.03275472613414416,0.5749402697026572,0.008230128339143678,59,123,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.06309710691968257,-0.02203369140625,4.291488336491145,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.380705531787742,0.02785897774380684,0.5753173828125,0.034807017445536756,0.5352809356997401,0.007763135986289629,58,124,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.041105394828623465,-0.01068115234375,4.8461138538156,1.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4459136763940199,0.028076846508966136,0.591064453125,0.03236881838084621,0.6019789674593694,0.00862236362090404,60,125,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.10631353943490135,0.00506591796875,4.19096161348883,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4841515867174928,0.028333489055701513,0.609619140625,0.02878595182565495,0.5942799021911396,0.008916126960814532,55,126,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.14455144975837425,0.02362060546875,3.3145240900357105,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.39710728921085836,0.02830990726651105,0.563232421875,0.03362806567235535,0.6417847274946256,0.008253318300339263,55,127,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.0575071522517398,-0.02276611328125,4.523387203456977,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.415857339113227,0.028943660202938246,0.60302734375,0.03912469155922735,0.5939157143121019,0.007742696815459997,64,128,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07625720215410842,0.01702880859375,6.122965958418703,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4755827122579003,0.028064351588711525,0.5966796875,0.03502251638578374,0.6615536588842512,0.009004151294318953,63,129,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.13598257529878172,0.01068115234375,4.906306615969963,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4503844139784364,0.028804342514953334,0.5936279296875,0.03785079424274593,0.5960663970297575,0.008306690324623538,64,130,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.11078427701931787,0.00762939453125,5.730730499226753,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4121599533161306,0.028025927162004215,0.5709228515625,0.03683521201395712,0.602822651216513,0.008294131418281005,67,131,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07255981635701203,-0.01507568359375,5.427331376452684,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.40032376061370256,0.02703510695682818,0.5689697265625,0.036907937106661536,0.6103321625526027,0.008305715991176814,65,132,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.060723623654584,-0.01702880859375,5.448783285877134,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.42347089714172487,0.028217923700376783,0.5660400390625,0.029200349081312152,0.5685042457199,0.00884478655880406,50,133,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.08387076018260631,-0.01995849609375,3.41064154588195,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4666239983709321,0.02823206472701787,0.5787353515625,0.034347773731113265,0.6167393086729074,0.009202724144939327,75,134,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.12702386141181354,-0.00726318359375,4.719078241135018,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.4088730147340741,0.026800911119895323,0.56884765625,0.038884318962121696,0.6283799819933802,0.008639160506667912,73,135,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.06927287777495555,-0.01715087890625,6.047961044592067,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.41078913826722363,0.029099022201632938,0.5870361328125,0.03646076704868179,0.5495233661342048,0.007969498656803894,60,136,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.07118900130810507,0.00103759765625,5.31755013511296,0.0,1.0
B_dense_d50_gamma1.5,4000,200,50,0.43064600343101467,0.026797902567558124,0.582763671875,0.034499210044694265,0.5920489936112651,0.008503619419055669,57,137,0.33960013695911856,0.58599853515625,dense,-1,1.5,0.09104586647189611,-0.00323486328125,4.760781974831735,0.0,1.0
