p,n,K,rep,W_true,V_true,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,V_loo,W_loo,V_hat_dev,V_hat_cover,V_loo_dev,V_loo_cover,W_hat_dev,W_hat_cover,W_loo_dev,W_loo_cover,V_sqerr_plug,V_sqerr_loo
2.5,1000,30,54,0.15124738716286684,0.5,0.2842299839756919,0.20984609916636612,0.548828125,0.04494056155896098,0.004297857757492445,63,0.089720155571174,0.7956446320531018,0.14168390570774675,0.048828125,1.0,0.29564463205310176,0.0,0.05859871200349928,1.0,-0.009563481455120093,1.0,0.002384185791015625,0.08740574846181393
2.5,1000,30,55,0.15124738716286684,0.5,0.3584175747581359,0.22245336689558637,0.5997314453125,0.049312822694170325,0.004512482370586269,76,0.12465808582711307,0.5757082005805769,0.17939543816411463,0.0997314453125,1.0,0.07570820058057692,1.0,0.07120597973271953,1.0,0.028148051001247787,1.0,0.009946361184120178,0.005731731635148868
2.5,1000,30,56,0.15124738716286684,0.5,0.3013476547888528,0.18577610558750735,0.6021728515625,0.04693586469706931,0.0038930733668975782,104,0.20972767996277616,0.9077806287326344,0.136594004245654,0.1021728515625,1.0,0.40778062873263443,1.0,0.0345287184246405,1.0,-0.014653382917212854,1.0,0.010439291596412659,0.16628504116958265
2.5,1000,30,57,0.15124738716286684,0.5,0.37782871681649044,0.32976597324719853,0.789794921875,0.05148489111293599,0.0043968780174718555,63,0.09393172789819079,0.7355045977186345,0.3019293071691807,0.289794921875,0.0,0.23550459771863452,0.0,0.1785185860843317,0.0,0.15068192000631386,0.0,0.08398109674453735,0.05546241554661588
2.5,1000,30,58,0.15124738716286684,0.5,0.296757105269532,0.20786172537440684,0.5391845703125,0.042844864321486396,0.004314477793644801,136,0.17456485529316587,0.5186069284123531,0.13902657569615254,0.0391845703125,1.0,0.01860692841235312,1.0,0.056614338211539994,1.0,-0.012220811466714304,1.0,0.0015354305505752563,0.00034621778494243376
2.5,1000,30,59,0.15124738716286684,0.5,0.34044615710057036,0.1870541919405906,0.496337890625,0.042468613079510435,0.003756854236149681,73,0.11831665013402187,0.2841590309859269,0.14667380646009215,-0.003662109375,1.0,-0.21584096901407313,1.0,0.035806804777723744,1.0,-0.004573580702774693,1.0,1.341104507446289e-05,0.04658732390493407
2.5,1000,30,60,0.15124738716286684,0.5,0.2813912544887262,0.2781651804572514,0.7943115234375,0.0516810234774403,0.003499619488498185,71,0.12965205338099062,0.8711968996399936,0.2080650146786338,0.2943115234375,0.0,0.3711968996399936,0.0,0.12691779329438457,0.0,0.056817627515766966,1.0,0.08661927282810211,0.13778713830234346
2.5,1000,30,61,0.15124738716286684,0.5,0.3255042416055606,0.31151036719714986,0.6683349609375,0.046996160558707534,0.004947842185179922,86,0.1070663501356714,0.5626769249632946,0.2627280548140581,0.1683349609375,1.0,0.06267692496329458,1.0,0.16026298003428302,0.0,0.11148066765119125,0.0,0.02833665907382965,0.003928396922854459
2.5,1000,30,62,0.15124738716286684,0.5,0.3596553889113575,0.18834623918124632,0.4215087890625,0.03815039051959681,0.00477643047576813,129,0.1652727926924138,0.15632911881834594,0.1382332592522972,-0.0784912109375,1.0,-0.34367088118165406,0.0,0.03709885201837948,1.0,-0.013014127910569634,1.0,0.00616087019443512,0.11810967457217458
2.5,1000,30,63,0.15124738716286684,0.5,0.3495167521101795,0.22699675160246188,0.5703125,0.04367260970790473,0.004189778324621046,105,0.12589352546969831,0.2926798798991187,0.17323009438775294,0.0703125,1.0,-0.2073201201008813,1.0,0.07574936443959504,1.0,0.0219827072248861,1.0,0.00494384765625,0.04298163219864384
2.5,1000,30,64,0.15124738716286684,0.5,0.3125949344168054,0.1883535003672296,0.5462646484375,0.045194627766984054,0.0038024513912342183,53,0.07095293851017569,0.5708336350743765,0.14678276324704054,0.0462646484375,1.0,0.07083363507437646,1.0,0.037106113204362745,1.0,-0.004464623915826305,1.0,0.002140417695045471,0.0050174038578499345
2.5,1000,30,65,0.15124738716286684,0.5,0.3798949478914584,0.27941122624506765,0.6260986328125,0.05035334510467852,0.004885409104711655,63,0.07545333951476667,0.7335241995570828,0.2409794531527948,0.1260986328125,1.0,0.2335241995570828,0.0,0.1281638390822008,0.0,0.08973206598992794,1.0,0.0159008651971817,0.05453355177877624
2.5,1000,30,66,0.15124738716286684,0.5,0.33357287085689263,0.2273683433365991,0.61279296875,0.049115692958367284,0.003979355203319006,78,0.12716708659376771,0.7263130232039761,0.17426186319455605,0.11279296875,1.0,0.22631302320397606,1.0,0.07612095617373227,1.0,0.023014476031689213,1.0,0.012722253799438477,0.05121758447172341
2.5,1000,30,67,0.15124738716286684,0.5,0.3142359831858963,0.23029480743748676,0.7161865234375,0.05297492065747079,0.0036115739204022872,83,0.13238837436363282,0.8410087631460031,0.17571463069173432,0.2161865234375,1.0,0.34100876314600315,0.0,0.07904742027461992,1.0,0.024467243528867477,1.0,0.04673661291599274,0.11628697654236687
2.5,1000,30,68,0.15124738716286684,0.5,0.22751088335214084,0.1368181508734101,0.5029296875,0.04337716194650661,0.0030928454874130265,122,0.27623050679805844,0.8785168902865268,0.04947895079534523,0.0029296875,1.0,0.3785168902865268,1.0,-0.014429236289456748,1.0,-0.10176843636752161,0.0,8.58306884765625e-06,0.14327503623218257
2.5,1000,30,69,0.15124738716286684,0.5,0.24052348695888126,0.22817450710175347,0.5797119140625,0.04876715612032726,0.003778821708499039,62,0.08415240140478913,0.5607764060069946,0.17599012620714669,0.0797119140625,1.0,0.06077640600699463,1.0,0.07692711993888662,1.0,0.024742739044279843,1.0,0.006353989243507385,0.003693771527127053
2.5,1000,30,70,0.15124738716286684,0.5,0.3692815015183997,0.22302342211960113,0.462890625,0.04672409016119068,0.005080825475700612,42,0.055630232727154595,0.5909357972668016,0.17920172530956416,-0.037109375,1.0,0.09093579726680157,1.0,0.07177603495673429,1.0,0.027954338146697316,1.0,0.001377105712890625,0.008269319224548835
2.5,1000,30,71,0.15124738716286684,0.5,0.3156086867746654,0.21535978057540167,0.6048583984375,0.046641197674032187,0.0037599032727824457,62,0.09599203667820463,0.4677729200968834,0.17254336918300395,0.1048583984375,1.0,-0.03222707990311657,1.0,0.06411239341253483,1.0,0.021295982020137105,1.0,0.010995283722877502,0.0010385846790818601
2.5,1000,30,72,0.15124738716286684,0.5,0.3504540686181286,0.1592301167255421,0.365966796875,0.03806074573998458,0.004477203076245388,72,0.11271719009656725,0.0637011559793253,0.10120095180378008,-0.134033203125,1.0,-0.4362988440206747,0.0,0.007982729562675261,1.0,-0.05004643535908676,1.0,0.01796489953994751,0.19035668129377703
2.5,1000,30,73,0.15124738716286684,0.5,0.2808773045502851,0.22148169720704886,0.5184326171875,0.03910969381428717,0.004074181084989855,71,0.08135250755852087,0.6099232086875725,0.1896894043771835,0.0184326171875,1.0,0.10992320868757255,1.0,0.07023431004418201,1.0,0.03844201721431667,1.0,0.0003397613763809204,0.012083111808171626
2.5,1000,30,74,0.15124738716286684,0.5,0.27686617255231755,0.19362686635148782,0.602783203125,0.049069151048242145,0.003760178460172316,68,0.10805961542525765,1.2469732303034433,0.13850525187150006,0.102783203125,1.0,0.7469732303034433,0.0,0.04237947918862098,1.0,-0.01274213529136678,1.0,0.01056438684463501,0.557969006789961
2.5,1000,30,75,0.15124738716286684,0.5,0.342039268813271,0.19614109493040502,0.591796875,0.04836040974881302,0.003337685350429989,44,0.07174362877815722,0.8627583219530206,0.12466871302621135,0.091796875,1.0,0.3627583219530206,0.0,0.04489370776753818,1.0,-0.02657867413665549,1.0,0.008426666259765625,0.13159360014617136
2.5,1000,30,76,0.15124738716286684,0.5,0.29026312661146164,0.2725383379561992,0.662841796875,0.05344119759377981,0.004302489046504608,89,0.12874855519144857,0.7655124519280161,0.2187724275060558,0.162841796875,1.0,0.2655124519280161,0.0,0.12129095079333235,0.0,0.06752504034318896,1.0,0.02651745080947876,0.07049686212882705
2.5,1000,30,77,0.15124738716286684,0.5,0.26961794727426763,0.24247096485808123,0.6817626953125,0.0548811853276797,0.003626789057700045,43,0.07157868712490087,0.9836516824684234,0.20462924691522227,0.1817626953125,0.0,0.4836516824684234,0.0,0.09122357769521439,1.0,0.05338185975235543,1.0,0.03303767740726471,0.23391894995453663
2.5,1000,30,78,0.15124738716286684,0.5,0.27256552448150445,0.24920744006382745,0.6864013671875,0.04768899441234313,0.003837734446315758,52,0.09258150362881133,0.8283970670262347,0.1934762032355885,0.1864013671875,0.0,0.3283970670262347,0.0,0.0979600529009606,0.0,0.042228816072721664,1.0,0.0347454696893692,0.1078446336314333
2.5,1000,30,79,0.15124738716286684,0.5,0.33368405221155306,0.24354199912497101,0.6241455078125,0.05257797934738221,0.004285478400554792,101,0.1465823702149819,1.1276577007800839,0.19422172546995417,0.1241455078125,1.0,0.6276577007800839,0.0,0.09229461196210417,1.0,0.04297433830708733,1.0,0.015412107110023499,0.3939541893485413
2.5,1000,30,80,0.15124738716286684,0.5,0.2570649911914353,0.18518304643567662,0.5537109375,0.047017026141544745,0.0035582029891799874,48,0.08269477167856881,0.7242645077182132,0.1438930993046881,0.0537109375,1.0,0.22426450771821316,0.0,0.03393565927280978,1.0,-0.007354287858178737,1.0,0.0028848648071289062,0.05029456942209249
2.5,1000,30,81,0.15124738716286684,0.5,0.326177681555887,0.2406124673678824,0.6328125,0.049918030906983865,0.004245711802839334,74,0.13215111437681024,0.7166386514616636,0.19519648602000833,0.1328125,1.0,0.2166386514616636,1.0,0.08936508020501555,1.0,0.04394909885714149,1.0,0.01763916015625,0.046932305307128164
2.5,1000,30,82,0.15124738716286684,0.5,0.31441547372707274,0.1641720686399614,0.55859375,0.043144812585267776,0.003765168144531966,118,0.1661573342762218,0.6128362281261103,0.08574930383617156,0.05859375,1.0,0.11283622812611027,1.0,0.012924681477094552,1.0,-0.06549808332669528,1.0,0.0034332275390625,0.012732014377727599
2.5,1000,30,83,0.15124738716286684,0.5,0.24312176536183608,0.1799306467399992,0.558349609375,0.042976161909104464,0.003689005103932983,97,0.1381685541449633,0.6147554609505843,0.1350903768945504,0.058349609375,1.0,0.11475546095058431,1.0,0.02868325957713236,1.0,-0.016157010268316452,1.0,0.003404676914215088,0.01316881581798108
2.5,1000,30,84,0.15124738716286684,0.5,0.27892738659835803,0.21203715719267688,0.5657958984375,0.04682330792199986,0.0037606504659356828,74,0.11997370173795394,0.6202207798654138,0.16011563003644208,0.0657958984375,1.0,0.1202207798654138,1.0,0.060789770029810036,1.0,0.008868242873575238,1.0,0.004329100251197815,0.014453035911448283
2.5,1000,30,85,0.15124738716286684,0.5,0.284170889317691,0.1937512157799434,0.4822998046875,0.04412870399322913,0.003967971171134324,122,0.209550231534263,-0.06850656404822297,0.13640626147936213,-0.0177001953125,1.0,-0.568506564048223,0.0,0.04250382861707655,1.0,-0.014841125683504708,1.0,0.00031329691410064697,0.32319971336591624
2.5,1000,30,86,0.15124738716286684,0.5,0.37152056439072223,0.1502645260874254,0.4794921875,0.04345776826300789,0.004256241518450294,55,0.06285507534553054,0.48399795674643636,0.1082749851333894,-0.0205078125,1.0,-0.016002043253563636,1.0,-0.0009828610754414324,1.0,-0.04297240202947744,1.0,0.00042057037353515625,0.00025606538828892145
2.5,1000,30,87,0.15124738716286684,0.5,0.41804325272984466,0.24614488892420136,0.689453125,0.05012894944908257,0.004748648533294094,86,0.11982141650157632,0.9315909604523576,0.20957733188027197,0.189453125,1.0,0.43159096045235756,0.0,0.09489750176133452,1.0,0.05832994471740513,1.0,0.035892486572265625,0.18627075714418848
2.5,1000,30,88,0.15124738716286684,0.5,0.31818031823193516,0.17558186764348596,0.36572265625,0.03919238742363648,0.004334191224702362,39,0.06850478972755558,-0.225676281716651,0.13538781397848504,-0.13427734375,0.0,-0.725676281716651,0.0,0.02433448048061912,1.0,-0.015859573184381803,1.0,0.018030405044555664,0.5266060658461043
2.5,1000,30,89,0.15124738716286684,0.5,0.27805416641827496,0.20392113728884273,0.52783203125,0.04119255536214884,0.004231005152618735,98,0.13939420800036104,0.1860390724989361,0.1291387240639408,0.02783203125,1.0,-0.3139609275010639,0.0,0.05267375012597589,1.0,-0.022108663098926035,1.0,0.0007746219635009766,0.09857146399732832
2.5,1000,30,90,0.15124738716286684,0.5,0.2766732156900266,0.13973179639122918,0.4298095703125,0.03833409505993612,0.0035878595408944235,67,0.10854740725844608,0.21354796988770755,0.09384628973829226,-0.0701904296875,1.0,-0.2864520301122925,0.0,-0.011515590771637663,1.0,-0.05740109742457458,1.0,0.004926696419715881,0.08205476555545371
2.5,1000,30,91,0.15124738716286684,0.5,0.39562669780460913,0.2596905088038435,0.5328369140625,0.04166556713401014,0.0053071153842519005,100,0.11946445731329572,0.44076816994007517,0.218523096003473,0.0328369140625,1.0,-0.05923183005992483,1.0,0.10844312164097664,0.0,0.06727570884060616,1.0,0.0010782629251480103,0.0035084096922478143
2.5,1000,30,92,0.15124738716286684,0.5,0.290808950432235,0.2142471899223039,0.6627197265625,0.052458755873703806,0.0034825190694542448,84,0.11504263491813596,0.8317435416236963,0.16173552146772638,0.1627197265625,1.0,0.33174354162369635,0.0,0.06299980275943706,1.0,0.010488134304859537,1.0,0.026477709412574768,0.11005377740903315
2.5,1000,30,93,0.15124738716286684,0.5,0.2938112271317645,0.2490440266465916,0.749755859375,0.05410612479110543,0.003483952369009418,101,0.1955390626462337,1.7083038326037319,0.19285169131620644,0.249755859375,1.0,1.2083038326037319,0.0,0.09779663948372475,1.0,0.0416043041533396,1.0,0.062377989292144775,1.4599981518848673
2.5,1000,30,94,0.15124738716286684,0.5,0.3580482720302651,0.16092886893795205,0.578857421875,0.04494603693370467,0.0036305682521780005,63,0.09708904452799388,0.9886861043771901,0.11567142637133895,0.078857421875,1.0,0.48868610437719007,0.0,0.00968148177508521,1.0,-0.03557596079152789,1.0,0.0062184929847717285,0.2388141086113539
2.5,1000,30,95,0.15124738716286684,0.5,0.4326399435168511,0.22561912534790496,0.5733642578125,0.04747788023323246,0.004926724397670208,102,0.12251761941704682,0.6452711141005357,0.15340855223146033,0.0733642578125,1.0,0.14527111410053573,1.0,0.07437173818503812,1.0,0.0021611650685934847,1.0,0.005382314324378967,0.02110369659201087
2.5,1000,30,96,0.15124738716286684,0.5,0.3361380820884073,0.1555917219475399,0.4390869140625,0.04659300301654027,0.003745972963849199,44,0.07180700691080899,0.8562302908689248,0.10388295390292229,-0.0609130859375,1.0,0.35623029086892477,0.0,0.004344334784673054,1.0,-0.04736443325994455,1.0,0.0037104040384292603,0.12690002013255874
2.5,1000,30,97,0.15124738716286684,0.5,0.29658150639850744,0.2731066024796408,0.614990234375,0.04738338078039975,0.004691586083622805,84,0.12070012840811693,0.3592159552644633,0.22453823132549708,0.114990234375,1.0,-0.14078404473553668,1.0,0.12185921531677396,0.0,0.07329084416263024,1.0,0.013222754001617432,0.019820147252097596
2.5,1000,30,98,0.15124738716286684,0.5,0.2956290957473367,0.2286720358577288,0.61474609375,0.044218254312795524,0.0041227940456104095,95,0.1344955370346557,0.744869947084464,0.18039116454287427,0.11474609375,1.0,0.24486994708446397,1.0,0.07742464869486196,1.0,0.029143777380007424,1.0,0.013166666030883789,0.059961290985148186
2.5,1000,30,99,0.15124738716286684,0.5,0.2713740746674076,0.24718441822342824,0.6322021484375,0.04860698146678861,0.0038387244048581843,76,0.11767079658374047,0.7145184427493605,0.18942372113353761,0.1322021484375,1.0,0.2145184427493605,1.0,0.0959370310605614,0.0,0.03817633397067077,1.0,0.017477408051490784,0.046018162279610655
2.5,1000,30,100,0.15124738716286684,0.5,0.3091768443153957,0.14762168886096488,0.5008544921875,0.042878117267139707,0.003732561197456671,109,0.20401430991454683,0.8011472862133571,0.07792416196158972,0.0008544921875,1.0,0.30114728621335707,1.0,-0.0036256983019019584,1.0,-0.07332322520127713,1.0,7.301568984985352e-07,0.0906896879936696
2.5,1000,30,101,0.15124738716286684,0.5,0.29102418212184833,0.2987713080764176,0.7060546875,0.050991901007419196,0.004472272344636155,136,0.20429649816704898,0.6376548809097285,0.24639675336137168,0.2060546875,1.0,0.13765488090972855,1.0,0.14752392091355077,0.0,0.09514936619850484,1.0,0.042458534240722656,0.01894886623827155
2.5,1000,30,102,0.15124738716286684,0.5,0.4374831806999781,0.21088428512892507,0.5601806640625,0.045687884245678476,0.004659723960168888,60,0.06731084879232177,0.5637001069554166,0.16988346897176723,0.0601806640625,1.0,0.06370010695541661,1.0,0.05963689796605823,1.0,0.01863608180890039,1.0,0.003621712327003479,0.004057703626131516
2.5,1000,30,103,0.15124738716286684,0.5,0.29265292308828633,0.14444378997256807,0.5633544921875,0.04175909511487045,0.0031291704133611883,56,0.09592056959661845,0.7885694566621542,0.08995523307123116,0.0633544921875,1.0,0.28856945666215417,0.0,-0.006803597190298771,1.0,-0.06129215409163569,1.0,0.0040137916803359985,0.08327233131829087
2.5,1000,30,104,0.15124738716286684,0.5,0.4548735929437984,0.24058606278061234,0.459228515625,0.0410083195008264,0.006229644274634869,94,0.09227298949666358,0.5345615693610938,0.19740593719683253,-0.040771484375,1.0,0.03456156936109378,1.0,0.0893386756177455,0.0,0.046158550033965684,1.0,0.0016623139381408691,0.0011945020767016963
2.5,1000,30,105,0.15124738716286684,0.5,0.3140277358180706,0.2917444042191003,0.7066650390625,0.053728593624902544,0.004031425921257632,90,0.13254179507988234,0.891200855775287,0.23885789959060685,0.2066650390625,1.0,0.39120085577528696,0.0,0.14049701705623346,0.0,0.08761051242774001,1.0,0.04271043837070465,0.15303810955931688
2.5,1000,30,106,0.15124738716286684,0.5,0.2813185414293373,0.1994140621705534,0.6947021484375,0.052028448383339795,0.0034602693040495414,143,0.23628263029422727,0.7511903477353914,0.11422064355135277,0.1947021484375,1.0,0.2511903477353914,1.0,0.048166675007686566,1.0,-0.037026743611514076,1.0,0.037908926606178284,0.06309659079542684
2.5,1000,30,107,0.15124738716286684,0.5,0.4266427784273439,0.31070842544608535,0.5872802734375,0.04507247014734209,0.005516596970506266,88,0.11278682551804352,0.42018674913395443,0.27622004683985435,0.0872802734375,1.0,-0.07981325086604557,1.0,0.1594610382832185,0.0,0.12497265967698751,0.0,0.007617846131324768,0.006370155013806324
2.5,1000,30,108,0.15124738716286684,0.5,0.21964556107130914,0.13776110227063446,0.4959716796875,0.03885932004531307,0.0032262692108052365,132,0.21961102021574566,0.724773543727607,0.05985361995895852,-0.0040283203125,1.0,0.22477354372760705,1.0,-0.013486284892232386,1.0,-0.09139376720390832,0.0,1.6227364540100098e-05,0.050523145959866476
2.5,1000,30,109,0.15124738716286684,0.5,0.3951445362534293,0.22598941019556457,0.5792236328125,0.043571236729112825,0.004641537840651075,90,0.1218989440598871,0.6648427588321758,0.18423926658518466,0.0792236328125,1.0,0.1648427588321758,1.0,0.07474202303269772,1.0,0.03299187942231782,1.0,0.006276383996009827,0.027173135139402876
2.5,1000,30,110,0.15124738716286684,0.5,0.3376735745836533,0.3109403753276859,0.736328125,0.052610974309748,0.004116124454941735,73,0.10202679334605297,0.6333696365878682,0.27514495908771075,0.236328125,0.0,0.13336963658786816,1.0,0.15969298816481908,0.0,0.12389757192484391,0.0,0.055850982666015625,0.01778745996358002
2.5,1000,30,111,0.15124738716286684,0.5,0.3159132501253391,0.2741365965981063,0.650390625,0.04807128763571175,0.004058530794269933,64,0.08181254097239073,0.5240948197430924,0.2343946834005286,0.150390625,1.0,0.024094819743092355,1.0,0.12288920943523945,0.0,0.08314729623766176,1.0,0.022617340087890625,0.0005805603384521132
2.5,1000,30,112,0.15124738716286684,0.5,0.3367526571242455,0.2931799225531111,0.75537109375,0.05113089033161682,0.0040165379511941735,39,0.056673764212488965,0.9483632393772486,0.26223106609795915,0.25537109375,0.0,0.44836323937724865,0.0,0.14193253539024425,0.0,0.11098367893509231,0.0,0.06521439552307129,0.20102959442485996
2.5,1000,30,113,0.15124738716286684,0.5,0.2809066074270922,0.14035554796867072,0.3951416015625,0.035298960630153475,0.0035812058023785716,102,0.1684945382745291,0.02942337053434496,0.08327421668724055,-0.1048583984375,1.0,-0.47057662946565504,0.0,-0.010891839194196118,1.0,-0.06797317047562629,1.0,0.010995283722877502,0.2214423641992564
2.5,1000,30,114,0.15124738716286684,0.5,0.3299260390558754,0.21397806745871564,0.6043701171875,0.04724493678158815,0.0040319651233640145,81,0.11793973931983016,0.7674568165988435,0.1610594012931716,0.1043701171875,1.0,0.26745681659884346,0.0,0.0627306802958488,1.0,0.009812014130304747,1.0,0.010893121361732483,0.07153314874518739
2.5,1000,30,115,0.15124738716286684,0.5,0.25806111619864136,0.163148900859788,0.594482421875,0.04498464857463517,0.003256719109223826,109,0.16955935269769584,0.6576844399415416,0.0982020968528432,0.094482421875,1.0,0.15768443994154158,1.0,0.011901513696921162,1.0,-0.05304529031002364,1.0,0.008926928043365479,0.02486438259967763
2.5,1000,30,116,0.15124738716286684,0.5,0.40656834030748856,0.3080458473831591,0.655517578125,0.04644616330114242,0.005224607476543175,101,0.11211710600813145,0.4981501870559359,0.2636517983616783,0.155517578125,1.0,-0.001849812944064111,1.0,0.15679846022029226,0.0,0.11240441119881145,0.0,0.02418571710586548,3.4218079280271334e-06
2.5,1000,30,117,0.15124738716286684,0.5,0.32987677673788623,0.2536993585701704,0.537841796875,0.046060440721396145,0.004551768458344742,40,0.050515826162606414,0.6179803789597654,0.22120955467069703,0.037841796875,1.0,0.11798037895976543,0.0,0.10245197140730355,0.0,0.06996216750783019,1.0,0.0014320015907287598,0.013919369819489862
2.5,1000,30,118,0.15124738716286684,0.5,0.40345420050146025,0.2727953080906682,0.6285400390625,0.046756418382347814,0.004876446215204153,92,0.11430873173086527,0.5522614302935117,0.22126961586127367,0.1285400390625,1.0,0.05226143029351171,1.0,0.12154792092780137,0.0,0.07002222869840682,1.0,0.016522541642189026,0.0027312570963235836
2.5,1000,30,119,0.15124738716286684,0.5,0.36375313789885777,0.17797157075397171,0.5660400390625,0.04657450795652296,0.003959087351697476,84,0.10771738516610999,0.6248434930173061,0.12095826577457558,0.0660400390625,1.0,0.12484349301730613,1.0,0.026724183591104872,1.0,-0.030289121388291262,1.0,0.004361286759376526,0.015585897748762165
2.5,1000,30,120,0.15124738716286684,0.5,0.351771434062968,0.1655824673893319,0.5078125,0.04305533203849072,0.004527186279284577,73,0.09390052695892674,0.7360873693407534,0.11851373293937295,0.0078125,1.0,0.23608736934075336,0.0,0.014335080226465069,1.0,-0.03273365422349389,1.0,6.103515625e-05,0.05573724596223729
2.5,1000,30,121,0.15124738716286684,0.5,0.264528928466106,0.1687130566914048,0.5296630859375,0.04480769262927859,0.003579982799238901,66,0.09974798717218598,0.4121631716705564,0.12789604030195556,0.0296630859375,1.0,-0.08783682832944362,1.0,0.017465669528537953,1.0,-0.023351346860911282,1.0,0.0008798986673355103,0.007715308410976149
2.5,1000,30,122,0.15124738716286684,0.5,0.2501697580243206,0.17819559448512273,0.5556640625,0.04394517155231712,0.0035757013419522106,86,0.1611397594699437,0.2808853530362362,0.12662992192515574,0.0556640625,1.0,-0.21911464696376382,1.0,0.02694820732225589,1.0,-0.024617465237711106,1.0,0.0030984878540039062,0.04801122851405485
2.5,1000,30,123,0.15124738716286684,0.5,0.28623703813705836,0.21227714287123234,0.5826416015625,0.0469588412643055,0.004149702467290868,133,0.18949478509362994,0.22991590914873095,0.1263556462409735,0.0826416015625,1.0,-0.27008409085126905,1.0,0.061029755708365496,1.0,-0.024891740921893335,1.0,0.0068296343088150024,0.07294541613095655
2.5,1000,30,124,0.15124738716286684,0.5,0.3837201865326876,0.18969019960422032,0.5350341796875,0.04403728335298439,0.004357410635461101,92,0.11105894121053334,0.858672584525111,0.1336911065546409,0.0350341796875,1.0,0.35867258452511097,0.0,0.038442812441353474,1.0,-0.01755628060822595,1.0,0.0012273937463760376,0.12864602288992288
2.5,1000,30,125,0.15124738716286684,0.5,0.34890690731637736,0.287983458777635,0.6341552734375,0.04755495675197678,0.004780295593541471,65,0.07620279450160325,0.5474618303786444,0.2488481689653789,0.1341552734375,1.0,0.047461830378644376,1.0,0.13673607161476814,0.0,0.09760078180251205,0.0,0.017997637391090393,0.00225262534289121
2.5,1000,30,126,0.15124738716286684,0.5,0.28778790209418903,0.20956577989617908,0.624755859375,0.05194404634099726,0.003459607660618069,74,0.12652907488474432,1.3532767910919659,0.13405930601942098,0.124755859375,1.0,0.8532767910919659,0.0,0.05831839273331224,1.0,-0.01718808114344586,1.0,0.015564024448394775,0.7280812822162024
2.5,1000,30,127,0.15124738716286684,0.5,0.30742327261895047,0.289233812306706,0.66650390625,0.0484451188772166,0.004422783467446157,79,0.09770895841927202,0.8503768658509976,0.24790169465602313,0.16650390625,1.0,0.3503768658509976,0.0,0.13798642514383913,0.0,0.09665430749315629,0.0,0.02772355079650879,0.12276394812356796
2.5,1000,30,128,0.15124738716286684,0.5,0.30286134304813234,0.1814706533466386,0.51513671875,0.04329345290839498,0.004248141030005598,161,0.25665310399458574,0.5707567588859866,0.09120702187913307,0.01513671875,1.0,0.07075675888598665,1.0,0.030223266183771746,1.0,-0.06004036528373377,1.0,0.00022912025451660156,0.005006518928049651
2.5,1000,30,129,0.15124738716286684,0.5,0.33208233357364364,0.2140293765229989,0.4832763671875,0.04531836814292245,0.004674169576957591,51,0.06723824187248008,0.44938269765179134,0.17785718724427316,-0.0167236328125,1.0,-0.05061730234820866,1.0,0.06278198936013205,1.0,0.026609800081406315,1.0,0.00027967989444732666,0.0025621112970099697
2.5,1000,30,130,0.15124738716286684,0.5,0.24094669695194576,0.21628324373015856,0.542236328125,0.04295220497657529,0.0038977561924246826,54,0.08506700024716116,0.1492614917896103,0.17402717149347346,0.042236328125,1.0,-0.3507385082103897,0.0,0.06503585656729172,1.0,0.022779784330606623,1.0,0.001783907413482666,0.12301750114164961
2.5,1000,30,131,0.15124738716286684,0.5,0.3630807805101662,0.2129692012089504,0.408935546875,0.03926721185527653,0.005092134623824097,117,0.1708585279996374,0.36484649849410483,0.17052719740391845,-0.091064453125,1.0,-0.13515350150589517,1.0,0.06172181404608357,1.0,0.019279810241051604,1.0,0.008292734622955322,0.018266468969304006
2.5,1000,30,132,0.15124738716286684,0.5,0.3557244319377166,0.17763519707577552,0.6341552734375,0.04837928429086168,0.0036356385285067016,82,0.11560953288118535,0.7664663706661581,0.12019956648430986,0.1341552734375,1.0,0.2664663706661581,0.0,0.026387809912908677,1.0,-0.031047820678556978,1.0,0.017997637391090393,0.07100432669599435
2.5,1000,30,133,0.15124738716286684,0.5,0.43019166584434915,0.2003252356844093,0.510498046875,0.04081345102818475,0.005042457641071684,85,0.07674800097489247,0.3632856506641372,0.1519540951493622,0.010498046875,1.0,-0.1367143493358628,1.0,0.049077848521542455,1.0,0.0007067079864953585,1.0,0.00011020898818969727,0.018690813314328328
2.5,1000,30,134,0.15124738716286684,0.5,0.37444775286284365,0.24361250304883697,0.6448974609375,0.04807651355301297,0.0036581270887300894,48,0.0717230014640144,0.6980203773891815,0.20774633842763834,0.1448974609375,0.0,0.19802037738918155,0.0,0.09236511588597013,1.0,0.0564989512647715,1.0,0.02099527418613434,0.03921206986135388
2.5,1000,30,135,0.15124738716286684,0.5,0.30248594264599216,0.22074057490382937,0.53173828125,0.04290766995638593,0.004105262155989734,67,0.10462224646555165,0.24397666895868747,0.15824412051951153,0.03173828125,1.0,-0.25602333104131253,0.0,0.06949318774096253,1.0,0.006996733356644691,1.0,0.0010073184967041016,0.06554794603748951
2.5,1000,30,136,0.15124738716286684,0.5,0.2840982342977606,0.15570583503325452,0.519775390625,0.03953202171990109,0.0034774930972702816,86,0.12456111318447402,0.051512550982344196,0.09829663946034498,0.019775390625,1.0,-0.4484874490176558,0.0,0.004458447870387683,1.0,-0.052950747702521866,1.0,0.0003910660743713379,0.20114099192636442
