cell,rep,W_true,V_true,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_loo,p_min,V_hat_dev,V_hat_cover,W_hat_dev,W_hat_cover,W_loo_dev,W_loo_cover
hetero,128,0.33960013695911856,0.58599853515625,0.6199761256009332,0.4202698124805597,0.5855712890625,0.02803383742267386,0.00832171614103774,53,0.032484799736133066,0.33462935145961265,0.2194876790699628,-0.00042724609375,1.0,0.08066967552144116,0.0,-0.004970785499505914,1.0
hetero,129,0.33960013695911856,0.58599853515625,0.5889348948226345,0.4056441403684762,0.5716552734375,0.027630764413769153,0.00838786052190756,67,0.0392677788910371,0.31896447919191107,0.23286766976706968,-0.01434326171875,1.0,0.06604400340935762,0.0,-0.020635657767207494,1.0
hetero,130,0.33960013695911856,0.58599853515625,0.6578784145478369,0.43353187630424134,0.5589599609375,0.027382254700487052,0.00925193004884715,57,0.032564888596880955,0.35770013701443754,0.23403922142911535,-0.02703857421875,1.0,0.09393173934512278,0.0,0.018100000055318977,1.0
hetero,131,0.33960013695911856,0.58599853515625,0.5947262530434265,0.405911712661428,0.554931640625,0.026430033594619894,0.008675352811544013,54,0.033842262965269834,0.3233062360570643,0.21028088914764986,-0.03106689453125,1.0,0.06631157570230944,0.0,-0.016293900902054237,1.0
hetero,132,0.33960013695911856,0.58599853515625,0.6249312425937382,0.4077506484732663,0.5814208984375,0.027398176910429124,0.008301714160605546,45,0.02696541494269601,0.3291831006806928,0.20767563073662795,-0.00457763671875,1.0,0.06815051151414775,0.0,-0.010417036278425773,1.0
hetero,133,0.33960013695911856,0.58599853515625,0.6396331690539484,0.4573526719834259,0.591064453125,0.02817333768876009,0.008746923471875721,64,0.03705600248677306,0.3685408497244228,0.21018337284599795,0.00506591796875,1.0,0.11775253502430733,0.0,0.028940712765304244,1.0
hetero,134,0.33960013695911856,0.58599853515625,0.6039144058482333,0.39498102827567644,0.56591796875,0.02704688399126235,0.008066434855044949,46,0.03177795983113007,0.3068586203973706,0.23092646052071175,-0.02008056640625,1.0,0.05538089131655788,0.0,-0.03274151656174795,1.0
hetero,135,0.33960013695911856,0.58599853515625,0.5773317618608783,0.39113085538013104,0.56103515625,0.028099208342135695,0.007975922145831312,66,0.040292747946209705,0.2922588125394827,0.23624179153145017,-0.02496337890625,1.0,0.05153071842101248,1.0,-0.047341324419635844,1.0
hetero,136,0.33960013695911856,0.58599853515625,0.5495804316334608,0.47268115880397943,0.6177978515625,0.029261282542783703,0.008383647731150013,56,0.0352715598490296,0.38630861246652637,0.22678154198982775,0.03179931640625,1.0,0.13308102184486087,0.0,0.04670847550740781,1.0
hetero,137,0.33960013695911856,0.58599853515625,0.6151958443129528,0.44300550940934147,0.587890625,0.028431649002410225,0.008683049259985857,56,0.03363469583985949,0.35936136801562346,0.22125747679796007,0.00189208984375,1.0,0.10340537245022291,0.0,0.019761231056504902,1.0
hetero,138,0.33960013695911856,0.58599853515625,0.6150924533242293,0.42120587044650926,0.6004638671875,0.029185404718553323,0.00795291335183787,60,0.03874955954412548,0.3281236597688547,0.2352456031396274,0.01446533203125,1.0,0.0816057334873907,0.0,-0.011476477190263845,1.0
hetero,139,0.33960013695911856,0.58599853515625,0.5916669298074959,0.37600090697591215,0.5784912109375,0.028844985725401093,0.007486734333474444,65,0.045464167589721854,0.27179301907069686,0.2265580035581821,-0.00750732421875,1.0,0.03640077001679359,1.0,-0.0678071178884217,0.0
hetero,140,0.33960013695911856,0.58599853515625,0.6266729696352281,0.5029933948737293,0.631103515625,0.028183323428508936,0.008537346481954373,63,0.0352897857880129,0.41837078336583505,0.2121470859708295,0.04510498046875,1.0,0.16339325791461073,0.0,0.0787706464067165,0.0
hetero,141,0.33960013695911856,0.58599853515625,0.5802499207515892,0.3758766521186504,0.5555419921875,0.026469205878709864,0.008062093298081906,54,0.03407351781677861,0.28845320447755035,0.21169560155424544,-0.03045654296875,1.0,0.03627651515953184,1.0,-0.05114693248156821,1.0
hetero,142,0.33960013695911856,0.58599853515625,0.6350685899290137,0.41706565228358616,0.575439453125,0.02711063999426712,0.008467977510460635,66,0.03981946254414657,0.31948152811784103,0.2365031503818765,-0.01055908203125,1.0,0.0774655153244676,0.0,-0.02011860884127753,1.0
hetero,143,0.33960013695911856,0.58599853515625,0.6098899289637019,0.4419257421488646,0.58154296875,0.02736527505812735,0.008738532143977849,61,0.037260733351398234,0.34955796583773463,0.22578106130153622,-0.00445556640625,1.0,0.10232560518974604,0.0,0.00995782887861607,1.0
hetero,144,0.33960013695911856,0.58599853515625,0.6463882624881562,0.4890096725695946,0.589111328125,0.028883603421468704,0.009251515080610681,63,0.03617503387727752,0.4038275176084974,0.2266031979327082,0.00311279296875,1.0,0.14940953561047604,0.0,0.06422738064937883,0.0
hetero,145,0.33960013695911856,0.58599853515625,0.6854560533514737,0.4643468491779251,0.59912109375,0.02780226217516844,0.00881364258776081,59,0.03266836181246434,0.38431719264008035,0.23081603062818173,0.01312255859375,1.0,0.12474671221880657,0.0,0.04471705568096179,1.0
hetero,146,0.33960013695911856,0.58599853515625,0.6083793520499847,0.45326928486522183,0.5977783203125,0.02838210148539541,0.008439510473536638,58,0.03366460882460124,0.37233085935690213,0.2455864859652095,0.01177978515625,1.0,0.11366914790610327,0.0,0.032730722397783574,1.0
hetero,147,0.33960013695911856,0.58599853515625,0.6424886626690417,0.4145959744155881,0.5682373046875,0.028252845763610212,0.00832326271338956,69,0.035907927072311045,0.322100179647876,0.22755563124422265,-0.01776123046875,1.0,0.07499583745646954,0.0,-0.017499957311242542,1.0
hetero,148,0.33960013695911856,0.58599853515625,0.6182084376309567,0.43751098489427886,0.5819091796875,0.027819672123366827,0.008611728975084,51,0.03340203489443975,0.3543157497515539,0.19913859753221283,-0.00408935546875,1.0,0.0979108479351603,0.0,0.014715612792435329,1.0
hetero,149,0.33960013695911856,0.58599853515625,0.6312978583437291,0.422544442840667,0.59619140625,0.027363002541627903,0.00800026578449733,61,0.038859389442591125,0.3337572182349302,0.20359707271388164,0.01019287109375,1.0,0.08294430588154844,0.0,-0.005842918724188351,1.0
share85,0,1.0586294844252258,0.954071044921875,0.6223697617640588,1.1044631949072996,0.885498046875,0.03488742705882731,0.008744935783418336,42,0.031909546434124476,1.0580579286214224,0.1750358724781009,-0.068572998046875,0.0,0.04583371048207385,1.0,-0.0005715558038033031,1.0
share85,1,1.0586294844252258,0.954071044921875,0.6092190444417492,1.0911295392990943,0.8779296875,0.035116815023034806,0.008843966009912694,39,0.027378348593552645,1.0451788439049345,0.2042509511584249,-0.076141357421875,0.0,0.032500054873868534,1.0,-0.013450640520291213,1.0
share85,2,1.0586294844252258,0.954071044921875,0.5967182283161617,1.091514423363313,0.8720703125,0.03507862310142487,0.009182803542036318,30,0.02281597195979938,1.04786756640851,0.21920641455872034,-0.082000732421875,0.0,0.032884938938087194,1.0,-0.010761918016715777,1.0
share85,3,1.0586294844252258,0.954071044921875,0.6145047870606829,1.0878445628368691,0.88232421875,0.03592265842443823,0.00857835520903043,38,0.032300528814680166,1.0416139680601466,0.2220154676054399,-0.071746826171875,0.0,0.02921507841164339,1.0,-0.017015516365079142,1.0
share85,4,1.0586294844252258,0.954071044921875,0.6040718060789175,1.0878387709735593,0.8973388671875,0.034953409669771375,0.008223291041628299,26,0.02302095829771402,1.049601898689461,0.19547607386530377,-0.056732177734375,0.0,0.029209286548333546,1.0,-0.009027585735764676,1.0
share85,5,1.0586294844252258,0.954071044921875,0.5527608617952953,1.0961134787065723,0.8970947265625,0.03607514024072077,0.008260487473257062,30,0.0272589851298294,1.0552892547736958,0.2094982626732316,-0.056976318359375,0.0,0.03748399428134652,1.0,-0.0033402296515299135,1.0
share85,6,1.0586294844252258,0.954071044921875,0.5500937586352581,1.0838961354253935,0.904052734375,0.035380689584207134,0.008124532516428513,23,0.020589771287587245,1.0465408638477762,0.2009225492520776,-0.050018310546875,0.0,0.025266651000167784,1.0,-0.012088620577449527,1.0
share85,7,1.0586294844252258,0.954071044921875,0.5984065288938771,1.098684884745832,0.9073486328125,0.035379417284444895,0.008036001610227541,25,0.02379061017142894,1.0620499603656517,0.22208079938328032,-0.046722412109375,0.0,0.04005540032060617,1.0,0.0034204759404259377,1.0
share85,8,1.0586294844252258,0.954071044921875,0.6155701858929656,1.10163915836887,0.879638671875,0.03465002045987622,0.008903454551095246,31,0.023782541749521463,1.0600306759611133,0.22636060611810066,-0.074432373046875,0.0,0.0430096739436443,1.0,0.0014011915358875804,1.0
share85,9,1.0586294844252258,0.954071044921875,0.5924619213070943,1.032970430679333,0.8756103515625,0.036102952009932146,0.008398417522167865,40,0.03221168204140811,0.9798528354147206,0.21936611195484074,-0.078460693359375,0.0,-0.025659053745892724,1.0,-0.07877664901050518,0.0
share85,10,1.0586294844252258,0.954071044921875,0.5616910333236071,1.0879455306924584,0.912353515625,0.035960590301334645,0.00788859205846482,31,0.028439800958975185,1.0500279795954064,0.181409436814564,-0.041717529296875,1.0,0.02931604626723261,1.0,-0.008601504829819362,1.0
share85,11,1.0586294844252258,0.954071044921875,0.6089802060437253,1.1213531493068722,0.8984375,0.035842315432610815,0.008633014030927458,39,0.028325170087529574,1.0768309692869176,0.21541132062581886,-0.055633544921875,0.0,0.06272366488164649,1.0,0.01820148486169182,1.0
share85,12,1.0586294844252258,0.954071044921875,0.5667194742026508,1.0627384522806096,0.896240234375,0.03608630274672821,0.007971510037853497,26,0.02408227939761433,1.0272453832101784,0.22172523033351396,-0.057830810546875,0.0,0.004108967855383838,1.0,-0.03138410121504731,1.0
share85,13,1.0586294844252258,0.954071044921875,0.626174762146829,1.164642262664465,0.88916015625,0.034805571420125074,0.00908468262374952,28,0.02203852174561632,1.125750136808767,0.23640303066381269,-0.064910888671875,0.0,0.10601277823923927,0.0,0.06712065238354126,1.0
share85,14,1.0586294844252258,0.954071044921875,0.6210130992404007,1.1642689858431536,0.900634765625,0.036262491634974726,0.008649800338773089,15,0.01683199425043381,1.1293136992451644,0.2040141720509041,-0.053436279296875,0.0,0.10563950141792788,0.0,0.0706842148199387,1.0
share85,15,1.0586294844252258,0.954071044921875,0.598423506667599,1.1338550462449493,0.883056640625,0.035036158307132845,0.00906248483967346,25,0.019321047144625757,1.0991810855573123,0.23077557873058613,-0.071014404296875,0.0,0.07522556181972351,0.0,0.04055160113208656,1.0
share85,16,1.0586294844252258,0.954071044921875,0.5888111227687954,1.106334834550374,0.9072265625,0.03563080949955339,0.008229116539351685,23,0.0217689623682674,1.068573839377013,0.24011076001987858,-0.046844482421875,0.0,0.047705350125148316,1.0,0.009944354951787249,1.0
share85,17,1.0586294844252258,0.954071044921875,0.5991990955803674,1.137579379939794,0.90966796875,0.03658048651270296,0.00832828530130728,34,0.029694543296046823,1.0962680122407995,0.2280948471662517,-0.044403076171875,1.0,0.07894989551456821,0.0,0.03763852781557375,1.0
share85,18,1.0586294844252258,0.954071044921875,0.593923890053437,1.0819188667886592,0.8837890625,0.03513533297456738,0.008575723477782096,26,0.022350209407094326,1.0432251354221342,0.20362306622581933,-0.070281982421875,0.0,0.023289382363433475,1.0,-0.015404349003091511,1.0
share85,19,1.0586294844252258,0.954071044921875,0.5824941789789037,1.044114700617376,0.86181640625,0.035071953353146994,0.008931135549116875,36,0.025363849465429987,0.9967811171990019,0.20278012699832415,-0.092254638671875,0.0,-0.014514783807849652,1.0,-0.06184836722622389,1.0
share85,20,1.0586294844252258,0.954071044921875,0.6341135515759201,1.0891241259589377,0.914794921875,0.03558009772347697,0.007701931891551292,29,0.027786395793492853,1.0463387766619952,0.21119380477641284,-0.039276123046875,1.0,0.030494641533711953,1.0,-0.012290707763230602,1.0
share85,21,1.0586294844252258,0.954071044921875,0.6123227367440974,1.0862457088816493,0.895751953125,0.035478609624102854,0.008452189989731282,32,0.02679983530258799,1.0478007450506635,0.25146158237447724,-0.058319091796875,0.0,0.027616224456423533,1.0,-0.010828739374562302,1.0
share85,22,1.0586294844252258,0.954071044921875,0.5924429797360315,1.0905164289363438,0.8963623046875,0.035407088657490426,0.008327976124435497,38,0.031641788444587315,1.0490546997230816,0.2350107000911768,-0.057708740234375,1.0,0.031886944511118065,1.0,-0.009574784702144123,1.0
share85,23,1.0586294844252258,0.954071044921875,0.58827476263508,1.1250423314354832,0.9249267578125,0.036558168166763313,0.0076029643692238245,24,0.025401646140682667,1.0894907321989242,0.21077837656208612,-0.029144287109375,1.0,0.0664128470102574,1.0,0.030861247773698475,1.0
share85,24,1.0586294844252258,0.954071044921875,0.5888687545494442,1.031940788871953,0.87109375,0.03497735417950613,0.00862116042686438,43,0.02923965520089766,0.9829478167598428,0.24607781150121896,-0.082977294921875,0.0,-0.0266886955532728,1.0,-0.07568166766538298,0.0
share85,25,1.0586294844252258,0.954071044921875,0.6175508580684197,1.1539579540751752,0.913330078125,0.03682005285371249,0.008299219859707196,27,0.025819134391002474,1.1129724845441302,0.2227774778938497,-0.040740966796875,1.0,0.09532846964994945,0.0,0.05434300011890447,1.0
share85,26,1.0586294844252258,0.954071044921875,0.5469966656978446,1.0580951490529726,0.903564453125,0.03455617791177292,0.00772525305012965,35,0.03140321926313589,1.0136902873917049,0.1948350995604865,-0.050506591796875,1.0,-0.0005343353722531141,1.0,-0.044939197033520895,1.0
share85,27,1.0586294844252258,0.954071044921875,0.5913774368283155,1.109685958037875,0.9075927734375,0.03462483813130387,0.00810067094365828,23,0.021403599181446506,1.0744041708908618,0.20124980888936103,-0.046478271484375,0.0,0.05105647361264931,1.0,0.015774686465636067,1.0
share85,28,1.0586294844252258,0.954071044921875,0.6240363509229201,1.1039658214362524,0.900146484375,0.035578757752631286,0.008261214372028331,30,0.025786975515468456,1.0689472927941348,0.22946912042630138,-0.053924560546875,0.0,0.045336337011026684,1.0,0.010317808368909054,1.0
share85,29,1.0586294844252258,0.954071044921875,0.6528312364608794,1.0917462265935787,0.878173828125,0.034743941819680955,0.008914010278854967,34,0.025162238202073507,1.0506351713611195,0.22926535014463106,-0.075897216796875,0.0,0.03311674216835292,1.0,-0.007994313064106251,1.0
share85,30,1.0586294844252258,0.954071044921875,0.5576169611148076,1.0936690242363785,0.8936767578125,0.03524648776232088,0.008423094975847098,27,0.025050091358502384,1.050226078889394,0.22271057719066523,-0.060394287109375,0.0,0.03503953981115271,1.0,-0.008403405535831743,1.0
share85,31,1.0586294844252258,0.954071044921875,0.5866485703541009,1.0854968993058431,0.926513671875,0.03608569297442856,0.007320717194068316,27,0.02829951863478287,1.0493847325154555,0.20989537690592636,-0.027557373046875,1.0,0.02686741488061739,1.0,-0.009244751909770255,1.0
share85,32,1.0586294844252258,0.954071044921875,0.581928344211082,1.1127157801091099,0.898681640625,0.03547668358639804,0.008291804571074823,30,0.026306050997745738,1.076403654304778,0.23299201808054099,-0.055389404296875,0.0,0.05408629568388412,1.0,0.01777416987955216,1.0
share85,33,1.0586294844252258,0.954071044921875,0.5961721710374661,1.1339683093701396,0.8941650390625,0.03567966313329697,0.008683131431322814,39,0.029476379255721004,1.0914412246799836,0.22397822804159784,-0.059906005859375,0.0,0.07533882494491384,0.0,0.03281174025475786,1.0
share85,34,1.0586294844252258,0.954071044921875,0.6294278381015062,1.1817812697662022,0.9056396484375,0.03577371634941766,0.008707815497633938,33,0.02739422006040769,1.144402064189325,0.22431109206158406,-0.048431396484375,1.0,0.12315178534097648,0.0,0.08577257976409935,0.0
share85,35,1.0586294844252258,0.954071044921875,0.5757316409496087,1.0768404993310656,0.911865234375,0.036977168099016106,0.007730558561284092,30,0.029654322187981405,1.037327982636122,0.22230312694298415,-0.042205810546875,1.0,0.018211014905839873,1.0,-0.02130150178910384,1.0
share85,36,1.0586294844252258,0.954071044921875,0.605346829561731,1.1256370453522055,0.8895263671875,0.03472808311306085,0.008827291366334094,28,0.021999421230809797,1.0884816027820146,0.19744090542410045,-0.064544677734375,0.0,0.06700756092697979,1.0,0.029852118356788804,1.0
share85,37,1.0586294844252258,0.954071044921875,0.5932089184663388,1.1900945663946487,0.90087890625,0.03552314447594568,0.008746881586144369,33,0.0271518793219049,1.1537282581587462,0.22072019535677562,-0.053192138671875,1.0,0.13146508196942297,0.0,0.09509877373352049,0.0
share85,38,1.0586294844252258,0.954071044921875,0.6386735873080535,0.9918654465276437,0.86572265625,0.036082901901299584,0.00849054533398612,28,0.02406982549306227,0.9425336367582311,0.1866372656884408,-0.088348388671875,0.0,-0.06676403789758201,1.0,-0.11609584766699466,0.0
share85,39,1.0586294844252258,0.954071044921875,0.5285840543459288,1.0659012527806382,0.906982421875,0.036722225752304535,0.007815966091642658,23,0.023635744021474097,1.0258502649463477,0.19015989377577658,-0.047088623046875,0.0,0.0072717683554124335,1.0,-0.032779219478878074,1.0
share85,40,1.0586294844252258,0.954071044921875,0.6040124308011989,1.0559552665662184,0.888916015625,0.03538160658719976,0.008259669808985038,34,0.027535443428609845,1.0143526544014343,0.1895519917814703,-0.065155029296875,0.0,-0.002674217859007344,1.0,-0.04427683002379146,1.0
share85,41,1.0586294844252258,0.954071044921875,0.549057541515211,1.1376603053373047,0.9080810546875,0.03634521440685166,0.008382063729392807,20,0.020498070074679235,1.09907210323824,0.2287920995052696,-0.045989990234375,0.0,0.07903082091207891,0.0,0.04044261881301425,1.0
share85,42,1.0586294844252258,0.954071044921875,0.6272991085072244,1.0873106176267382,0.892333984375,0.03545788053138844,0.008376671804170469,31,0.02952734388301246,1.0462831905013286,0.20765929197893965,-0.061737060546875,0.0,0.028681133201512443,1.0,-0.01234629392389719,1.0
share85,43,1.0586294844252258,0.954071044921875,0.6311626470704127,1.1530921153438463,0.9072265625,0.034983518814778514,0.008314762815021352,26,0.024159730419855665,1.1144542568300944,0.219510892418888,-0.046844482421875,1.0,0.0944626309186205,0.0,0.055824772404868606,1.0
share85,44,1.0586294844252258,0.954071044921875,0.5854576893381993,1.1379591572148775,0.907958984375,0.03486679377570758,0.008190682554128218,23,0.021544825202109603,1.102617580270917,0.21649617754957562,-0.046112060546875,0.0,0.07932967278965175,0.0,0.0439880958456913,1.0
share85,45,1.0586294844252258,0.954071044921875,0.5685898815307772,1.104011358463597,0.9007568359375,0.036320398037666395,0.008246261890535542,32,0.02737244032987313,1.0617572765236996,0.21790989006968983,-0.053314208984375,1.0,0.04538187403837135,1.0,0.003127792098473803,1.0
share85,46,1.0586294844252258,0.954071044921875,0.5864493175257358,1.0975257290854263,0.8876953125,0.03521707823373544,0.008641896028466699,33,0.02736270576486724,1.0563203140068276,0.21233110273298048,-0.066375732421875,0.0,0.038896244660200585,1.0,-0.0023091704183981765,1.0
share85,47,1.0586294844252258,0.954071044921875,0.5507386127227489,1.1065734725026275,0.8909912109375,0.036606928427990876,0.00860096010280547,30,0.02542110854642929,1.0674232337548786,0.20349096397200367,-0.063079833984375,0.0,0.047943988077401745,1.0,0.008793749329652822,1.0
share85,48,1.0586294844252258,0.954071044921875,0.6106465882209633,1.1172354108381106,0.8916015625,0.03523672021508394,0.008609928746463302,39,0.02999972730301731,1.074667513616333,0.22528066803116623,-0.062469482421875,0.0,0.05860592641288487,1.0,0.016038029191107306,1.0
share85,49,1.0586294844252258,0.954071044921875,0.5485556327813568,1.0787882213975364,0.890869140625,0.036036497565454455,0.008306870990222788,31,0.026640527316226206,1.0343392836202068,0.16833174391174038,-0.063201904296875,0.0,0.02015873697231063,1.0,-0.02429020080501898,1.0
share85,50,1.0586294844252258,0.954071044921875,0.5445829207285814,1.1410261300253706,0.91552734375,0.035672232494696976,0.007942826107111875,24,0.022469992139269028,1.1047162628985385,0.20714318839848428,-0.038543701171875,1.0,0.08239664560014481,0.0,0.04608677847331277,1.0
share85,51,1.0586294844252258,0.954071044921875,0.6262964424042313,1.101632054208578,0.8895263671875,0.03576143038311907,0.008658978430793171,44,0.030931996842455012,1.0560767520418386,0.21127955816673613,-0.064544677734375,0.0,0.04300256978335226,1.0,-0.0025527323833871574,1.0
share85,52,1.0586294844252258,0.954071044921875,0.6751470372676044,1.0985318910240296,0.9012451171875,0.03565419758146088,0.008308543858433572,32,0.0248229104962021,1.0571345519792845,0.1843526152472461,-0.052825927734375,0.0,0.03990240659880384,1.0,-0.0014949324459412328,1.0
share85,53,1.0586294844252258,0.954071044921875,0.5598759092259081,1.0937583862680933,0.8955078125,0.03588879060758284,0.008451039144550386,31,0.026557816682571473,1.0531431339450126,0.21968691449591335,-0.058563232421875,0.0,0.035128901842867544,1.0,-0.005486350480213176,1.0
share85,54,1.0586294844252258,0.954071044921875,0.5973762362144275,1.0423653572809086,0.8785400390625,0.03516333781031069,0.008522342997445647,44,0.03428476460145623,0.9959402642329215,0.21308267072105577,-0.075531005859375,0.0,-0.01626412714431713,1.0,-0.06268922019230427,1.0
share85,55,1.0586294844252258,0.954071044921875,0.5946545036588066,1.147908714037119,0.909423828125,0.035491925061592745,0.008413930180070965,28,0.024463116519676063,1.1097603709333088,0.2224297096984503,-0.044647216796875,1.0,0.08927922961189316,0.0,0.05113088650808306,1.0
share85,56,1.0586294844252258,0.954071044921875,0.5179432152275789,1.1451537636619449,0.906494140625,0.034824749701054425,0.008350435585487355,24,0.02266989814581737,1.1122544447226452,0.21819072053958563,-0.047576904296875,0.0,0.08652427923671913,0.0,0.05362496029741948,1.0
share85,57,1.0586294844252258,0.954071044921875,0.6134968919189059,1.1298699701269719,0.9129638671875,0.036091577701926565,0.007999410648489956,25,0.023904594402501075,1.0951554373069414,0.22732364380999107,-0.041107177734375,1.0,0.07124048570174613,0.0,0.03652595288171567,1.0
share85,58,1.0586294844252258,0.954071044921875,0.5373020573704352,1.0875754135526337,0.899169921875,0.035049274681669296,0.008199765232028183,32,0.02706508512227195,1.0472744084943135,0.21624256258531152,-0.054901123046875,0.0,0.0289459291274079,1.0,-0.011355075930912228,1.0
share85,59,1.0586294844252258,0.954071044921875,0.5791364868289641,1.0804506333763824,0.8958740234375,0.03436785148143706,0.008174367665518385,32,0.02690985784132142,1.0372074608757411,0.2171949449841518,-0.058197021484375,0.0,0.02182114895115661,1.0,-0.021422023549484637,1.0
share85,60,1.0586294844252258,0.954071044921875,0.640861114002108,1.0815418098371015,0.86962890625,0.033752107544222025,0.00916674442311694,34,0.023807954957750548,1.041650402590408,0.2163427173978844,-0.084442138671875,0.0,0.02291232541187571,1.0,-0.016979081834817666,1.0
share85,61,1.0586294844252258,0.954071044921875,0.5839095409506181,1.0460646203286046,0.87353515625,0.035356741692433864,0.008551434133470924,33,0.026533597198955275,0.9990532629744646,0.21907003396712885,-0.080535888671875,0.0,-0.012564864096621164,1.0,-0.059576221450761135,1.0
share85,62,1.0586294844252258,0.954071044921875,0.6183318003839956,1.1601304978314246,0.92138671875,0.03605600407116276,0.008016264067936395,27,0.024319443041077436,1.1247341333808487,0.24273067013181726,-0.032684326171875,1.0,0.10150101340619888,0.0,0.06610464895562296,1.0
share85,63,1.0586294844252258,0.954071044921875,0.6166462837356955,1.1132482401204054,0.884765625,0.034316078048846115,0.008696607546104141,24,0.021326389059258155,1.0786423604702196,0.21155696657080006,-0.069305419921875,0.0,0.0546187556951796,1.0,0.0200128760449938,1.0
share85,64,1.0586294844252258,0.954071044921875,0.6626640023515225,1.1230915727605097,0.88720703125,0.036048600791777546,0.008877167627407664,26,0.023343865007644234,1.0883527822754195,0.21715731162361074,-0.066864013671875,0.0,0.064462088335284,1.0,0.029723297850193786,1.0
share85,65,1.0586294844252258,0.954071044921875,0.5533246347775077,1.099455588530566,0.910888671875,0.0366027767427752,0.007990753946218706,25,0.023224726707364668,1.063060117774365,0.20103812863405646,-0.043182373046875,1.0,0.040826104105340155,1.0,0.00443063334913929,1.0
share85,66,1.0586294844252258,0.954071044921875,0.6451821463398917,1.138221200718933,0.8966064453125,0.03551956821958068,0.008722369189061191,30,0.02258237193758453,1.100501070262186,0.23049295942863376,-0.057464599609375,0.0,0.0795917162937072,0.0,0.04187158583696027,1.0
share85,67,1.0586294844252258,0.954071044921875,0.6170178643406807,1.1303867526875004,0.913330078125,0.036730314592242144,0.008096686914876233,30,0.028286915945534476,1.0921578006560673,0.2302907608254957,-0.040740966796875,1.0,0.07175726826227469,1.0,0.033528316230841515,1.0
share85,68,1.0586294844252258,0.954071044921875,0.6070784220690691,1.150241262689375,0.9154052734375,0.03669670155056678,0.008141525165712926,31,0.028341615673719428,1.1143209860552383,0.2224422637290655,-0.038665771484375,1.0,0.09161177826414924,0.0,0.055691501630012574,1.0
share85,69,1.0586294844252258,0.954071044921875,0.5810988541727382,1.132589517807894,0.9119873046875,0.035683370104770844,0.008175758063826474,21,0.021220589638902772,1.095041184517417,0.21397789334263936,-0.042083740234375,0.0,0.07396003338266821,0.0,0.0364117000921913,1.0
share85,70,1.0586294844252258,0.954071044921875,0.6002355158232751,1.091583032020317,0.888916015625,0.03512377916047658,0.008505808146516077,32,0.02763164676597525,1.0534265068798805,0.23571208315291153,-0.065155029296875,0.0,0.03295354759509128,1.0,-0.0052029775453452665,1.0
share85,71,1.0586294844252258,0.954071044921875,0.5797318375644228,1.0867494473926382,0.9085693359375,0.03582531750624463,0.008026223187983213,29,0.027264595083002288,1.0459352781216253,0.24917104471752424,-0.045501708984375,1.0,0.028119962967412482,1.0,-0.012694206303600408,1.0
share85,72,1.0586294844252258,0.954071044921875,0.6096226709847834,1.103226382625656,0.88916015625,0.03658646067565206,0.00862321535730504,30,0.02596611175323354,1.0604226380335595,0.19351935461357972,-0.064910888671875,0.0,0.044596898200430335,1.0,0.001793153608333764,1.0
share85,73,1.0586294844252258,0.954071044921875,0.5945934193760819,1.0930323365939776,0.90283203125,0.03564002299603981,0.008073097040645998,32,0.029099109763497184,1.0523732086404247,0.19554915630067116,-0.051239013671875,1.0,0.03440285216875183,1.0,-0.006256275784801035,1.0
share85,74,1.0586294844252258,0.954071044921875,0.5625747847887269,1.1134961504779086,0.90771484375,0.03549385534836545,0.008162113981384207,30,0.02878319067265273,1.0729211293021024,0.22158004218625776,-0.046356201171875,1.0,0.054866666052682866,1.0,0.014291644876876619,1.0
share85,75,1.0586294844252258,0.954071044921875,0.6098506723416739,1.0866455786135178,0.8812255859375,0.03446235898103961,0.008568990083744744,32,0.026820965166441217,1.0434848374614034,0.22511613237552783,-0.072845458984375,0.0,0.028016094188292096,1.0,-0.015144646963822339,1.0
share85,76,1.0586294844252258,0.954071044921875,0.5798780092137924,1.1603764947414605,0.9146728515625,0.03561949098194701,0.008188081812552641,27,0.023516731523672344,1.1247259676556427,0.21649272920384058,-0.039398193359375,1.0,0.10174701031623479,0.0,0.06609648323041695,1.0
share85,77,1.0586294844252258,0.954071044921875,0.5965623588298586,1.0523025529450998,0.873046875,0.03443537858766691,0.008782304988299489,42,0.029999306850812,1.0077949823032515,0.21851267655426176,-0.081024169921875,0.0,-0.006326931480125975,1.0,-0.05083450212197427,1.0
share85,78,1.0586294844252258,0.954071044921875,0.5700936086943424,1.1132584113908897,0.888427734375,0.03495946592518303,0.008710569560425454,40,0.029486958789626278,1.0703809165739717,0.2150889308425559,-0.065643310546875,0.0,0.054628926965663904,1.0,0.011751432148745966,1.0
share85,79,1.0586294844252258,0.954071044921875,0.6028106005697677,1.097606197730224,0.9007568359375,0.037032941171758135,0.00826649719425696,29,0.026521581213035755,1.0569813335647673,0.2304257760600265,-0.053314208984375,0.0,0.0389767133049983,1.0,-0.0016481508604584416,1.0
share85,80,1.0586294844252258,0.954071044921875,0.6488788855441077,1.083480775357058,0.8759765625,0.035030597529371814,0.00883481778222522,31,0.025342049880427115,1.042167295041671,0.23243996344662116,-0.078094482421875,0.0,0.024851290931832137,1.0,-0.016462189383554815,1.0
