expansion,K,p,spec,n,rep,W_hat,W_true,rfg_type,activation,n_features,alpha
tan2,7,7,tan2_K7_p7,6000,700,1.0420359793626777,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,701,1.1118193128484917,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,702,1.0378763428789055,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,703,1.0627070501410987,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,704,0.9423192191594256,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,705,1.0812546141114856,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,706,0.922345418405342,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,707,1.008303208232109,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,708,0.9392048716064957,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,709,1.0520093350397586,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,710,1.0147097481769665,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,711,0.9644497953770644,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,712,0.972091860323233,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,713,1.0630032788399997,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,714,0.9407643187071228,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,715,0.9279951632499827,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,716,0.9170198124972373,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,717,1.027371838856326,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,718,0.8825467745176769,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,719,0.9714746816608453,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,720,0.9774694010948085,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,721,1.0700499108818442,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,722,1.0204742473467907,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,723,1.0398897363080102,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,724,1.0336259912013674,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,725,0.9665507362679392,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,726,1.0348155271521233,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,727,0.9747032246515898,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,728,1.0332275847394414,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,729,0.9919098753602696,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,730,0.9605229045147969,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,731,0.9830466213728122,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,732,0.9936422599371195,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,733,0.9562562168792035,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,734,1.049158420141529,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,735,0.9683320211018763,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,736,0.9656612083839555,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,737,0.874780693007709,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,738,0.9883868655429573,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,739,1.019302724139378,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,740,1.087079722405532,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,741,0.9874273527502482,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,742,0.9716498164757094,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,743,0.9310141625212167,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,744,1.0621055656608465,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,745,1.022772602284061,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,746,1.0160744626230327,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,747,1.0247602790659778,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,748,1.0015705104865047,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,749,1.0016542664746488,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,750,0.9903045684633298,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,751,1.029150903511488,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,752,1.0146619954061857,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,753,0.9957668371729396,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,754,0.934196330569084,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,755,1.0465221845818455,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,756,0.9649232614312637,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,757,1.027272363553554,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,758,0.9574423871381249,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,759,1.0153488453339505,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,760,1.0308475906491283,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,761,0.9912401551392187,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,762,0.9561100974155787,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,763,1.006643249143278,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,764,0.9046170939539533,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,765,1.0622573585944954,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,766,1.0578548129493346,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,767,1.046846533505722,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,768,1.0083672444902532,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,769,1.118134474890084,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,770,1.0259918481339758,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,771,0.940767312124373,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,772,1.0356251118760247,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,773,0.9730810171232587,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,774,0.9996046193664122,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,775,0.9991940124956188,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,776,0.9594256818402904,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,777,1.0324582446220318,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,778,0.9846330105501635,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,779,1.0459094974662522,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,780,1.0077724668820314,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,781,0.9831170952103456,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,782,1.0028935337449547,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,783,1.0348293100163874,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,784,1.0834677814451545,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,785,1.0082083197329963,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,786,1.0050365877472975,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,787,1.0322765145505364,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,788,1.070800597040256,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,789,1.0149187562160011,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,790,1.023690284802033,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,791,0.9948536461150808,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,792,0.948732047065006,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,793,1.018660288871422,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,794,0.9937975805320957,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,795,1.051700724071716,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,796,0.9409225432101428,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,797,0.9536880865401227,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,798,1.0686527326837854,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,799,1.0374657508314553,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,800,1.0429467304530875,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,801,1.0476044196611274,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,802,0.9671801082057649,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,803,0.9677040752568622,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,804,0.992608655697793,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,805,1.04937626486557,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,806,1.0516145769868874,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,807,0.9539189074516308,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,808,1.0719363304588687,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,809,1.0016272361113683,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,810,0.9907939587103315,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,811,0.986244228968707,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,812,1.0216357996869412,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,813,1.0056652302371745,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,814,1.033685197244234,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,815,0.9873072116550974,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,816,0.9125342450609846,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,817,1.0121374614600762,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,818,0.9864643624789435,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,819,1.0880672421326811,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,820,1.0642544779785679,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,821,1.0030213357698252,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,822,1.0327711040822631,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,823,1.0264602734806694,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,824,0.9497053920665255,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,825,1.00849691750289,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,826,0.9781446326153973,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,827,0.9301410621700803,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,828,0.9889000651488711,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,829,1.0380488785037896,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,830,1.0267041670174586,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,831,1.047458025130231,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,832,1.0104679674590245,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,833,1.0386291979458608,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,834,0.9727297177421177,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,835,1.0158739963804242,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,836,0.9478260250834387,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,837,0.9958161918803584,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,838,0.8952205953391993,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,839,0.8657233167170272,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,840,1.0638171465579886,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,841,1.0539505425267046,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,842,1.0117496771953767,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,843,1.0413185325780878,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,844,0.9759807484675401,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,845,1.008393976605241,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,846,0.9608470041061103,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,847,1.0048833241823343,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,848,1.0284220384951084,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,849,1.0330267279974858,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,850,0.9836851815171572,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,851,0.9957462374962216,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,852,1.027190477813249,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,853,1.0108213758167621,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,854,0.9752138507341588,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,855,1.015540964392646,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,856,0.9682735300145151,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,857,1.1086643125421576,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,858,1.0028298116971728,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,859,1.0066764115388769,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,860,0.9692885916398734,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,861,0.9720636847960389,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,862,0.9662482777560517,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,863,1.1308094554057142,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,864,1.0211152446318592,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,865,1.0291456353513149,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,866,0.9960156316492673,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,867,0.9545646574994266,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,868,1.0450057123748486,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,869,1.082329314344411,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,870,0.9342925565736568,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,871,0.9867097894164232,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,872,1.0338370824393412,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,873,0.9923075330007506,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,874,1.0027539684908175,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,875,0.9930035806874462,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,876,0.9865812348549704,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,877,0.942930921249866,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,878,0.9969696086937048,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,879,0.9821292113780545,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,880,0.9422537660653928,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,881,1.105574659871054,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,882,0.9909391201368853,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,883,0.9685441176522639,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,884,0.9958938969894643,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,885,1.0350805038542608,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,886,0.9152741785444076,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,887,0.9536207039467298,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,888,1.0214630438340242,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,889,1.0473775068634454,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,890,0.9212191463816448,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,891,0.9038765045302009,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,892,1.010818805858682,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,893,1.0243009155756533,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,894,0.9465104579457431,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,895,0.9768765288913097,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,896,0.9942084999006864,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,897,0.9837235145051351,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,898,1.0223315804318285,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,899,0.9681335603907,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,900,1.0081198628517953,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,901,0.9281262067523561,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,902,1.0097766498182015,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,903,1.101227062096056,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,904,0.9251937462563915,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,905,1.0250111435904992,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,906,1.027807630847776,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,907,0.9729368078066977,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,908,1.0159938227540606,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,909,0.9638711811319713,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,910,1.0412598464428988,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,911,0.9731240714431235,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,912,1.0030943188341679,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,913,1.0376697254719427,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,914,0.9464286638991906,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,915,0.9781414777902826,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,916,0.9661933697478358,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,917,0.9627624609128057,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,918,1.016103445397619,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,919,1.087740460111112,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,920,0.9568097186656352,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,921,0.9545866048576328,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,922,1.006727193128988,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,923,1.0818243936352703,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,924,1.0156380966233727,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,925,0.9857036377466266,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,926,1.0151525426847297,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,927,0.9649392127858076,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,928,0.967075249683447,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,929,1.0109990925041221,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,930,0.9920643320440239,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,931,1.0651155605303622,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,932,1.0027134489098173,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,933,0.9841814956736084,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,934,1.043213191707565,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,935,0.9782530742292592,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,936,0.9281356542372781,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,937,0.9597079391190249,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,938,0.9627425873538451,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,939,1.0063910173036816,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,940,0.9147340857686409,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,941,0.9924387521430007,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,942,0.9043541802776609,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,943,0.9462559309181855,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,944,0.9673968702364415,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,945,1.0363400706177641,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,946,0.9601954883051981,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,947,1.022551012097852,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,948,1.0209415361073277,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,949,1.0316055309953525,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,950,0.9637029650211137,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,951,0.9588685072683688,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,952,0.9731350093133186,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,953,1.0904738813465005,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,954,0.9970393723804736,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,955,1.032993117461036,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,956,1.0248508474753781,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,957,0.9876275258602516,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,958,1.07543194305992,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,959,0.9825031733089168,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,960,0.9961618031189758,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,961,0.955479509111581,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,962,1.0183481298557622,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,963,1.0447959824440123,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,964,0.9925541286975339,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,965,0.9401572025268262,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,966,0.9876122690001363,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,967,0.980935084946128,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,6000,968,0.9792478009009818,1.0,iid_sphere,exp,100,0.001
